timestamp,accX,accY,accZ
0,0.34,-0.08,0.94
16,0.34,-0.08,0.94
32,0.34,-0.08,0.95
48,0.34,-0.07,0.95
64,0.33,-0.08,0.94
80,0.33,-0.07,0.94
96,0.33,-0.06,0.95
112,0.33,-0.08,0.94
128,0.33,-0.08,0.94
144,0.34,-0.09,0.95
160,0.34,-0.09,0.95
176,0.34,-0.09,0.95
192,0.34,-0.09,0.95
208,0.34,-0.08,0.95
224,0.34,-0.08,0.94
240,0.33,-0.08,0.94
256,0.34,-0.08,0.94
272,0.33,-0.08,0.94
288,0.34,-0.08,0.94
304,0.34,-0.08,0.94
320,0.34,-0.09,0.94
336,0.34,-0.08,0.94
352,0.33,-0.07,0.94
368,0.33,-0.07,0.94
384,0.33,-0.07,0.95
400,0.34,-0.07,0.95
416,0.34,-0.08,0.95
432,0.34,-0.08,0.95
448,0.34,-0.09,0.94
464,0.34,-0.09,0.95
480,0.35,-0.09,0.95
496,0.34,-0.08,0.95
512,0.34,-0.08,0.95
528,0.34,-0.08,0.95
544,0.34,-0.08,0.95
560,0.34,-0.08,0.94
576,0.34,-0.08,0.94
592,0.34,-0.08,0.94
608,0.34,-0.08,0.94
624,0.33,-0.08,0.94
640,0.34,-0.07,0.94
656,0.33,-0.08,0.95
672,0.33,-0.08,0.95
688,0.34,-0.08,0.94
704,0.34,-0.08,0.95
720,0.34,-0.07,0.94
736,0.34,-0.07,0.94
752,0.34,-0.08,0.94
768,0.34,-0.08,0.94
784,0.34,-0.08,0.95
800,0.34,-0.08,0.94
816,0.33,-0.08,0.94
832,0.34,-0.08,0.94
848,0.34,-0.08,0.94
864,0.33,-0.08,0.94
880,0.33,-0.08,0.94
896,0.33,-0.07,0.94
912,0.33,-0.08,0.94
928,0.33,-0.08,0.94
944,0.34,-0.08,0.94
960,0.33,-0.08,0.95
976,0.34,-0.08,0.95
992,0.33,-0.08,0.95
1008,0.34,-0.08,0.95
1024,0.34,-0.08,0.95
1040,0.34,-0.08,0.95
1056,0.34,-0.08,0.94
1072,0.34,-0.08,0.94
1088,0.34,-0.08,0.94
1104,0.34,-0.08,0.95
1120,0.34,-0.09,0.95
1136,0.34,-0.08,0.94
1152,0.34,-0.08,0.95
1168,0.34,-0.08,0.95
1184,0.34,-0.08,0.95
1200,0.34,-0.07,0.94
1216,0.33,-0.07,0.94
1232,0.34,-0.07,0.95
1248,0.33,-0.09,0.95
1264,0.34,-0.09,0.94
1280,0.34,-0.08,0.95
1296,0.34,-0.08,0.94
1312,0.33,-0.08,0.94
1328,0.33,-0.07,0.95
1344,0.33,-0.07,0.94
1360,0.33,-0.08,0.94
1376,0.33,-0.08,0.94
1392,0.34,-0.08,0.94
1408,0.34,-0.09,0.95
1424,0.35,-0.09,0.95
1440,0.35,-0.09,0.95
1456,0.35,-0.09,0.95
1472,0.35,-0.08,0.95
1488,0.35,-0.08,0.95
1504,0.35,-0.07,0.95
1520,0.34,-0.08,0.95
1536,0.35,-0.08,0.95
1552,0.35,-0.09,0.95
1568,0.35,-0.09,0.95
1584,0.34,-0.09,0.95
1600,0.34,-0.09,0.94
1616,0.34,-0.09,0.94
1632,0.34,-0.08,0.94
1648,0.34,-0.08,0.94
1664,0.34,-0.08,0.94
1680,0.34,-0.08,0.95
1696,0.34,-0.08,0.95
1712,0.34,-0.08,0.95
1728,0.33,-0.08,0.95
1744,0.34,-0.08,0.95
1760,0.34,-0.08,0.95
1776,0.34,-0.07,0.95
1792,0.33,-0.07,0.95
1808,0.33,-0.07,0.94
1824,0.33,-0.07,0.95
1840,0.33,-0.07,0.95
1856,0.33,-0.07,0.94
1872,0.33,-0.08,0.95
1888,0.34,-0.08,0.94
1904,0.34,-0.08,0.94
1920,0.34,-0.08,0.94
1936,0.34,-0.08,0.95
1952,0.34,-0.08,0.95
1968,0.34,-0.08,0.95
1984,0.35,-0.08,0.96
