timestamp,accX,accY,accZ
0,0.39,0.37,0.86
16,0.38,0.37,0.86
32,0.38,0.37,0.86
48,0.38,0.37,0.86
64,0.38,0.37,0.86
80,0.39,0.37,0.86
96,0.38,0.37,0.86
112,0.39,0.37,0.86
128,0.39,0.37,0.86
144,0.38,0.37,0.86
160,0.38,0.37,0.86
176,0.38,0.37,0.86
192,0.38,0.38,0.86
208,0.38,0.38,0.86
224,0.38,0.38,0.86
240,0.38,0.38,0.86
256,0.38,0.38,0.86
272,0.38,0.37,0.86
288,0.39,0.38,0.86
304,0.39,0.37,0.86
320,0.38,0.37,0.86
336,0.38,0.38,0.86
352,0.38,0.38,0.86
368,0.38,0.38,0.86
384,0.39,0.38,0.86
400,0.38,0.37,0.86
416,0.38,0.37,0.87
432,0.38,0.37,0.87
448,0.39,0.37,0.87
464,0.39,0.37,0.86
480,0.39,0.37,0.86
496,0.39,0.37,0.86
512,0.38,0.37,0.86
528,0.38,0.37,0.86
544,0.38,0.37,0.86
560,0.39,0.37,0.86
576,0.39,0.37,0.86
592,0.39,0.37,0.86
608,0.39,0.37,0.87
624,0.38,0.38,0.86
640,0.38,0.37,0.86
656,0.38,0.38,0.86
672,0.38,0.38,0.85
688,0.38,0.38,0.85
704,0.38,0.38,0.85
720,0.38,0.38,0.85
736,0.38,0.38,0.86
752,0.38,0.38,0.86
768,0.38,0.38,0.87
784,0.38,0.38,0.87
800,0.37,0.38,0.86
816,0.37,0.38,0.86
832,0.37,0.38,0.86
848,0.38,0.37,0.86
864,0.39,0.38,0.86
880,0.40,0.38,0.86
896,0.39,0.38,0.86
912,0.39,0.38,0.85
928,0.39,0.38,0.87
944,0.39,0.37,0.86
960,0.39,0.37,0.86
976,0.39,0.37,0.86
992,0.39,0.37,0.86
1008,0.38,0.37,0.86
1024,0.38,0.38,0.85
1040,0.38,0.38,0.85
1056,0.38,0.39,0.84
1072,0.38,0.39,0.85
1088,0.39,0.38,0.84
1104,0.39,0.38,0.85
1120,0.38,0.38,0.85
1136,0.38,0.38,0.84
1152,0.38,0.39,0.85
1168,0.38,0.39,0.85
1184,0.38,0.38,0.85
1200,0.39,0.38,0.85
1216,0.39,0.38,0.85
1232,0.39,0.37,0.85
1248,0.39,0.37,0.85
1264,0.39,0.37,0.85
1280,0.39,0.37,0.86
1296,0.39,0.37,0.86
1312,0.38,0.37,0.86
1328,0.38,0.38,0.86
1344,0.38,0.38,0.86
1360,0.39,0.38,0.86
1376,0.38,0.38,0.86
1392,0.38,0.38,0.86
1408,0.38,0.38,0.86
1424,0.38,0.38,0.86
1440,0.38,0.38,0.87
1456,0.38,0.38,0.87
1472,0.38,0.38,0.87
1488,0.38,0.39,0.87
1504,0.39,0.38,0.85
1520,0.39,0.37,0.86
1536,0.39,0.37,0.85
1552,0.39,0.36,0.86
1568,0.38,0.36,0.87
1584,0.37,0.37,0.87
1600,0.37,0.38,0.87
1616,0.37,0.38,0.86
1632,0.38,0.38,0.86
1648,0.38,0.38,0.86
1664,0.39,0.38,0.86
1680,0.39,0.38,0.85
1696,0.38,0.38,0.86
1712,0.38,0.38,0.86
1728,0.38,0.38,0.86
1744,0.39,0.37,0.85
1760,0.39,0.37,0.86
1776,0.38,0.37,0.86
1792,0.38,0.37,0.86
1808,0.38,0.38,0.86
1824,0.39,0.38,0.86
1840,0.39,0.38,0.85
1856,0.39,0.38,0.85
1872,0.38,0.38,0.85
1888,0.38,0.39,0.85
1904,0.37,0.40,0.85
1920,0.36,0.42,0.85
1936,0.35,0.43,0.84
1952,0.33,0.48,0.83
1968,0.33,0.50,0.82
1984,0.33,0.48,0.82
