timestamp,accX,accY,accZ
0,0.38,0.16,0.91
16,0.37,0.18,0.90
32,0.37,0.20,0.90
48,0.39,0.22,0.89
64,0.40,0.23,0.88
80,0.41,0.23,0.87
96,0.41,0.24,0.86
112,0.40,0.25,0.86
128,0.40,0.24,0.87
144,0.39,0.24,0.89
160,0.39,0.22,0.91
176,0.39,0.22,0.92
192,0.39,0.23,0.91
208,0.39,0.22,0.90
224,0.39,0.23,0.89
240,0.39,0.25,0.86
256,0.40,0.27,0.85
272,0.39,0.29,0.85
288,0.38,0.29,0.84
304,0.37,0.30,0.84
320,0.37,0.29,0.84
336,0.37,0.29,0.84
352,0.38,0.29,0.85
368,0.39,0.27,0.85
384,0.40,0.26,0.86
400,0.40,0.25,0.87
416,0.40,0.24,0.87
432,0.41,0.24,0.87
448,0.48,0.26,0.87
464,0.51,0.26,0.86
480,0.46,0.26,0.88
496,0.36,0.28,0.91
512,0.34,0.25,0.94
528,0.33,0.22,0.95
544,0.32,0.20,0.94
560,0.39,0.19,0.92
576,0.44,0.20,0.88
592,0.44,0.22,0.87
608,0.44,0.25,0.86
624,0.44,0.27,0.86
640,0.42,0.28,0.87
656,0.40,0.30,0.90
672,0.38,0.30,0.91
688,0.37,0.31,0.91
704,0.37,0.32,0.91
720,0.37,0.31,0.91
736,0.37,0.31,0.90
752,0.38,0.29,0.89
768,0.37,0.28,0.88
784,0.38,0.26,0.88
800,0.38,0.25,0.89
816,0.39,0.25,0.89
832,0.38,0.25,0.89
848,0.38,0.26,0.89
864,0.38,0.26,0.89
880,0.40,0.26,0.89
896,0.41,0.25,0.88
912,0.42,0.23,0.88
928,0.43,0.22,0.88
944,0.42,0.22,0.88
960,0.41,0.23,0.89
976,0.40,0.25,0.89
992,0.39,0.26,0.89
1008,0.38,0.25,0.89
1024,0.38,0.26,0.89
1040,0.38,0.27,0.90
1056,0.38,0.25,0.90
1072,0.38,0.25,0.91
1088,0.38,0.24,0.91
1104,0.39,0.24,0.90
1120,0.39,0.24,0.89
1136,0.38,0.27,0.87
1152,0.37,0.27,0.87
1168,0.37,0.24,0.87
1184,0.37,0.21,0.89
1200,0.39,0.14,0.91
1216,0.41,0.09,0.93
1232,0.43,0.03,0.94
1248,0.43,0.05,0.92
1264,0.43,0.02,0.92
1280,0.43,0.03,0.92
1296,0.44,0.02,0.91
1312,0.45,-0.00,0.91
1328,0.46,-0.01,0.92
1344,0.47,-0.04,0.92
1360,0.47,-0.05,0.92
1376,0.46,-0.06,0.92
1392,0.46,-0.07,0.91
1408,0.47,-0.07,0.91
1424,0.47,-0.08,0.91
1440,0.47,-0.09,0.91
1456,0.46,-0.09,0.91
1472,0.46,-0.09,0.91
1488,0.45,-0.08,0.90
1504,0.45,-0.07,0.89
1520,0.44,-0.03,0.87
1536,0.44,-0.01,0.86
1552,0.43,-0.01,0.86
1568,0.43,-0.03,0.86
1584,0.43,-0.06,0.87
1600,0.45,-0.08,0.88
1616,0.45,-0.10,0.89
1632,0.45,-0.10,0.88
1648,0.43,-0.08,0.87
1664,0.42,-0.08,0.86
1680,0.41,-0.08,0.86
1696,0.43,-0.09,0.87
1712,0.45,-0.11,0.88
1728,0.46,-0.15,0.89
1744,0.46,-0.13,0.88
1760,0.45,-0.14,0.88
1776,0.44,-0.14,0.88
1792,0.43,-0.11,0.86
1808,0.43,-0.10,0.86
1824,0.42,-0.11,0.85
1840,0.42,-0.13,0.85
1856,0.43,-0.19,0.88
1872,0.44,-0.22,0.90
1888,0.44,-0.28,0.92
1904,0.45,-0.30,0.93
1920,0.45,-0.31,0.93
1936,0.45,-0.30,0.91
1952,0.44,-0.29,0.90
1968,0.43,-0.28,0.90
1984,0.43,-0.28,0.90
