timestamp,accX,accY,accZ
0,0.43,-0.23,0.88
16,0.43,-0.25,0.88
32,0.44,-0.28,0.91
48,0.44,-0.29,0.92
64,0.43,-0.30,0.92
80,0.43,-0.30,0.91
96,0.43,-0.30,0.90
112,0.44,-0.30,0.89
128,0.44,-0.31,0.90
144,0.44,-0.30,0.90
160,0.43,-0.29,0.89
176,0.43,-0.29,0.88
192,0.42,-0.26,0.86
208,0.42,-0.26,0.86
224,0.43,-0.28,0.86
240,0.44,-0.30,0.87
256,0.43,-0.31,0.89
272,0.42,-0.32,0.89
288,0.42,-0.31,0.90
304,0.42,-0.30,0.88
320,0.42,-0.29,0.86
336,0.43,-0.27,0.84
352,0.43,-0.28,0.83
368,0.44,-0.28,0.84
384,0.44,-0.28,0.84
400,0.43,-0.28,0.84
416,0.43,-0.28,0.83
432,0.44,-0.28,0.83
448,0.44,-0.28,0.82
464,0.45,-0.28,0.83
480,0.45,-0.29,0.83
496,0.45,-0.30,0.84
512,0.44,-0.31,0.83
528,0.44,-0.30,0.82
544,0.44,-0.30,0.82
560,0.45,-0.31,0.82
576,0.45,-0.31,0.82
592,0.46,-0.33,0.82
608,0.46,-0.33,0.83
624,0.45,-0.33,0.85
640,0.44,-0.31,0.84
656,0.44,-0.30,0.83
672,0.44,-0.29,0.82
688,0.45,-0.30,0.82
704,0.46,-0.32,0.83
720,0.46,-0.34,0.83
736,0.47,-0.34,0.83
752,0.46,-0.34,0.84
768,0.45,-0.34,0.84
784,0.45,-0.34,0.85
800,0.45,-0.35,0.85
816,0.45,-0.35,0.85
832,0.45,-0.35,0.85
848,0.45,-0.33,0.84
864,0.45,-0.32,0.83
880,0.45,-0.32,0.83
896,0.44,-0.32,0.83
912,0.44,-0.32,0.83
928,0.44,-0.34,0.84
944,0.44,-0.35,0.85
960,0.44,-0.35,0.85
976,0.44,-0.36,0.85
992,0.45,-0.36,0.85
1008,0.45,-0.35,0.85
1024,0.45,-0.35,0.84
1040,0.45,-0.35,0.84
1056,0.45,-0.36,0.85
1072,0.44,-0.35,0.85
1088,0.45,-0.35,0.84
1104,0.45,-0.35,0.84
1120,0.45,-0.35,0.85
1136,0.45,-0.35,0.85
1152,0.45,-0.36,0.85
1168,0.45,-0.35,0.84
1184,0.45,-0.35,0.84
1200,0.46,-0.35,0.83
1216,0.46,-0.35,0.84
1232,0.45,-0.35,0.84
1248,0.45,-0.34,0.84
1264,0.45,-0.33,0.83
1280,0.45,-0.32,0.83
1296,0.45,-0.33,0.83
1312,0.45,-0.32,0.83
1328,0.45,-0.33,0.84
1344,0.45,-0.33,0.84
1360,0.45,-0.33,0.83
1376,0.45,-0.33,0.84
1392,0.45,-0.34,0.84
1408,0.45,-0.34,0.84
1424,0.45,-0.34,0.85
1440,0.44,-0.34,0.85
1456,0.44,-0.33,0.84
1472,0.45,-0.32,0.84
1488,0.45,-0.33,0.84
1504,0.45,-0.33,0.84
1520,0.45,-0.34,0.83
1536,0.45,-0.34,0.84
1552,0.45,-0.34,0.84
1568,0.45,-0.34,0.84
1584,0.45,-0.34,0.84
1600,0.45,-0.34,0.83
1616,0.45,-0.34,0.83
1632,0.46,-0.35,0.83
1648,0.46,-0.35,0.82
1664,0.45,-0.34,0.83
1680,0.45,-0.34,0.83
1696,0.45,-0.34,0.83
1712,0.45,-0.34,0.83
1728,0.45,-0.35,0.84
1744,0.45,-0.35,0.84
1760,0.45,-0.34,0.84
1776,0.45,-0.34,0.84
1792,0.45,-0.33,0.84
1808,0.45,-0.33,0.84
1824,0.45,-0.34,0.84
1840,0.45,-0.33,0.84
1856,0.45,-0.33,0.84
1872,0.45,-0.34,0.85
1888,0.44,-0.34,0.85
1904,0.44,-0.34,0.85
1920,0.44,-0.34,0.84
1936,0.44,-0.34,0.85
1952,0.45,-0.34,0.85
1968,0.45,-0.34,0.85
1984,0.45,-0.34,0.85
