timestamp,accX,accY,accZ
0,-0.22,-0.17,0.96
16,-0.22,-0.16,0.95
32,-0.23,-0.14,0.96
48,-0.23,-0.15,0.96
64,-0.22,-0.17,0.96
80,-0.22,-0.17,0.95
96,-0.23,-0.17,0.95
112,-0.22,-0.18,0.93
128,-0.21,-0.17,0.94
144,-0.22,-0.16,0.94
160,-0.23,-0.16,0.93
176,-0.22,-0.17,0.93
192,-0.21,-0.17,0.91
208,-0.22,-0.17,0.92
224,-0.22,-0.16,0.93
240,-0.22,-0.16,0.95
256,-0.21,-0.19,0.96
272,-0.21,-0.18,0.96
288,-0.23,-0.18,0.94
304,-0.25,-0.16,0.96
320,-0.25,-0.15,0.98
336,-0.23,-0.18,0.96
352,-0.22,-0.19,0.94
368,-0.22,-0.18,0.93
384,-0.22,-0.17,0.91
400,-0.24,-0.17,0.90
416,-0.23,-0.17,0.90
432,-0.24,-0.16,0.89
448,-0.25,-0.16,0.89
464,-0.25,-0.17,0.90
480,-0.24,-0.18,0.92
496,-0.24,-0.18,0.93
512,-0.27,-0.23,0.99
528,-0.24,-0.23,1.00
544,-0.26,-0.26,1.00
560,-0.28,-0.24,0.98
576,-0.28,-0.22,0.94
592,-0.28,-0.22,0.91
608,-0.29,-0.22,0.90
624,-0.28,-0.22,0.90
640,-0.29,-0.21,0.89
656,-0.28,-0.23,0.90
672,-0.27,-0.24,0.92
688,-0.28,-0.24,0.92
704,-0.28,-0.24,0.93
720,-0.28,-0.25,0.93
736,-0.29,-0.25,0.93
752,-0.29,-0.27,0.94
768,-0.29,-0.29,0.95
784,-0.28,-0.29,0.92
800,-0.28,-0.30,0.90
816,-0.28,-0.29,0.90
832,-0.28,-0.28,0.90
848,-0.29,-0.28,0.91
864,-0.29,-0.28,0.90
880,-0.29,-0.28,0.89
896,-0.29,-0.28,0.90
912,-0.29,-0.28,0.90
928,-0.28,-0.27,0.90
944,-0.28,-0.28,0.91
960,-0.28,-0.28,0.90
976,-0.28,-0.28,0.90
992,-0.28,-0.29,0.90
1008,-0.28,-0.30,0.90
1024,-0.28,-0.30,0.91
1040,-0.28,-0.29,0.91
1056,-0.28,-0.29,0.91
1072,-0.28,-0.30,0.89
1088,-0.29,-0.29,0.90
1104,-0.29,-0.28,0.91
1120,-0.29,-0.28,0.91
1136,-0.28,-0.28,0.91
1152,-0.28,-0.30,0.89
1168,-0.28,-0.31,0.90
1184,-0.27,-0.31,0.91
1200,-0.28,-0.30,0.90
1216,-0.28,-0.29,0.90
1232,-0.28,-0.29,0.89
1248,-0.29,-0.29,0.89
1264,-0.29,-0.29,0.90
1280,-0.29,-0.29,0.89
1296,-0.29,-0.29,0.90
1312,-0.29,-0.29,0.91
1328,-0.29,-0.30,0.92
1344,-0.29,-0.30,0.91
1360,-0.29,-0.30,0.90
1376,-0.28,-0.29,0.91
1392,-0.29,-0.30,0.89
1408,-0.29,-0.30,0.89
1424,-0.29,-0.30,0.89
1440,-0.29,-0.30,0.89
1456,-0.29,-0.30,0.89
1472,-0.29,-0.30,0.90
1488,-0.28,-0.29,0.90
1504,-0.28,-0.29,0.91
1520,-0.29,-0.29,0.91
1536,-0.29,-0.29,0.90
1552,-0.30,-0.29,0.90
1568,-0.29,-0.30,0.89
1584,-0.28,-0.31,0.89
1600,-0.28,-0.31,0.89
1616,-0.28,-0.31,0.90
1632,-0.28,-0.31,0.89
1648,-0.28,-0.30,0.89
1664,-0.28,-0.30,0.89
1680,-0.29,-0.29,0.89
1696,-0.30,-0.29,0.89
1712,-0.31,-0.28,0.89
1728,-0.29,-0.28,0.89
1744,-0.29,-0.28,0.90
1760,-0.30,-0.29,0.90
1776,-0.30,-0.30,0.89
1792,-0.29,-0.31,0.89
1808,-0.29,-0.31,0.90
1824,-0.28,-0.31,0.90
1840,-0.29,-0.31,0.89
1856,-0.29,-0.30,0.89
1872,-0.30,-0.30,0.89
1888,-0.30,-0.30,0.88
1904,-0.29,-0.31,0.88
1920,-0.29,-0.31,0.89
1936,-0.28,-0.33,0.89
1952,-0.27,-0.33,0.90
1968,-0.28,-0.33,0.90
1984,-0.28,-0.32,0.90
