timestamp,accX,accY,accZ
0,0.43,-0.30,0.86
16,0.43,-0.30,0.85
32,0.42,-0.30,0.85
48,0.42,-0.33,0.86
64,0.42,-0.33,0.86
80,0.42,-0.34,0.87
96,0.43,-0.33,0.87
112,0.43,-0.33,0.87
128,0.43,-0.32,0.86
144,0.44,-0.31,0.85
160,0.43,-0.31,0.86
176,0.42,-0.30,0.87
192,0.42,-0.32,0.88
208,0.41,-0.32,0.89
224,0.41,-0.33,0.90
240,0.41,-0.34,0.90
256,0.40,-0.35,0.91
272,0.40,-0.34,0.90
288,0.40,-0.35,0.90
304,0.41,-0.36,0.90
320,0.41,-0.36,0.90
336,0.41,-0.34,0.89
352,0.41,-0.34,0.89
368,0.41,-0.33,0.90
384,0.41,-0.34,0.90
400,0.41,-0.36,0.91
416,0.41,-0.36,0.91
432,0.41,-0.35,0.91
448,0.41,-0.34,0.91
464,0.41,-0.33,0.90
480,0.41,-0.33,0.90
496,0.41,-0.33,0.90
512,0.41,-0.34,0.90
528,0.42,-0.34,0.91
544,0.41,-0.33,0.91
560,0.42,-0.33,0.91
576,0.43,-0.33,0.91
592,0.43,-0.34,0.91
608,0.44,-0.35,0.91
624,0.44,-0.36,0.92
640,0.44,-0.36,0.92
656,0.44,-0.36,0.93
672,0.44,-0.35,0.93
688,0.44,-0.34,0.92
704,0.44,-0.34,0.92
720,0.44,-0.34,0.91
736,0.44,-0.33,0.90
752,0.44,-0.33,0.90
768,0.44,-0.33,0.89
784,0.45,-0.33,0.89
800,0.45,-0.32,0.88
816,0.46,-0.31,0.88
832,0.46,-0.29,0.87
848,0.46,-0.27,0.86
864,0.46,-0.25,0.86
880,0.46,-0.23,0.85
896,0.45,-0.23,0.86
912,0.45,-0.20,0.85
928,0.44,-0.17,0.85
944,0.44,-0.17,0.85
960,0.45,-0.15,0.84
976,0.46,-0.13,0.84
992,0.47,-0.11,0.82
1008,0.47,-0.10,0.81
1024,0.47,-0.07,0.80
1040,0.47,-0.06,0.79
1056,0.47,-0.07,0.81
1072,0.46,-0.05,0.82
1088,0.45,-0.02,0.81
1104,0.44,0.00,0.81
1120,0.43,0.01,0.82
1136,0.43,0.02,0.83
1152,0.43,0.03,0.83
1168,0.44,-0.01,0.85
1184,0.45,-0.00,0.86
1200,0.44,-0.01,0.88
1216,0.44,-0.00,0.90
1232,0.43,0.03,0.91
1248,0.41,0.03,0.92
1264,0.40,0.05,0.93
1280,0.39,0.08,0.94
1296,0.38,0.11,0.94
1312,0.38,0.12,0.96
1328,0.37,0.13,0.97
1344,0.37,0.14,0.99
1360,0.36,0.16,0.99
1376,0.35,0.17,0.99
1392,0.35,0.18,0.99
1408,0.35,0.19,0.98
1424,0.34,0.19,0.98
1440,0.34,0.20,0.98
1456,0.33,0.19,0.98
1472,0.33,0.20,0.98
1488,0.34,0.20,0.98
1504,0.34,0.19,0.97
1520,0.35,0.20,0.96
1536,0.36,0.20,0.95
1552,0.37,0.18,0.95
1568,0.37,0.19,0.95
1584,0.37,0.18,0.94
1600,0.36,0.21,0.93
1616,0.37,0.20,0.92
1632,0.38,0.20,0.90
1648,0.39,0.21,0.90
1664,0.40,0.20,0.88
1680,0.41,0.20,0.89
1696,0.42,0.16,0.89
1712,0.43,0.14,0.89
1728,0.42,0.12,0.91
1744,0.42,0.10,0.90
1760,0.43,0.12,0.88
1776,0.43,0.09,0.88
1792,0.43,0.10,0.88
1808,0.44,0.07,0.89
1824,0.45,0.07,0.90
1840,0.46,0.08,0.90
1856,0.47,0.08,0.89
1872,0.44,0.11,0.99
1888,0.46,0.01,0.95
1904,0.47,-0.02,0.90
1920,0.43,0.13,0.88
1936,0.42,0.19,0.88
1952,0.40,0.25,0.86
1968,0.42,0.28,0.85
1984,0.44,0.27,0.86
