timestamp,accX,accY,accZ
0,-0.43,0.25,0.86
16,-0.42,0.26,0.87
32,-0.42,0.26,0.87
48,-0.41,0.24,0.84
64,-0.40,0.22,0.85
80,-0.41,0.23,0.84
96,-0.41,0.24,0.86
112,-0.42,0.25,0.87
128,-0.43,0.26,0.86
144,-0.43,0.25,0.85
160,-0.43,0.27,0.86
176,-0.43,0.27,0.88
192,-0.44,0.27,0.88
208,-0.42,0.25,0.87
224,-0.40,0.24,0.86
240,-0.40,0.24,0.83
256,-0.40,0.23,0.84
272,-0.41,0.24,0.86
288,-0.41,0.25,0.87
304,-0.41,0.27,0.87
320,-0.41,0.27,0.88
336,-0.43,0.26,0.86
352,-0.42,0.26,0.87
368,-0.42,0.28,0.88
384,-0.42,0.28,0.86
400,-0.43,0.27,0.88
416,-0.43,0.26,0.88
432,-0.43,0.25,0.88
448,-0.44,0.26,0.87
464,-0.44,0.27,0.88
480,-0.44,0.28,0.88
496,-0.43,0.25,0.86
512,-0.41,0.22,0.85
528,-0.42,0.21,0.86
544,-0.44,0.22,0.89
560,-0.45,0.24,0.90
576,-0.45,0.27,0.88
592,-0.45,0.29,0.88
608,-0.46,0.28,0.88
624,-0.47,0.29,0.88
640,-0.47,0.25,0.87
656,-0.46,0.26,0.88
672,-0.44,0.22,0.87
688,-0.43,0.22,0.85
704,-0.42,0.22,0.85
720,-0.42,0.22,0.84
736,-0.42,0.22,0.85
752,-0.42,0.23,0.85
768,-0.41,0.22,0.86
784,-0.40,0.20,0.83
800,-0.38,0.20,0.82
816,-0.38,0.19,0.86
832,-0.40,0.19,0.86
848,-0.42,0.22,0.87
864,-0.45,0.24,0.86
880,-0.44,0.24,0.84
896,-0.43,0.24,0.84
912,-0.43,0.24,0.84
928,-0.44,0.24,0.86
944,-0.45,0.26,0.86
960,-0.44,0.25,0.84
976,-0.44,0.26,0.83
992,-0.44,0.26,0.83
1008,-0.45,0.25,0.85
1024,-0.44,0.24,0.88
1040,-0.45,0.25,0.87
1056,-0.46,0.26,0.86
1072,-0.47,0.28,0.84
1088,-0.47,0.29,0.84
1104,-0.46,0.28,0.82
1120,-0.45,0.26,0.81
1136,-0.45,0.27,0.83
1152,-0.44,0.27,0.84
1168,-0.43,0.28,0.82
1184,-0.41,0.27,0.80
1200,-0.34,0.26,0.76
1216,-0.24,0.19,0.61
1232,-0.12,0.03,0.50
1248,-0.05,-0.07,0.43
1264,0.07,-0.19,0.15
1280,-0.10,-0.02,0.80
1296,-0.19,0.04,0.66
1312,-0.32,0.13,0.72
1328,-0.43,0.30,0.85
1344,-0.46,0.37,0.94
1360,-0.61,0.46,0.94
1376,-0.75,0.48,1.18
1392,-0.89,0.54,1.54
1408,-1.03,0.64,1.72
1424,-1.13,0.65,1.79
1440,-1.13,0.64,1.83
1456,-1.04,0.65,1.70
1472,-0.86,0.57,1.25
1488,-0.52,0.28,0.89
1504,-0.04,-0.26,0.21
1520,0.40,-0.64,0.09
1536,0.64,-0.97,0.07
1552,0.62,-1.06,-0.03
1568,0.30,-0.73,0.44
1584,-0.11,-0.27,1.02
1600,-0.48,0.16,1.47
1616,-0.78,0.79,1.62
1632,-1.00,1.23,1.56
1648,-1.18,1.45,1.35
1664,-1.13,1.52,1.00
1680,-1.03,1.24,0.82
1696,-0.91,0.95,0.89
1712,-0.61,0.59,1.33
1728,0.11,-0.30,0.20
1744,0.64,-1.02,-0.02
1760,0.76,-1.34,0.06
1776,0.36,-1.01,0.23
1792,-0.02,-0.55,1.10
1808,-0.32,0.02,0.92
1824,-0.79,0.77,1.69
1840,-1.11,1.48,2.04
1856,-1.29,1.68,1.58
1872,-1.21,1.72,1.06
1888,-1.02,1.42,0.82
1904,-0.90,1.08,0.83
1920,-0.59,0.55,0.10
1936,0.10,-0.32,0.35
1952,0.65,-1.01,0.04
1968,0.81,-1.23,0.15
1984,0.49,-0.79,0.06
