timestamp,accX,accY,accZ
0,0.51,-0.25,0.88
16,0.53,-0.27,0.88
32,0.53,-0.28,0.88
48,0.53,-0.26,0.89
64,0.51,-0.24,0.88
80,0.49,-0.20,0.87
96,0.48,-0.18,0.86
112,0.48,-0.17,0.86
128,0.47,-0.18,0.87
144,0.48,-0.21,0.89
160,0.47,-0.21,0.89
176,0.47,-0.21,0.89
192,0.45,-0.19,0.88
208,0.45,-0.16,0.87
224,0.44,-0.15,0.86
240,0.44,-0.16,0.88
256,0.43,-0.16,0.89
272,0.43,-0.17,0.90
288,0.42,-0.20,0.91
304,0.42,-0.20,0.91
320,0.42,-0.20,0.91
336,0.42,-0.19,0.91
352,0.41,-0.17,0.90
368,0.41,-0.17,0.90
384,0.41,-0.19,0.91
400,0.42,-0.21,0.93
416,0.41,-0.22,0.94
432,0.41,-0.21,0.94
448,0.40,-0.19,0.94
464,0.40,-0.17,0.93
480,0.42,-0.17,0.93
496,0.42,-0.19,0.94
512,0.43,-0.21,0.95
528,0.42,-0.20,0.95
544,0.41,-0.18,0.94
560,0.41,-0.17,0.94
576,0.40,-0.19,0.94
592,0.41,-0.22,0.95
608,0.42,-0.24,0.95
624,0.41,-0.23,0.94
640,0.40,-0.20,0.92
656,0.40,-0.18,0.90
672,0.41,-0.17,0.88
688,0.39,-0.18,0.88
704,0.42,-0.20,0.88
720,0.42,-0.20,0.89
736,0.40,-0.21,0.89
752,0.41,-0.22,0.90
768,0.39,-0.21,0.88
784,0.39,-0.19,0.87
800,0.37,-0.18,0.86
816,0.40,-0.17,0.87
832,0.39,-0.16,0.86
848,0.39,-0.16,0.84
864,0.39,-0.18,0.85
880,0.40,-0.20,0.85
896,0.38,-0.20,0.85
912,0.41,-0.22,0.87
928,0.39,-0.21,0.87
944,0.40,-0.19,0.87
960,0.38,-0.17,0.88
976,0.38,-0.17,0.87
992,0.40,-0.19,0.88
1008,0.40,-0.20,0.89
1024,0.39,-0.19,0.89
1040,0.40,-0.19,0.90
1056,0.39,-0.17,0.90
1072,0.37,-0.14,0.90
1088,0.35,-0.11,0.90
1104,0.34,-0.10,0.90
1120,0.33,-0.11,0.92
1136,0.34,-0.12,0.93
1152,0.35,-0.12,0.94
1168,0.36,-0.14,0.96
1184,0.36,-0.13,0.96
1200,0.35,-0.10,0.95
1216,0.38,-0.14,0.95
1232,0.37,-0.15,0.95
1248,0.40,-0.15,0.93
1264,0.38,-0.14,0.92
1280,0.38,-0.13,0.92
1296,0.37,-0.13,0.94
1312,0.35,-0.13,0.96
1328,0.34,-0.11,0.96
1344,0.35,-0.11,0.94
1360,0.37,-0.11,0.92
1376,0.38,-0.11,0.90
1392,0.41,-0.11,0.87
1408,0.41,-0.11,0.87
1424,0.41,-0.11,0.87
1440,0.41,-0.12,0.89
1456,0.39,-0.12,0.90
1472,0.39,-0.12,0.90
1488,0.40,-0.14,0.90
1504,0.40,-0.14,0.90
1520,0.42,-0.16,0.91
1536,0.43,-0.16,0.91
1552,0.42,-0.16,0.90
1568,0.42,-0.16,0.92
1584,0.41,-0.18,0.94
1600,0.41,-0.17,0.92
1616,0.40,-0.16,0.92
1632,0.41,-0.14,0.90
1648,0.41,-0.13,0.89
1664,0.41,-0.14,0.89
1680,0.40,-0.11,0.88
1696,0.39,-0.10,0.89
1712,0.37,-0.10,0.90
1728,0.36,-0.09,0.90
1744,0.37,-0.10,0.90
1760,0.38,-0.12,0.91
1776,0.39,-0.12,0.90
1792,0.40,-0.13,0.92
1808,0.40,-0.14,0.92
1824,0.39,-0.13,0.91
1840,0.39,-0.12,0.91
1856,0.37,-0.11,0.91
1872,0.36,-0.10,0.92
1888,0.37,-0.10,0.93
1904,0.38,-0.08,0.91
1920,0.39,-0.08,0.91
1936,0.40,-0.08,0.90
1952,0.40,-0.09,0.90
1968,0.40,-0.09,0.91
1984,0.40,-0.10,0.91
