timestamp,accX,accY,accZ
0,0.09,-0.60,0.79
16,0.10,-0.61,0.79
32,0.10,-0.61,0.79
48,0.10,-0.60,0.78
64,0.10,-0.60,0.78
80,0.10,-0.60,0.78
96,0.10,-0.60,0.78
112,0.10,-0.60,0.78
128,0.10,-0.59,0.79
144,0.10,-0.59,0.80
160,0.09,-0.59,0.80
176,0.10,-0.59,0.80
192,0.10,-0.59,0.79
208,0.11,-0.59,0.79
224,0.11,-0.60,0.79
240,0.11,-0.60,0.79
256,0.11,-0.60,0.78
272,0.11,-0.61,0.79
288,0.11,-0.60,0.79
304,0.11,-0.60,0.79
320,0.11,-0.60,0.79
336,0.11,-0.60,0.79
352,0.11,-0.59,0.79
368,0.11,-0.59,0.79
384,0.11,-0.59,0.79
400,0.12,-0.59,0.79
416,0.13,-0.59,0.79
432,0.13,-0.59,0.79
448,0.13,-0.59,0.79
464,0.13,-0.60,0.79
480,0.14,-0.60,0.79
496,0.13,-0.60,0.79
512,0.13,-0.60,0.80
528,0.13,-0.59,0.80
544,0.13,-0.59,0.80
560,0.14,-0.59,0.80
576,0.14,-0.59,0.80
592,0.14,-0.60,0.79
608,0.14,-0.60,0.79
624,0.14,-0.60,0.79
640,0.14,-0.59,0.79
656,0.14,-0.59,0.79
672,0.13,-0.59,0.79
688,0.13,-0.60,0.79
704,0.14,-0.59,0.79
720,0.14,-0.59,0.79
736,0.14,-0.59,0.78
752,0.13,-0.59,0.78
768,0.13,-0.59,0.79
784,0.13,-0.59,0.79
800,0.13,-0.58,0.79
816,0.13,-0.58,0.78
832,0.13,-0.59,0.79
848,0.14,-0.59,0.78
864,0.14,-0.60,0.79
880,0.15,-0.61,0.79
896,0.15,-0.60,0.78
912,0.14,-0.60,0.78
928,0.15,-0.60,0.78
944,0.15,-0.59,0.79
960,0.15,-0.60,0.79
976,0.15,-0.60,0.79
992,0.16,-0.60,0.79
1008,0.16,-0.61,0.79
1024,0.16,-0.61,0.78
1040,0.16,-0.62,0.78
1056,0.16,-0.61,0.77
1072,0.16,-0.61,0.78
1088,0.16,-0.60,0.78
1104,0.16,-0.60,0.78
1120,0.16,-0.59,0.79
1136,0.15,-0.59,0.78
1152,0.15,-0.59,0.78
1168,0.15,-0.59,0.78
1184,0.16,-0.59,0.78
1200,0.16,-0.60,0.77
1216,0.16,-0.60,0.78
1232,0.16,-0.61,0.78
1248,0.16,-0.60,0.78
1264,0.16,-0.60,0.78
1280,0.16,-0.60,0.79
1296,0.16,-0.59,0.78
1312,0.16,-0.59,0.78
1328,0.17,-0.59,0.79
1344,0.17,-0.60,0.78
1360,0.17,-0.61,0.78
1376,0.17,-0.61,0.77
1392,0.17,-0.61,0.78
1408,0.17,-0.61,0.78
1424,0.17,-0.60,0.78
1440,0.17,-0.60,0.78
1456,0.16,-0.59,0.78
1472,0.16,-0.60,0.77
1488,0.16,-0.59,0.78
1504,0.16,-0.59,0.78
1520,0.16,-0.60,0.78
1536,0.16,-0.60,0.78
1552,0.17,-0.60,0.78
1568,0.17,-0.61,0.77
1584,0.17,-0.60,0.78
1600,0.17,-0.60,0.78
1616,0.17,-0.59,0.78
1632,0.17,-0.60,0.78
1648,0.17,-0.60,0.78
1664,0.17,-0.60,0.78
1680,0.17,-0.60,0.78
1696,0.17,-0.61,0.78
1712,0.17,-0.60,0.78
1728,0.18,-0.61,0.78
1744,0.18,-0.61,0.78
1760,0.18,-0.61,0.78
1776,0.17,-0.61,0.78
1792,0.17,-0.60,0.78
1808,0.17,-0.60,0.78
1824,0.17,-0.60,0.78
1840,0.17,-0.60,0.78
1856,0.17,-0.60,0.78
1872,0.16,-0.60,0.78
1888,0.16,-0.60,0.78
1904,0.17,-0.60,0.78
1920,0.17,-0.60,0.78
1936,0.17,-0.60,0.78
1952,0.17,-0.60,0.77
1968,0.17,-0.60,0.77
1984,0.17,-0.60,0.78
