timestamp,accX,accY,accZ
0,0.20,0.18,0.99
16,0.21,0.18,1.01
32,0.22,0.16,1.01
48,0.23,0.14,1.02
64,0.24,0.15,1.03
80,0.25,0.15,1.01
96,0.22,0.19,1.01
112,0.25,0.17,0.99
128,0.23,0.21,0.99
144,0.24,0.20,0.98
160,0.22,0.22,0.99
176,0.21,0.19,0.99
192,0.23,0.18,1.01
208,0.24,0.18,1.00
224,0.30,0.14,0.98
240,0.21,0.24,0.99
256,0.25,0.21,0.98
272,0.23,0.23,0.97
288,0.23,0.23,0.96
304,0.24,0.25,0.96
320,0.24,0.25,0.96
336,0.24,0.25,0.97
352,0.25,0.24,0.97
368,0.25,0.22,0.97
384,0.24,0.22,0.96
400,0.25,0.22,0.95
416,0.27,0.22,0.93
432,0.28,0.24,0.92
448,0.29,0.26,0.91
464,0.29,0.28,0.90
480,0.29,0.29,0.90
496,0.29,0.30,0.90
512,0.30,0.29,0.90
528,0.31,0.29,0.90
544,0.32,0.27,0.89
560,0.31,0.26,0.89
576,0.30,0.28,0.89
592,0.29,0.27,0.88
608,0.30,0.27,0.88
624,0.31,0.29,0.89
640,0.32,0.29,0.88
656,0.33,0.29,0.88
672,0.33,0.29,0.88
688,0.34,0.28,0.89
704,0.35,0.28,0.89
720,0.34,0.29,0.89
736,0.34,0.30,0.89
752,0.33,0.31,0.89
768,0.33,0.32,0.90
784,0.33,0.31,0.89
800,0.33,0.30,0.89
816,0.33,0.30,0.88
832,0.34,0.29,0.88
848,0.34,0.28,0.89
864,0.34,0.26,0.91
880,0.34,0.27,0.91
896,0.34,0.27,0.92
912,0.34,0.28,0.92
928,0.34,0.30,0.91
944,0.34,0.31,0.92
960,0.34,0.31,0.92
976,0.34,0.32,0.92
992,0.34,0.32,0.93
1008,0.33,0.32,0.94
1024,0.32,0.32,0.94
1040,0.32,0.31,0.94
1056,0.33,0.32,0.94
1072,0.33,0.33,0.94
1088,0.34,0.34,0.94
1104,0.35,0.34,0.95
1120,0.36,0.35,0.93
1136,0.37,0.35,0.92
1152,0.37,0.36,0.92
1168,0.38,0.36,0.91
1184,0.38,0.34,0.92
1200,0.39,0.34,0.91
1216,0.38,0.34,0.92
1232,0.38,0.33,0.92
1248,0.37,0.33,0.92
1264,0.37,0.33,0.92
1280,0.37,0.32,0.91
1296,0.36,0.31,0.89
1312,0.37,0.34,0.88
1328,0.38,0.34,0.87
1344,0.40,0.36,0.86
1360,0.39,0.38,0.85
1376,0.38,0.39,0.84
1392,0.38,0.40,0.84
1408,0.37,0.41,0.84
1424,0.37,0.41,0.85
1440,0.37,0.41,0.87
1456,0.38,0.39,0.88
1472,0.38,0.39,0.88
1488,0.39,0.37,0.88
1504,0.40,0.36,0.88
1520,0.44,0.35,0.87
1536,0.44,0.36,0.88
1552,0.44,0.37,0.89
1568,0.43,0.37,0.89
1584,0.43,0.37,0.90
1600,0.42,0.36,0.91
1616,0.41,0.35,0.92
1632,0.39,0.35,0.93
1648,0.38,0.34,0.94
1664,0.37,0.34,0.94
1680,0.35,0.35,0.94
1696,0.34,0.35,0.93
1712,0.33,0.35,0.92
1728,0.32,0.36,0.90
1744,0.33,0.36,0.88
1760,0.32,0.36,0.86
1776,0.32,0.36,0.85
1792,0.32,0.36,0.84
1808,0.33,0.36,0.82
1824,0.34,0.37,0.81
1840,0.35,0.37,0.80
1856,0.35,0.37,0.80
1872,0.35,0.37,0.81
1888,0.36,0.36,0.82
1904,0.36,0.34,0.84
1920,0.36,0.35,0.84
1936,0.35,0.36,0.85
1952,0.34,0.37,0.85
1968,0.33,0.38,0.84
1984,0.33,0.38,0.84
