timestamp,accX,accY,accZ
0,0.45,0.02,0.91
16,0.44,0.02,0.91
32,0.44,0.02,0.91
48,0.44,0.02,0.90
64,0.45,0.02,0.89
80,0.45,0.02,0.88
96,0.45,0.02,0.88
112,0.45,0.02,0.88
128,0.44,0.03,0.89
144,0.44,0.02,0.90
160,0.44,0.02,0.90
176,0.44,0.02,0.90
192,0.45,0.02,0.91
208,0.45,0.02,0.91
224,0.45,0.02,0.92
240,0.44,0.02,0.92
256,0.45,0.02,0.92
272,0.45,0.02,0.92
288,0.46,0.02,0.92
304,0.46,0.02,0.92
320,0.46,0.02,0.92
336,0.45,0.01,0.93
352,0.45,0.02,0.93
368,0.44,0.02,0.93
384,0.45,0.02,0.93
400,0.45,0.03,0.92
416,0.45,0.03,0.92
432,0.45,0.03,0.92
448,0.45,0.03,0.91
464,0.45,0.03,0.91
480,0.45,0.03,0.91
496,0.44,0.04,0.91
512,0.44,0.04,0.91
528,0.44,0.04,0.91
544,0.45,0.03,0.90
560,0.45,0.03,0.90
576,0.45,0.03,0.90
592,0.45,0.03,0.90
608,0.45,0.03,0.90
624,0.45,0.02,0.89
640,0.45,0.03,0.89
656,0.45,0.03,0.89
672,0.45,0.03,0.89
688,0.45,0.03,0.90
704,0.44,0.03,0.90
720,0.44,0.03,0.91
736,0.44,0.02,0.91
752,0.45,0.02,0.91
768,0.44,0.02,0.90
784,0.45,0.02,0.90
800,0.45,0.02,0.90
816,0.44,0.02,0.91
832,0.44,0.02,0.91
848,0.44,0.02,0.91
864,0.44,0.02,0.91
880,0.44,0.02,0.91
896,0.44,0.02,0.91
912,0.44,0.03,0.91
928,0.44,0.03,0.91
944,0.45,0.01,0.91
960,0.45,0.01,0.91
976,0.44,0.02,0.92
992,0.44,0.02,0.92
1008,0.44,0.02,0.92
1024,0.45,0.03,0.92
1040,0.45,0.03,0.92
1056,0.45,0.03,0.92
1072,0.44,0.03,0.92
1088,0.44,0.03,0.93
1104,0.44,0.03,0.92
1120,0.44,0.03,0.92
1136,0.44,0.04,0.92
1152,0.44,0.04,0.92
1168,0.44,0.05,0.91
1184,0.45,0.05,0.91
1200,0.45,0.05,0.91
1216,0.44,0.04,0.91
1232,0.45,0.03,0.91
1248,0.45,0.03,0.91
1264,0.45,0.03,0.91
1280,0.45,0.03,0.91
1296,0.45,0.02,0.90
1312,0.45,0.02,0.90
1328,0.45,0.01,0.90
1344,0.45,0.01,0.90
1360,0.45,0.01,0.90
1376,0.45,0.02,0.90
1392,0.45,0.02,0.90
1408,0.44,0.02,0.91
1424,0.44,0.02,0.90
1440,0.44,0.02,0.90
1456,0.45,0.03,0.91
1472,0.44,0.03,0.91
1488,0.44,0.03,0.92
1504,0.44,0.04,0.92
1520,0.44,0.04,0.92
1536,0.44,0.05,0.92
1552,0.44,0.05,0.92
1568,0.44,0.04,0.92
1584,0.45,0.04,0.92
1600,0.45,0.04,0.91
1616,0.45,0.04,0.91
1632,0.45,0.03,0.90
1648,0.45,0.03,0.90
1664,0.45,0.03,0.89
1680,0.46,0.02,0.89
1696,0.45,0.02,0.88
1712,0.46,0.02,0.89
1728,0.45,0.01,0.89
1744,0.45,0.01,0.90
1760,0.45,0.00,0.90
1776,0.45,0.00,0.89
1792,0.45,0.01,0.90
1808,0.45,0.01,0.89
1824,0.46,0.01,0.89
1840,0.46,0.02,0.89
1856,0.45,0.03,0.90
1872,0.44,0.02,0.91
1888,0.44,0.02,0.91
1904,0.44,0.02,0.92
1920,0.44,0.02,0.92
1936,0.44,0.02,0.92
1952,0.44,0.03,0.92
1968,0.43,0.03,0.93
1984,0.43,0.03,0.92
