timestamp,accX,accY,accZ
0,0.45,0.05,0.92
16,0.45,0.05,0.91
32,0.46,0.05,0.91
48,0.46,0.05,0.91
64,0.46,0.05,0.90
80,0.46,0.04,0.90
96,0.46,0.04,0.90
112,0.46,0.04,0.90
128,0.46,0.04,0.90
144,0.45,0.04,0.90
160,0.44,0.04,0.91
176,0.44,0.04,0.91
192,0.45,0.04,0.92
208,0.45,0.04,0.91
224,0.47,0.05,0.90
240,0.47,0.06,0.90
256,0.47,0.07,0.90
272,0.45,0.07,0.91
288,0.45,0.07,0.91
304,0.44,0.07,0.91
320,0.44,0.08,0.92
336,0.44,0.08,0.91
352,0.45,0.08,0.90
368,0.46,0.08,0.88
384,0.46,0.08,0.88
400,0.47,0.08,0.88
416,0.47,0.09,0.88
432,0.46,0.09,0.89
448,0.45,0.09,0.90
464,0.44,0.09,0.90
480,0.45,0.10,0.90
496,0.45,0.10,0.90
512,0.46,0.09,0.90
528,0.47,0.10,0.90
544,0.47,0.11,0.90
560,0.48,0.12,0.89
576,0.48,0.11,0.88
592,0.48,0.11,0.88
608,0.48,0.10,0.88
624,0.48,0.09,0.89
640,0.49,0.09,0.90
656,0.48,0.09,0.90
672,0.48,0.10,0.89
688,0.49,0.10,0.90
704,0.50,0.10,0.89
720,0.49,0.09,0.88
736,0.48,0.09,0.88
752,0.48,0.09,0.88
768,0.48,0.09,0.88
784,0.48,0.09,0.90
800,0.48,0.09,0.90
816,0.48,0.09,0.91
832,0.48,0.09,0.89
848,0.48,0.10,0.89
864,0.49,0.12,0.88
880,0.50,0.11,0.88
896,0.50,0.11,0.88
912,0.50,0.11,0.88
928,0.49,0.11,0.88
944,0.48,0.12,0.87
960,0.48,0.13,0.87
976,0.49,0.14,0.86
992,0.49,0.13,0.87
1008,0.49,0.13,0.87
1024,0.49,0.12,0.87
1040,0.49,0.13,0.86
1056,0.49,0.14,0.87
1072,0.49,0.15,0.85
1088,0.50,0.14,0.85
1104,0.49,0.13,0.85
1120,0.48,0.11,0.84
1136,0.50,0.11,0.86
1152,0.50,0.13,0.85
1168,0.50,0.13,0.85
1184,0.49,0.14,0.86
1200,0.48,0.13,0.88
1216,0.47,0.13,0.89
1232,0.46,0.13,0.90
1248,0.47,0.13,0.91
1264,0.48,0.12,0.91
1280,0.48,0.12,0.92
1296,0.50,0.12,0.91
1312,0.51,0.11,0.91
1328,0.50,0.12,0.91
1344,0.49,0.13,0.91
1360,0.50,0.12,0.90
1376,0.50,0.12,0.90
1392,0.50,0.12,0.89
1408,0.49,0.12,0.88
1424,0.50,0.13,0.88
1440,0.49,0.14,0.90
1456,0.48,0.15,0.89
1472,0.48,0.15,0.88
1488,0.49,0.14,0.87
1504,0.50,0.14,0.87
1520,0.52,0.13,0.87
1536,0.52,0.13,0.85
1552,0.51,0.13,0.84
1568,0.50,0.13,0.85
1584,0.50,0.13,0.86
1600,0.50,0.13,0.87
1616,0.50,0.11,0.87
1632,0.51,0.10,0.87
1648,0.51,0.09,0.86
1664,0.52,0.10,0.86
1680,0.52,0.11,0.86
1696,0.52,0.11,0.85
1712,0.51,0.11,0.85
1728,0.50,0.10,0.84
1744,0.50,0.10,0.85
1760,0.50,0.10,0.86
1776,0.49,0.11,0.87
1792,0.49,0.12,0.87
1808,0.49,0.12,0.87
1824,0.49,0.12,0.88
1840,0.48,0.13,0.87
1856,0.47,0.16,0.87
1872,0.47,0.17,0.85
1888,0.46,0.20,0.84
1904,0.47,0.19,0.85
1920,0.48,0.17,0.86
1936,0.50,0.13,0.87
1952,0.52,0.10,0.87
1968,0.53,0.08,0.87
1984,0.52,0.07,0.87
