timestamp,accX,accY,accZ
0,0.27,0.02,0.97
16,0.27,0.01,0.97
32,0.27,0.01,0.97
48,0.27,0.00,0.97
64,0.28,0.00,0.97
80,0.28,0.01,0.97
96,0.27,0.01,0.97
112,0.27,0.01,0.96
128,0.27,0.01,0.97
144,0.28,0.02,0.97
160,0.28,0.02,0.97
176,0.28,0.02,0.97
192,0.28,0.02,0.97
208,0.28,0.02,0.97
224,0.28,0.02,0.97
240,0.28,0.02,0.97
256,0.28,0.03,0.97
272,0.28,0.03,0.97
288,0.29,0.03,0.97
304,0.29,0.03,0.97
320,0.29,0.02,0.98
336,0.29,0.01,0.97
352,0.29,0.01,0.97
368,0.29,0.01,0.97
384,0.29,0.01,0.97
400,0.28,0.02,0.96
416,0.28,0.02,0.96
432,0.28,0.02,0.96
448,0.28,0.01,0.96
464,0.28,0.01,0.96
480,0.28,0.01,0.97
496,0.28,0.01,0.97
512,0.28,0.01,0.97
528,0.28,0.02,0.97
544,0.28,0.02,0.96
560,0.28,0.02,0.96
576,0.28,0.02,0.96
592,0.28,0.02,0.96
608,0.28,0.02,0.96
624,0.28,0.01,0.97
640,0.28,0.01,0.97
656,0.28,0.01,0.97
672,0.28,0.02,0.96
688,0.28,0.03,0.96
704,0.28,0.03,0.96
720,0.28,0.02,0.97
736,0.28,0.02,0.97
752,0.29,0.01,0.97
768,0.29,0.01,0.97
784,0.29,0.01,0.97
800,0.29,0.02,0.97
816,0.29,0.02,0.96
832,0.28,0.02,0.96
848,0.28,0.02,0.96
864,0.28,0.02,0.96
880,0.29,0.01,0.97
896,0.29,0.01,0.97
912,0.29,0.02,0.97
928,0.29,0.02,0.97
944,0.29,0.02,0.96
960,0.29,0.02,0.97
976,0.29,0.02,0.97
992,0.29,0.02,0.96
1008,0.29,0.01,0.97
1024,0.29,0.01,0.97
1040,0.29,0.01,0.97
1056,0.30,0.01,0.97
1072,0.29,0.02,0.97
1088,0.29,0.03,0.97
1104,0.29,0.03,0.97
1120,0.29,0.03,0.97
1136,0.29,0.02,0.97
1152,0.29,0.02,0.97
1168,0.30,0.01,0.97
1184,0.29,0.02,0.96
1200,0.29,0.01,0.96
1216,0.29,0.01,0.97
1232,0.29,0.02,0.97
1248,0.28,0.02,0.97
1264,0.28,0.02,0.97
1280,0.28,0.02,0.96
1296,0.28,0.02,0.96
1312,0.28,0.02,0.96
1328,0.28,0.02,0.96
1344,0.28,0.02,0.96
1360,0.29,0.02,0.96
1376,0.29,0.02,0.97
1392,0.29,0.02,0.97
1408,0.29,0.02,0.96
1424,0.29,0.02,0.97
1440,0.29,0.02,0.97
1456,0.29,0.02,0.97
1472,0.30,0.02,0.97
1488,0.30,0.02,0.97
1504,0.30,0.02,0.97
1520,0.30,0.01,0.98
1536,0.29,0.04,0.97
1552,0.29,0.03,0.95
1568,0.29,0.03,0.97
1584,0.29,0.03,0.98
1600,0.29,0.03,0.98
1616,0.29,0.03,0.97
1632,0.29,0.04,0.96
1648,0.28,0.04,0.95
1664,0.29,0.04,0.96
1680,0.29,0.04,0.97
1696,0.30,0.03,0.97
1712,0.30,0.03,0.96
1728,0.31,0.02,0.95
1744,0.31,0.03,0.96
1760,0.30,0.04,0.94
1776,0.32,0.02,0.96
1792,0.30,0.02,0.94
1808,0.31,0.03,0.96
1824,0.31,0.03,0.98
1840,0.30,0.05,0.98
1856,0.29,0.06,0.95
1872,0.30,0.06,0.97
1888,0.29,0.07,0.97
1904,0.28,0.08,0.95
1920,0.28,0.08,0.96
1936,0.28,0.07,0.96
1952,0.28,0.06,0.96
1968,0.29,0.05,0.96
1984,0.29,0.04,0.96
