timestamp,accX,accY,accZ
0,0.23,0.58,0.78
16,0.23,0.56,0.78
32,0.23,0.56,0.79
48,0.24,0.53,0.81
64,0.24,0.53,0.81
80,0.24,0.52,0.82
96,0.24,0.55,0.81
112,0.23,0.57,0.81
128,0.22,0.59,0.81
144,0.22,0.59,0.81
160,0.22,0.59,0.81
176,0.22,0.57,0.81
192,0.23,0.56,0.82
208,0.23,0.56,0.83
224,0.23,0.55,0.82
240,0.23,0.57,0.82
256,0.22,0.59,0.81
272,0.21,0.61,0.80
288,0.21,0.63,0.79
304,0.21,0.61,0.79
320,0.22,0.57,0.79
336,0.23,0.56,0.79
352,0.22,0.55,0.80
368,0.22,0.59,0.79
384,0.21,0.60,0.78
400,0.21,0.62,0.77
416,0.21,0.62,0.77
432,0.21,0.62,0.78
448,0.21,0.61,0.78
464,0.22,0.58,0.79
480,0.23,0.55,0.81
496,0.23,0.53,0.80
512,0.23,0.54,0.81
528,0.22,0.58,0.80
544,0.21,0.62,0.79
560,0.20,0.63,0.79
576,0.20,0.63,0.78
592,0.21,0.61,0.79
608,0.22,0.58,0.80
624,0.22,0.57,0.79
640,0.23,0.55,0.80
656,0.21,0.57,0.79
672,0.21,0.59,0.78
688,0.21,0.60,0.78
704,0.21,0.61,0.78
720,0.21,0.61,0.77
736,0.21,0.61,0.76
752,0.21,0.60,0.77
768,0.21,0.58,0.77
784,0.22,0.58,0.78
800,0.21,0.59,0.78
816,0.20,0.61,0.78
832,0.20,0.61,0.77
848,0.21,0.60,0.77
864,0.20,0.61,0.77
880,0.21,0.60,0.78
896,0.21,0.59,0.78
912,0.20,0.59,0.80
928,0.20,0.60,0.80
944,0.20,0.60,0.80
960,0.19,0.61,0.80
976,0.19,0.61,0.81
992,0.20,0.61,0.80
1008,0.20,0.60,0.80
1024,0.20,0.60,0.80
1040,0.20,0.60,0.80
1056,0.20,0.61,0.79
1072,0.19,0.62,0.79
1088,0.19,0.62,0.79
1104,0.20,0.61,0.79
1120,0.20,0.59,0.79
1136,0.21,0.58,0.78
1152,0.21,0.59,0.78
1168,0.21,0.59,0.78
1184,0.20,0.61,0.78
1200,0.20,0.61,0.79
1216,0.20,0.61,0.79
1232,0.20,0.60,0.79
1248,0.21,0.59,0.79
1264,0.21,0.58,0.79
1280,0.21,0.59,0.78
1296,0.21,0.59,0.78
1312,0.21,0.60,0.78
1328,0.21,0.60,0.79
1344,0.21,0.60,0.79
1360,0.21,0.60,0.79
1376,0.21,0.60,0.79
1392,0.20,0.60,0.79
1408,0.20,0.59,0.79
1424,0.21,0.59,0.79
1440,0.20,0.60,0.79
1456,0.20,0.60,0.79
1472,0.20,0.62,0.79
1488,0.19,0.62,0.79
1504,0.20,0.61,0.79
1520,0.20,0.60,0.80
1536,0.20,0.59,0.79
1552,0.20,0.59,0.79
1568,0.20,0.61,0.78
1584,0.20,0.62,0.78
1600,0.20,0.61,0.78
1616,0.20,0.61,0.78
1632,0.20,0.60,0.78
1648,0.20,0.60,0.79
1664,0.20,0.59,0.79
1680,0.20,0.59,0.78
1696,0.20,0.60,0.79
1712,0.20,0.60,0.78
1728,0.20,0.60,0.79
1744,0.20,0.60,0.79
1760,0.21,0.59,0.79
1776,0.20,0.60,0.79
1792,0.21,0.60,0.79
1808,0.20,0.60,0.79
1824,0.20,0.60,0.79
1840,0.20,0.60,0.79
1856,0.21,0.59,0.80
1872,0.21,0.59,0.79
1888,0.21,0.60,0.79
1904,0.20,0.60,0.78
1920,0.20,0.61,0.78
1936,0.20,0.61,0.77
1952,0.21,0.61,0.78
1968,0.21,0.60,0.78
1984,0.21,0.59,0.78
