timestamp,accX,accY,accZ
0,0.47,0.16,0.84
16,0.48,0.12,0.85
32,0.50,0.07,0.87
48,0.52,0.01,0.87
64,0.53,-0.01,0.87
80,0.54,-0.03,0.87
96,0.54,-0.01,0.87
112,0.53,-0.00,0.88
128,0.52,-0.01,0.87
144,0.52,0.01,0.87
160,0.51,-0.01,0.87
176,0.51,-0.02,0.87
192,0.53,-0.05,0.89
208,0.54,-0.07,0.90
224,0.53,-0.10,0.90
240,0.52,-0.10,0.89
256,0.51,-0.09,0.89
272,0.52,-0.10,0.88
288,0.52,-0.12,0.87
304,0.53,-0.13,0.87
320,0.54,-0.14,0.87
336,0.54,-0.16,0.87
352,0.54,-0.16,0.88
368,0.52,-0.17,0.90
384,0.52,-0.17,0.90
400,0.52,-0.15,0.90
416,0.52,-0.14,0.88
432,0.52,-0.14,0.86
448,0.51,-0.12,0.85
464,0.50,-0.10,0.84
480,0.50,-0.09,0.83
496,0.50,-0.09,0.84
512,0.51,-0.10,0.85
528,0.51,-0.11,0.86
544,0.52,-0.13,0.88
560,0.52,-0.14,0.90
576,0.52,-0.14,0.90
592,0.52,-0.13,0.90
608,0.53,-0.12,0.89
624,0.53,-0.11,0.87
640,0.54,-0.11,0.86
656,0.53,-0.11,0.84
672,0.53,-0.11,0.84
688,0.53,-0.13,0.83
704,0.53,-0.15,0.83
720,0.54,-0.18,0.84
736,0.55,-0.20,0.84
752,0.54,-0.19,0.82
768,0.53,-0.19,0.80
784,0.52,-0.19,0.80
800,0.54,-0.22,0.79
816,0.54,-0.25,0.79
832,0.54,-0.27,0.80
848,0.55,-0.29,0.80
864,0.55,-0.31,0.80
880,0.54,-0.31,0.79
896,0.54,-0.30,0.79
912,0.54,-0.30,0.79
928,0.54,-0.30,0.78
944,0.55,-0.29,0.78
960,0.56,-0.30,0.79
976,0.57,-0.32,0.80
992,0.58,-0.33,0.79
1008,0.57,-0.31,0.79
1024,0.57,-0.31,0.79
1040,0.57,-0.32,0.79
1056,0.57,-0.32,0.79
1072,0.57,-0.32,0.79
1088,0.57,-0.33,0.78
1104,0.57,-0.34,0.78
1120,0.58,-0.35,0.78
1136,0.58,-0.36,0.78
1152,0.58,-0.36,0.77
1168,0.57,-0.36,0.77
1184,0.56,-0.36,0.77
1200,0.56,-0.37,0.78
1216,0.57,-0.38,0.78
1232,0.57,-0.38,0.79
1248,0.57,-0.39,0.78
1264,0.58,-0.38,0.77
1280,0.57,-0.37,0.76
1296,0.58,-0.37,0.75
1312,0.58,-0.37,0.75
1328,0.59,-0.39,0.75
1344,0.58,-0.39,0.75
1360,0.58,-0.39,0.76
1376,0.56,-0.39,0.75
1392,0.56,-0.38,0.75
1408,0.57,-0.38,0.73
1424,0.55,-0.37,0.72
1440,0.57,-0.36,0.71
1456,0.56,-0.36,0.71
1472,0.57,-0.36,0.71
1488,0.56,-0.35,0.71
1504,0.56,-0.37,0.71
1520,0.56,-0.39,0.72
1536,0.58,-0.40,0.72
1552,0.57,-0.40,0.72
1568,0.57,-0.40,0.72
1584,0.57,-0.38,0.71
1600,0.57,-0.38,0.71
1616,0.56,-0.39,0.71
1632,0.57,-0.41,0.72
1648,0.58,-0.43,0.73
1664,0.58,-0.44,0.74
1680,0.57,-0.44,0.73
1696,0.57,-0.42,0.73
1712,0.57,-0.42,0.73
1728,0.57,-0.43,0.73
1744,0.57,-0.44,0.73
1760,0.57,-0.45,0.73
1776,0.58,-0.45,0.73
1792,0.58,-0.46,0.73
1808,0.58,-0.46,0.73
1824,0.57,-0.44,0.72
1840,0.56,-0.42,0.71
1856,0.56,-0.41,0.71
1872,0.56,-0.42,0.71
1888,0.57,-0.44,0.71
1904,0.57,-0.45,0.72
1920,0.59,-0.47,0.72
1936,0.58,-0.47,0.72
1952,0.58,-0.48,0.73
1968,0.58,-0.47,0.71
1984,0.56,-0.44,0.70
