timestamp,accX,accY,accZ
0,0.42,0.23,0.91
16,0.42,0.22,0.90
32,0.43,0.21,0.91
48,0.44,0.20,0.90
64,0.44,0.18,0.90
80,0.44,0.18,0.90
96,0.44,0.18,0.91
112,0.42,0.18,0.93
128,0.43,0.17,0.92
144,0.43,0.17,0.91
160,0.43,0.17,0.91
176,0.43,0.17,0.92
192,0.43,0.17,0.93
208,0.43,0.17,0.93
224,0.42,0.18,0.93
240,0.42,0.18,0.92
256,0.42,0.19,0.91
272,0.42,0.19,0.92
288,0.42,0.19,0.91
304,0.41,0.19,0.91
320,0.41,0.19,0.91
336,0.42,0.20,0.90
352,0.41,0.20,0.89
368,0.41,0.21,0.90
384,0.40,0.21,0.90
400,0.40,0.21,0.91
416,0.40,0.21,0.91
432,0.40,0.21,0.90
448,0.41,0.21,0.89
464,0.42,0.20,0.89
480,0.42,0.19,0.89
496,0.41,0.19,0.91
512,0.42,0.19,0.90
528,0.41,0.18,0.91
544,0.41,0.18,0.91
560,0.41,0.18,0.91
576,0.41,0.19,0.91
592,0.40,0.19,0.90
608,0.40,0.20,0.91
624,0.40,0.20,0.91
640,0.40,0.20,0.91
656,0.40,0.19,0.92
672,0.40,0.20,0.92
688,0.39,0.20,0.92
704,0.39,0.20,0.93
720,0.39,0.20,0.93
736,0.40,0.21,0.93
752,0.40,0.21,0.93
768,0.39,0.22,0.92
784,0.38,0.22,0.92
800,0.38,0.22,0.92
816,0.38,0.20,0.92
832,0.39,0.20,0.92
848,0.38,0.20,0.92
864,0.38,0.20,0.92
880,0.38,0.20,0.91
896,0.38,0.21,0.91
912,0.39,0.20,0.92
928,0.39,0.19,0.92
944,0.39,0.19,0.92
960,0.40,0.18,0.92
976,0.40,0.18,0.92
992,0.39,0.18,0.93
1008,0.40,0.18,0.93
1024,0.40,0.18,0.93
1040,0.39,0.18,0.92
1056,0.39,0.19,0.92
1072,0.39,0.19,0.92
1088,0.39,0.18,0.92
1104,0.39,0.18,0.92
1120,0.40,0.18,0.92
1136,0.40,0.18,0.92
1152,0.40,0.18,0.92
1168,0.40,0.17,0.92
1184,0.40,0.17,0.93
1200,0.39,0.18,0.92
1216,0.39,0.18,0.92
1232,0.40,0.18,0.92
1248,0.39,0.19,0.92
1264,0.39,0.19,0.92
1280,0.39,0.19,0.93
1296,0.38,0.19,0.93
1312,0.38,0.20,0.93
1328,0.38,0.21,0.93
1344,0.38,0.21,0.93
1360,0.39,0.21,0.93
1376,0.39,0.21,0.92
1392,0.39,0.21,0.92
1408,0.39,0.21,0.92
1424,0.40,0.21,0.92
1440,0.40,0.20,0.91
1456,0.40,0.20,0.91
1472,0.41,0.20,0.90
1488,0.40,0.21,0.90
1504,0.40,0.21,0.90
1520,0.41,0.21,0.90
1536,0.40,0.21,0.90
1552,0.40,0.21,0.89
1568,0.41,0.20,0.89
1584,0.41,0.20,0.89
1600,0.41,0.20,0.88
1616,0.41,0.20,0.89
1632,0.41,0.20,0.89
1648,0.41,0.20,0.89
1664,0.41,0.19,0.89
1680,0.41,0.19,0.90
1696,0.41,0.20,0.90
1712,0.41,0.20,0.90
1728,0.41,0.21,0.90
1744,0.41,0.21,0.89
1760,0.41,0.21,0.90
1776,0.41,0.20,0.90
1792,0.41,0.20,0.90
1808,0.41,0.20,0.91
1824,0.40,0.20,0.91
1840,0.41,0.20,0.91
1856,0.41,0.20,0.91
1872,0.41,0.21,0.91
1888,0.41,0.21,0.91
1904,0.41,0.21,0.91
1920,0.41,0.21,0.91
1936,0.41,0.21,0.91
1952,0.40,0.21,0.91
1968,0.40,0.21,0.91
1984,0.41,0.21,0.91
