timestamp,accX,accY,accZ
0,0.29,0.05,0.97
16,0.28,0.05,0.97
32,0.29,0.05,0.96
48,0.28,0.06,0.97
64,0.28,0.07,0.97
80,0.28,0.06,0.98
96,0.29,0.05,0.97
112,0.28,0.04,0.97
128,0.29,0.04,0.97
144,0.29,0.02,1.02
160,0.29,0.04,1.03
176,0.28,0.06,1.03
192,0.26,0.09,1.02
208,0.25,0.09,0.99
224,0.26,0.08,0.97
240,0.25,0.06,0.98
256,0.25,0.06,0.96
272,0.26,0.06,0.96
288,0.25,0.06,0.96
304,0.25,0.05,0.97
320,0.24,0.06,0.97
336,0.24,0.06,0.97
352,0.24,0.06,0.96
368,0.23,0.07,0.97
384,0.22,0.08,0.97
400,0.22,0.08,0.98
416,0.22,0.08,0.98
432,0.23,0.07,1.00
448,0.22,0.06,1.00
464,0.23,0.06,1.00
480,0.23,0.06,1.00
496,0.23,0.06,0.98
512,0.24,0.07,0.97
528,0.24,0.07,0.96
544,0.24,0.07,0.96
560,0.24,0.06,0.97
576,0.25,0.05,0.97
592,0.26,0.05,0.97
608,0.27,0.05,0.96
624,0.27,0.06,0.95
640,0.29,0.05,0.94
656,0.28,0.05,0.94
672,0.30,0.05,0.95
688,0.29,0.06,0.95
704,0.26,0.07,0.96
720,0.28,0.05,0.96
736,0.29,0.04,0.96
752,0.27,0.06,0.96
768,0.27,0.06,0.96
784,0.27,0.06,0.96
800,0.28,0.07,0.95
816,0.28,0.07,0.95
832,0.28,0.07,0.95
848,0.27,0.07,0.94
864,0.27,0.08,0.95
880,0.27,0.09,0.94
896,0.26,0.09,0.94
912,0.27,0.08,0.94
928,0.27,0.09,0.94
944,0.28,0.08,0.95
960,0.28,0.07,0.94
976,0.28,0.07,0.95
992,0.28,0.06,0.97
1008,0.28,0.06,0.97
1024,0.27,0.06,0.97
1040,0.27,0.05,0.98
1056,0.28,0.04,0.99
1072,0.28,0.04,0.99
1088,0.27,0.05,0.99
1104,0.27,0.07,0.98
1120,0.28,0.07,0.96
1136,0.30,0.08,0.95
1152,0.30,0.07,0.95
1168,0.30,0.06,0.95
1184,0.31,0.04,0.97
1200,0.31,0.03,0.98
1216,0.31,0.04,0.99
1232,0.30,0.05,0.98
1248,0.29,0.08,0.97
1264,0.29,0.09,0.96
1280,0.29,0.09,0.96
1296,0.29,0.08,0.96
1312,0.29,0.07,0.97
1328,0.28,0.06,0.97
1344,0.29,0.06,0.97
1360,0.28,0.07,0.97
1376,0.28,0.08,0.96
1392,0.28,0.08,0.97
1408,0.27,0.09,0.97
1424,0.27,0.09,0.96
1440,0.27,0.09,0.96
1456,0.28,0.09,0.96
1472,0.28,0.08,0.97
1488,0.27,0.08,0.97
1504,0.28,0.08,0.97
1520,0.28,0.08,0.97
1536,0.28,0.08,0.95
1552,0.28,0.08,0.94
1568,0.28,0.08,0.95
1584,0.29,0.08,0.95
1600,0.28,0.08,0.95
1616,0.29,0.08,0.96
1632,0.30,0.07,0.96
1648,0.30,0.07,0.97
1664,0.30,0.06,0.97
1680,0.31,0.07,0.96
1696,0.31,0.07,0.96
1712,0.30,0.09,0.96
1728,0.30,0.09,0.96
1744,0.30,0.09,0.97
1760,0.31,0.08,0.97
1776,0.31,0.08,0.96
1792,0.31,0.08,0.96
1808,0.30,0.08,0.95
1824,0.31,0.08,0.95
1840,0.32,0.07,0.95
1856,0.31,0.08,0.95
1872,0.31,0.07,0.96
1888,0.31,0.07,0.95
1904,0.30,0.06,0.95
1920,0.30,0.07,0.95
1936,0.30,0.07,0.95
1952,0.30,0.07,0.95
1968,0.30,0.07,0.96
1984,0.30,0.07,0.96
