timestamp,accX,accY,accZ
0,0.62,-0.25,0.78
16,0.62,-0.25,0.78
32,0.62,-0.25,0.78
48,0.62,-0.26,0.78
64,0.62,-0.25,0.78
80,0.62,-0.25,0.77
96,0.61,-0.25,0.78
112,0.61,-0.24,0.77
128,0.61,-0.24,0.77
144,0.61,-0.25,0.77
160,0.61,-0.25,0.78
176,0.61,-0.25,0.78
192,0.62,-0.24,0.77
208,0.61,-0.25,0.77
224,0.62,-0.24,0.77
240,0.61,-0.24,0.76
256,0.62,-0.24,0.77
272,0.61,-0.24,0.77
288,0.62,-0.24,0.76
304,0.61,-0.24,0.77
320,0.61,-0.25,0.77
336,0.61,-0.25,0.77
352,0.61,-0.24,0.77
368,0.61,-0.24,0.78
384,0.61,-0.23,0.77
400,0.61,-0.23,0.77
416,0.60,-0.23,0.77
432,0.60,-0.23,0.77
448,0.60,-0.23,0.78
464,0.61,-0.24,0.78
480,0.61,-0.24,0.78
496,0.61,-0.24,0.79
512,0.61,-0.24,0.79
528,0.61,-0.24,0.79
544,0.61,-0.24,0.78
560,0.61,-0.24,0.78
576,0.60,-0.24,0.78
592,0.61,-0.24,0.78
608,0.61,-0.24,0.79
624,0.60,-0.24,0.78
640,0.61,-0.23,0.78
656,0.61,-0.23,0.78
672,0.60,-0.24,0.78
688,0.61,-0.24,0.78
704,0.60,-0.25,0.78
720,0.60,-0.24,0.78
736,0.60,-0.24,0.78
752,0.60,-0.23,0.78
768,0.60,-0.23,0.78
784,0.60,-0.23,0.77
800,0.60,-0.24,0.78
816,0.60,-0.24,0.78
832,0.60,-0.24,0.79
848,0.60,-0.23,0.78
864,0.60,-0.23,0.78
880,0.60,-0.22,0.78
896,0.60,-0.22,0.77
912,0.60,-0.23,0.78
928,0.60,-0.23,0.79
944,0.60,-0.23,0.79
960,0.60,-0.23,0.79
976,0.60,-0.23,0.79
992,0.60,-0.23,0.79
1008,0.60,-0.24,0.79
1024,0.60,-0.24,0.79
1040,0.60,-0.23,0.79
1056,0.61,-0.24,0.79
1072,0.60,-0.24,0.80
1088,0.60,-0.25,0.80
1104,0.61,-0.23,0.80
1120,0.60,-0.24,0.80
1136,0.60,-0.23,0.79
1152,0.60,-0.23,0.80
1168,0.60,-0.23,0.80
1184,0.61,-0.22,0.80
1200,0.60,-0.22,0.79
1216,0.60,-0.22,0.81
1232,0.60,-0.21,0.81
1248,0.59,-0.21,0.80
1264,0.59,-0.21,0.82
1280,0.59,-0.21,0.82
1296,0.58,-0.21,0.82
1312,0.58,-0.18,0.81
1328,0.59,-0.17,0.79
1344,0.58,-0.18,0.80
1360,0.58,-0.18,0.81
1376,0.58,-0.19,0.82
1392,0.58,-0.18,0.83
1408,0.57,-0.17,0.82
1424,0.58,-0.16,0.81
1440,0.57,-0.14,0.79
1456,0.57,-0.12,0.79
1472,0.59,-0.12,0.76
1488,0.59,-0.13,0.75
1504,0.60,-0.13,0.75
1520,0.60,-0.12,0.74
1536,0.42,-0.23,0.76
1552,0.72,0.01,0.72
1568,0.68,-0.12,0.71
1584,0.59,-0.15,0.71
1600,0.60,-0.14,0.70
1616,0.46,-0.21,0.67
1632,0.59,-0.17,0.69
1648,0.62,-0.21,0.72
1664,0.58,-0.24,0.74
1680,0.60,-0.23,0.75
1696,0.59,-0.20,0.75
1712,0.50,-0.10,0.78
1728,0.58,0.00,0.83
1744,0.57,-0.05,0.87
1760,0.50,-0.07,0.93
1776,0.42,-0.03,0.98
1792,0.34,0.10,1.02
1808,0.30,0.11,1.06
1824,0.32,0.15,1.09
1840,0.53,0.36,0.94
1856,0.78,0.37,0.80
1872,0.44,0.26,0.77
1888,0.57,0.34,0.70
1904,0.46,0.15,0.74
1920,0.49,0.23,0.77
1936,0.46,0.19,0.82
1952,0.50,0.18,0.85
1968,0.51,0.15,0.86
1984,0.51,0.12,0.86
