timestamp,accX,accY,accZ
0,0.39,0.40,0.85
16,0.39,0.40,0.84
32,0.39,0.40,0.85
48,0.40,0.39,0.85
64,0.39,0.39,0.85
80,0.39,0.39,0.85
96,0.39,0.40,0.85
112,0.39,0.40,0.85
128,0.38,0.40,0.84
144,0.39,0.40,0.84
160,0.39,0.39,0.85
176,0.39,0.38,0.85
192,0.39,0.39,0.85
208,0.39,0.39,0.85
224,0.39,0.40,0.85
240,0.39,0.40,0.84
256,0.39,0.40,0.84
272,0.39,0.40,0.84
288,0.39,0.40,0.84
304,0.39,0.39,0.85
320,0.38,0.38,0.87
336,0.38,0.39,0.87
352,0.38,0.40,0.86
368,0.38,0.40,0.86
384,0.38,0.40,0.85
400,0.39,0.41,0.85
416,0.39,0.40,0.85
432,0.39,0.39,0.85
448,0.39,0.38,0.86
464,0.39,0.38,0.86
480,0.39,0.39,0.86
496,0.38,0.39,0.86
512,0.38,0.39,0.85
528,0.38,0.39,0.85
544,0.39,0.39,0.84
560,0.39,0.38,0.84
576,0.39,0.38,0.85
592,0.39,0.38,0.85
608,0.39,0.37,0.85
624,0.39,0.37,0.86
640,0.39,0.38,0.86
656,0.39,0.38,0.85
672,0.39,0.39,0.85
688,0.39,0.39,0.84
704,0.39,0.38,0.85
720,0.39,0.37,0.86
736,0.39,0.37,0.86
752,0.39,0.38,0.87
768,0.38,0.38,0.87
784,0.38,0.38,0.87
800,0.38,0.38,0.86
816,0.38,0.38,0.86
832,0.38,0.37,0.87
848,0.39,0.37,0.87
864,0.39,0.37,0.87
880,0.39,0.37,0.87
896,0.39,0.38,0.86
912,0.39,0.38,0.86
928,0.39,0.38,0.86
944,0.38,0.37,0.86
960,0.38,0.37,0.86
976,0.38,0.37,0.86
992,0.38,0.37,0.86
1008,0.39,0.37,0.86
1024,0.39,0.37,0.86
1040,0.39,0.37,0.85
1056,0.39,0.37,0.86
1072,0.39,0.38,0.86
1088,0.39,0.37,0.86
1104,0.39,0.37,0.86
1120,0.39,0.37,0.87
1136,0.38,0.37,0.87
1152,0.39,0.37,0.86
1168,0.39,0.38,0.87
1184,0.38,0.37,0.87
1200,0.38,0.37,0.87
1216,0.39,0.37,0.87
1232,0.39,0.37,0.87
1248,0.38,0.37,0.87
1264,0.38,0.37,0.87
1280,0.38,0.37,0.87
1296,0.38,0.38,0.87
1312,0.38,0.38,0.87
1328,0.39,0.38,0.86
1344,0.39,0.38,0.85
1360,0.39,0.38,0.85
1376,0.39,0.37,0.85
1392,0.39,0.37,0.85
1408,0.39,0.37,0.85
1424,0.39,0.37,0.86
1440,0.39,0.37,0.86
1456,0.38,0.37,0.86
1472,0.39,0.37,0.87
1488,0.38,0.37,0.86
1504,0.39,0.38,0.86
1520,0.38,0.37,0.86
1536,0.38,0.37,0.86
1552,0.38,0.37,0.86
1568,0.38,0.37,0.86
1584,0.38,0.38,0.86
1600,0.38,0.38,0.86
1616,0.39,0.38,0.86
1632,0.38,0.37,0.86
1648,0.38,0.37,0.86
1664,0.38,0.37,0.87
1680,0.38,0.38,0.86
1696,0.38,0.38,0.86
1712,0.39,0.38,0.86
1728,0.39,0.37,0.85
1744,0.39,0.37,0.86
1760,0.38,0.37,0.86
1776,0.39,0.37,0.86
1792,0.38,0.37,0.87
1808,0.38,0.37,0.87
1824,0.39,0.37,0.87
1840,0.39,0.37,0.87
1856,0.39,0.38,0.86
1872,0.38,0.38,0.86
1888,0.38,0.37,0.86
1904,0.38,0.37,0.86
1920,0.38,0.37,0.86
1936,0.38,0.37,0.86
1952,0.38,0.37,0.86
1968,0.38,0.37,0.86
1984,0.38,0.37,0.86
