timestamp,accX,accY,accZ
0,0.59,0.50,0.64
16,0.57,0.50,0.65
32,0.57,0.50,0.66
48,0.55,0.51,0.67
64,0.55,0.52,0.67
80,0.57,0.51,0.67
96,0.54,0.53,0.66
112,0.57,0.53,0.67
128,0.56,0.52,0.67
144,0.58,0.52,0.67
160,0.58,0.50,0.68
176,0.58,0.50,0.69
192,0.58,0.50,0.69
208,0.57,0.50,0.68
224,0.58,0.50,0.68
240,0.58,0.51,0.68
256,0.58,0.51,0.68
272,0.58,0.52,0.67
288,0.58,0.52,0.67
304,0.58,0.51,0.67
320,0.58,0.50,0.67
336,0.58,0.50,0.67
352,0.58,0.50,0.67
368,0.57,0.51,0.66
384,0.57,0.52,0.66
400,0.57,0.52,0.65
416,0.57,0.53,0.65
432,0.56,0.53,0.65
448,0.56,0.54,0.65
464,0.56,0.53,0.66
480,0.56,0.52,0.66
496,0.57,0.51,0.66
512,0.57,0.51,0.66
528,0.56,0.52,0.66
544,0.56,0.54,0.65
560,0.56,0.54,0.65
576,0.56,0.55,0.64
592,0.56,0.55,0.64
608,0.55,0.55,0.64
624,0.56,0.53,0.65
640,0.57,0.52,0.66
656,0.56,0.52,0.66
672,0.56,0.52,0.66
688,0.56,0.52,0.66
704,0.57,0.53,0.65
720,0.57,0.53,0.65
736,0.57,0.53,0.65
752,0.57,0.54,0.65
768,0.59,0.52,0.65
784,0.58,0.51,0.66
800,0.58,0.52,0.66
816,0.56,0.53,0.67
832,0.57,0.53,0.67
848,0.56,0.53,0.67
864,0.56,0.54,0.66
880,0.56,0.54,0.65
896,0.57,0.54,0.65
912,0.57,0.54,0.64
928,0.57,0.54,0.62
944,0.58,0.54,0.61
960,0.57,0.53,0.62
976,0.55,0.52,0.66
992,0.52,0.51,0.70
1008,0.50,0.50,0.73
1024,0.49,0.50,0.74
1040,0.49,0.50,0.75
1056,0.49,0.51,0.73
1072,0.50,0.52,0.71
1088,0.51,0.54,0.68
1104,0.51,0.55,0.66
1120,0.51,0.56,0.65
1136,0.50,0.55,0.66
1152,0.49,0.52,0.71
1168,0.46,0.48,0.77
1184,0.45,0.46,0.80
1200,0.46,0.45,0.81
1216,0.47,0.46,0.80
1232,0.47,0.49,0.78
1248,0.49,0.50,0.76
1264,0.51,0.50,0.74
1280,0.51,0.50,0.73
1296,0.52,0.51,0.72
1312,0.51,0.51,0.72
1328,0.49,0.52,0.72
1344,0.48,0.52,0.73
1360,0.48,0.51,0.74
1376,0.48,0.50,0.74
1392,0.48,0.50,0.75
1408,0.49,0.49,0.75
1424,0.49,0.48,0.75
1440,0.49,0.48,0.75
1456,0.49,0.47,0.75
1472,0.50,0.46,0.75
1488,0.50,0.46,0.74
1504,0.50,0.45,0.74
1520,0.49,0.46,0.74
1536,0.49,0.47,0.74
1552,0.47,0.50,0.73
1568,0.46,0.52,0.73
1584,0.47,0.51,0.73
1600,0.47,0.50,0.73
1616,0.49,0.47,0.74
1632,0.51,0.43,0.75
1648,0.53,0.39,0.77
1664,0.54,0.36,0.79
1680,0.54,0.33,0.81
1696,0.55,0.32,0.81
1712,0.55,0.32,0.81
1728,0.55,0.33,0.81
1744,0.54,0.34,0.81
1760,0.53,0.36,0.80
1776,0.53,0.37,0.80
1792,0.53,0.37,0.79
1808,0.53,0.36,0.79
1824,0.54,0.35,0.80
1840,0.55,0.34,0.80
1856,0.55,0.33,0.81
1872,0.55,0.32,0.81
1888,0.55,0.32,0.80
1904,0.55,0.32,0.80
1920,0.55,0.33,0.79
1936,0.54,0.33,0.79
1952,0.54,0.34,0.79
1968,0.53,0.34,0.79
1984,0.53,0.34,0.78
