timestamp,accX,accY,accZ
0,0.56,0.17,0.83
16,0.56,0.17,0.83
32,0.56,0.17,0.83
48,0.57,0.18,0.83
64,0.56,0.19,0.83
80,0.55,0.20,0.83
96,0.56,0.20,0.83
112,0.55,0.19,0.84
128,0.56,0.18,0.85
144,0.57,0.18,0.84
160,0.56,0.19,0.85
176,0.56,0.19,0.85
192,0.56,0.19,0.84
208,0.55,0.21,0.84
224,0.56,0.21,0.85
240,0.56,0.21,0.85
256,0.55,0.21,0.85
272,0.56,0.21,0.85
288,0.56,0.21,0.84
304,0.56,0.21,0.83
320,0.56,0.22,0.82
336,0.56,0.22,0.81
352,0.56,0.21,0.81
368,0.55,0.20,0.81
384,0.56,0.20,0.81
400,0.56,0.20,0.81
416,0.57,0.19,0.80
432,0.57,0.19,0.80
448,0.58,0.18,0.80
464,0.58,0.18,0.80
480,0.58,0.17,0.80
496,0.56,0.17,0.81
512,0.55,0.18,0.82
528,0.55,0.17,0.82
544,0.55,0.17,0.83
560,0.56,0.17,0.82
576,0.57,0.16,0.81
592,0.57,0.16,0.80
608,0.58,0.17,0.81
624,0.58,0.17,0.82
640,0.58,0.15,0.83
656,0.58,0.15,0.84
672,0.58,0.15,0.83
688,0.57,0.15,0.82
704,0.56,0.16,0.82
720,0.55,0.18,0.83
736,0.54,0.19,0.85
752,0.56,0.18,0.88
768,0.55,0.18,0.86
784,0.56,0.17,0.85
800,0.57,0.18,0.84
816,0.58,0.19,0.83
832,0.57,0.20,0.83
848,0.56,0.20,0.83
864,0.55,0.20,0.83
880,0.55,0.20,0.84
896,0.56,0.20,0.85
912,0.56,0.19,0.86
928,0.54,0.18,0.85
944,0.55,0.18,0.87
960,0.58,0.18,0.86
976,0.60,0.19,0.85
992,0.60,0.19,0.83
1008,0.59,0.19,0.81
1024,0.57,0.21,0.80
1040,0.57,0.23,0.80
1056,0.53,0.23,0.80
1072,0.59,0.20,0.80
1088,0.59,0.20,0.81
1104,0.57,0.19,0.81
1120,0.60,0.18,0.79
1136,0.59,0.17,0.77
1152,0.60,0.20,0.77
1168,0.59,0.20,0.76
1184,0.62,0.21,0.75
1200,0.62,0.19,0.75
1216,0.61,0.17,0.74
1232,0.59,0.18,0.79
1248,0.59,0.15,0.79
1264,0.62,0.18,0.79
1280,0.60,0.17,0.78
1296,0.63,0.20,0.77
1312,0.63,0.20,0.78
1328,0.63,0.19,0.76
1344,0.64,0.18,0.75
1360,0.64,0.17,0.76
1376,0.64,0.18,0.77
1392,0.64,0.18,0.78
1408,0.64,0.17,0.79
1424,0.64,0.17,0.78
1440,0.63,0.19,0.78
1456,0.60,0.20,0.79
1472,0.61,0.20,0.80
1488,0.62,0.20,0.79
1504,0.62,0.21,0.78
1520,0.63,0.20,0.78
1536,0.63,0.15,0.79
1552,0.59,0.24,0.81
1568,0.59,0.24,0.79
1584,0.62,0.23,0.78
1600,0.64,0.20,0.78
1616,0.63,0.19,0.78
1632,0.63,0.19,0.80
1648,0.59,0.20,0.82
1664,0.61,0.18,0.83
1680,0.63,0.18,0.82
1696,0.66,0.18,0.81
1712,0.65,0.19,0.80
1728,0.65,0.18,0.78
1744,0.65,0.20,0.80
1760,0.62,0.23,0.79
1776,0.68,0.18,0.71
1792,0.67,0.20,0.71
1808,0.63,0.23,0.77
1824,0.61,0.26,0.79
1840,0.62,0.21,0.80
1856,0.66,0.14,0.78
1872,0.68,0.07,0.72
1888,0.67,0.10,0.68
1904,0.63,0.19,0.71
1920,0.62,0.24,0.73
1936,0.61,0.25,0.76
1952,0.61,0.25,0.78
1968,0.62,0.24,0.78
1984,0.62,0.27,0.82
