timestamp,accX,accY,accZ
0,0.52,0.15,0.86
16,0.51,0.16,0.86
32,0.52,0.16,0.86
48,0.52,0.16,0.86
64,0.51,0.17,0.86
80,0.51,0.17,0.86
96,0.51,0.17,0.86
112,0.51,0.17,0.86
128,0.52,0.16,0.87
144,0.52,0.16,0.87
160,0.52,0.15,0.87
176,0.52,0.16,0.87
192,0.51,0.17,0.86
208,0.51,0.19,0.85
224,0.51,0.20,0.85
240,0.50,0.21,0.84
256,0.50,0.22,0.84
272,0.50,0.22,0.85
288,0.50,0.22,0.85
304,0.50,0.20,0.86
320,0.51,0.19,0.87
336,0.51,0.19,0.86
352,0.51,0.20,0.86
368,0.51,0.21,0.85
384,0.50,0.22,0.85
400,0.50,0.24,0.85
416,0.49,0.24,0.85
432,0.50,0.24,0.85
448,0.50,0.23,0.86
464,0.50,0.22,0.86
480,0.50,0.23,0.86
496,0.50,0.23,0.85
512,0.50,0.22,0.86
528,0.50,0.22,0.86
544,0.50,0.22,0.86
560,0.50,0.23,0.86
576,0.50,0.25,0.85
592,0.49,0.26,0.84
608,0.49,0.27,0.84
624,0.49,0.27,0.84
640,0.49,0.26,0.84
656,0.48,0.27,0.84
672,0.49,0.26,0.84
688,0.49,0.26,0.85
704,0.49,0.26,0.85
720,0.48,0.28,0.85
736,0.47,0.30,0.84
752,0.47,0.30,0.83
768,0.48,0.30,0.83
784,0.48,0.30,0.83
800,0.48,0.30,0.85
816,0.48,0.28,0.86
832,0.47,0.28,0.87
848,0.47,0.28,0.86
864,0.48,0.29,0.85
880,0.49,0.31,0.84
896,0.50,0.31,0.84
912,0.49,0.31,0.83
928,0.49,0.31,0.84
944,0.48,0.31,0.85
960,0.48,0.30,0.84
976,0.49,0.29,0.85
992,0.48,0.28,0.86
1008,0.49,0.28,0.86
1024,0.50,0.29,0.85
1040,0.50,0.31,0.82
1056,0.51,0.33,0.81
1072,0.50,0.34,0.80
1088,0.50,0.34,0.81
1104,0.49,0.33,0.83
1120,0.49,0.32,0.83
1136,0.49,0.31,0.82
1152,0.52,0.30,0.82
1168,0.52,0.31,0.82
1184,0.51,0.32,0.81
1200,0.50,0.33,0.81
1216,0.51,0.34,0.81
1232,0.52,0.35,0.80
1248,0.51,0.35,0.80
1264,0.51,0.35,0.80
1280,0.52,0.34,0.80
1296,0.51,0.34,0.80
1312,0.51,0.33,0.81
1328,0.51,0.33,0.81
1344,0.51,0.34,0.81
1360,0.52,0.35,0.80
1376,0.52,0.36,0.79
1392,0.52,0.35,0.80
1408,0.53,0.35,0.80
1424,0.53,0.35,0.79
1440,0.53,0.36,0.78
1456,0.52,0.37,0.77
1472,0.51,0.36,0.78
1488,0.53,0.37,0.81
1504,0.53,0.38,0.80
1520,0.54,0.38,0.79
1536,0.53,0.36,0.77
1552,0.52,0.36,0.77
1568,0.51,0.36,0.76
1584,0.52,0.37,0.76
1600,0.53,0.36,0.77
1616,0.53,0.36,0.79
1632,0.50,0.34,0.80
1648,0.50,0.35,0.80
1664,0.50,0.35,0.81
1680,0.52,0.36,0.82
1696,0.53,0.38,0.82
1712,0.53,0.38,0.81
1728,0.53,0.37,0.81
1744,0.52,0.36,0.80
1760,0.53,0.35,0.81
1776,0.54,0.34,0.80
1792,0.52,0.34,0.79
1808,0.51,0.34,0.80
1824,0.50,0.34,0.79
1840,0.51,0.36,0.82
1856,0.49,0.35,0.80
1872,0.51,0.36,0.81
1888,0.51,0.36,0.80
1904,0.51,0.34,0.79
1920,0.52,0.33,0.78
1936,0.52,0.32,0.78
1952,0.52,0.31,0.79
1968,0.52,0.32,0.82
1984,0.52,0.31,0.83
