timestamp,accX,accY,accZ
0,0.37,-0.02,0.90
16,0.37,0.00,0.91
32,0.39,-0.01,0.92
48,0.39,0.01,0.94
64,0.39,0.02,0.92
80,0.39,0.04,0.92
96,0.40,-0.01,0.95
112,0.40,-0.01,0.94
128,0.39,-0.03,0.95
144,0.38,-0.03,0.97
160,0.39,-0.05,0.99
176,0.39,-0.04,0.99
192,0.39,-0.02,0.98
208,0.40,-0.01,0.97
224,0.40,0.01,0.95
240,0.39,0.01,0.93
256,0.38,0.02,0.93
272,0.39,0.00,0.92
288,0.39,0.00,0.92
304,0.39,-0.00,0.91
320,0.38,0.01,0.90
336,0.37,-0.00,0.90
352,0.38,-0.02,0.91
368,0.38,-0.04,0.92
384,0.36,-0.04,0.96
400,0.36,-0.17,1.08
416,0.35,-0.17,1.11
432,0.38,-0.08,1.03
448,0.38,-0.06,0.94
464,0.34,-0.00,0.91
480,0.34,-0.01,0.90
496,0.34,-0.02,0.92
512,0.35,-0.03,0.93
528,0.36,-0.03,0.94
544,0.35,-0.02,0.94
560,0.34,-0.02,0.94
576,0.35,-0.01,0.94
592,0.34,-0.00,0.94
608,0.35,-0.01,0.94
624,0.35,-0.01,0.94
640,0.36,-0.01,0.94
656,0.36,-0.02,0.94
672,0.37,-0.03,0.95
688,0.37,-0.03,0.95
704,0.37,-0.03,0.95
720,0.37,-0.04,0.95
736,0.37,-0.03,0.96
752,0.37,-0.03,0.96
768,0.36,-0.04,0.95
784,0.36,-0.04,0.95
800,0.36,-0.04,0.94
816,0.36,-0.05,0.94
832,0.37,-0.05,0.94
848,0.36,-0.04,0.93
864,0.36,-0.04,0.94
880,0.37,-0.04,0.94
896,0.36,-0.03,0.94
912,0.36,-0.03,0.94
928,0.35,-0.02,0.94
944,0.34,-0.02,0.95
960,0.35,-0.03,0.95
976,0.35,-0.03,0.95
992,0.35,-0.03,0.95
1008,0.35,-0.04,0.95
1024,0.35,-0.04,0.95
1040,0.34,-0.05,0.95
1056,0.35,-0.05,0.94
1072,0.35,-0.05,0.94
1088,0.35,-0.06,0.94
1104,0.35,-0.06,0.94
1120,0.35,-0.07,0.94
1136,0.35,-0.07,0.95
1152,0.36,-0.07,0.95
1168,0.36,-0.07,0.95
1184,0.36,-0.07,0.95
1200,0.36,-0.06,0.95
1216,0.35,-0.06,0.95
1232,0.36,-0.07,0.95
1248,0.36,-0.07,0.95
1264,0.36,-0.07,0.95
1280,0.36,-0.07,0.95
1296,0.36,-0.07,0.95
1312,0.35,-0.07,0.95
1328,0.35,-0.06,0.95
1344,0.34,-0.06,0.95
1360,0.34,-0.06,0.95
1376,0.34,-0.06,0.94
1392,0.34,-0.06,0.94
1408,0.34,-0.07,0.95
1424,0.34,-0.07,0.95
1440,0.34,-0.07,0.94
1456,0.33,-0.07,0.94
1472,0.33,-0.08,0.94
1488,0.33,-0.07,0.94
1504,0.33,-0.07,0.94
1520,0.33,-0.08,0.94
1536,0.33,-0.07,0.94
1552,0.33,-0.07,0.94
1568,0.34,-0.07,0.94
1584,0.34,-0.08,0.94
1600,0.34,-0.08,0.94
1616,0.34,-0.08,0.94
1632,0.33,-0.07,0.93
1648,0.34,-0.07,0.94
1664,0.34,-0.07,0.94
1680,0.34,-0.06,0.94
1696,0.34,-0.07,0.94
1712,0.34,-0.07,0.94
1728,0.35,-0.08,0.94
1744,0.35,-0.08,0.95
1760,0.35,-0.08,0.94
1776,0.35,-0.08,0.94
1792,0.34,-0.08,0.94
1808,0.35,-0.08,0.94
1824,0.34,-0.08,0.94
1840,0.34,-0.08,0.94
1856,0.34,-0.08,0.94
1872,0.34,-0.07,0.93
1888,0.33,-0.08,0.94
1904,0.34,-0.07,0.94
1920,0.33,-0.07,0.94
1936,0.34,-0.07,0.94
1952,0.34,-0.08,0.94
1968,0.34,-0.08,0.94
1984,0.35,-0.08,0.94
