timestamp,accX,accY,accZ
0,0.40,-0.73,0.56
16,0.40,-0.72,0.56
32,0.40,-0.72,0.56
48,0.40,-0.73,0.57
64,0.40,-0.74,0.56
80,0.39,-0.75,0.57
96,0.40,-0.74,0.56
112,0.39,-0.74,0.56
128,0.39,-0.74,0.56
144,0.39,-0.73,0.56
160,0.40,-0.72,0.55
176,0.39,-0.72,0.55
192,0.39,-0.72,0.56
208,0.40,-0.73,0.55
224,0.39,-0.73,0.55
240,0.40,-0.73,0.56
256,0.40,-0.74,0.56
272,0.40,-0.75,0.57
288,0.40,-0.76,0.57
304,0.40,-0.75,0.55
320,0.40,-0.74,0.55
336,0.40,-0.73,0.55
352,0.39,-0.71,0.53
368,0.39,-0.72,0.54
384,0.40,-0.73,0.54
400,0.40,-0.75,0.55
416,0.40,-0.76,0.56
432,0.41,-0.78,0.55
448,0.41,-0.77,0.55
464,0.40,-0.76,0.54
480,0.39,-0.74,0.54
496,0.39,-0.75,0.54
512,0.39,-0.73,0.54
528,0.40,-0.74,0.54
544,0.39,-0.75,0.54
560,0.41,-0.76,0.54
576,0.40,-0.77,0.54
592,0.41,-0.77,0.53
608,0.41,-0.75,0.53
624,0.40,-0.74,0.52
640,0.40,-0.74,0.52
656,0.40,-0.74,0.51
672,0.40,-0.74,0.51
688,0.41,-0.74,0.51
704,0.40,-0.74,0.52
720,0.41,-0.75,0.52
736,0.41,-0.76,0.52
752,0.41,-0.76,0.51
768,0.41,-0.76,0.51
784,0.41,-0.76,0.51
800,0.41,-0.75,0.50
816,0.41,-0.75,0.51
832,0.41,-0.76,0.51
848,0.41,-0.75,0.51
864,0.41,-0.75,0.51
880,0.41,-0.76,0.51
896,0.41,-0.77,0.51
912,0.41,-0.77,0.51
928,0.41,-0.76,0.51
944,0.41,-0.75,0.52
960,0.41,-0.77,0.51
976,0.40,-0.75,0.52
992,0.41,-0.75,0.51
1008,0.41,-0.75,0.53
1024,0.40,-0.75,0.53
1040,0.40,-0.75,0.53
1056,0.41,-0.76,0.53
1072,0.41,-0.76,0.53
1088,0.41,-0.76,0.52
1104,0.41,-0.76,0.52
1120,0.41,-0.75,0.53
1136,0.41,-0.75,0.53
1152,0.41,-0.75,0.54
1168,0.41,-0.76,0.54
1184,0.41,-0.77,0.54
1200,0.41,-0.75,0.53
1216,0.40,-0.76,0.53
1232,0.41,-0.76,0.52
1248,0.41,-0.74,0.52
1264,0.41,-0.73,0.52
1280,0.40,-0.71,0.51
1296,0.41,-0.72,0.51
1312,0.41,-0.73,0.52
1328,0.41,-0.75,0.52
1344,0.41,-0.77,0.53
1360,0.42,-0.77,0.53
1376,0.42,-0.76,0.53
1392,0.41,-0.75,0.54
1408,0.40,-0.74,0.53
1424,0.40,-0.74,0.54
1440,0.41,-0.74,0.53
1456,0.41,-0.74,0.54
1472,0.41,-0.74,0.54
1488,0.41,-0.75,0.54
1504,0.41,-0.75,0.54
1520,0.41,-0.75,0.53
1536,0.41,-0.74,0.52
1552,0.41,-0.74,0.53
1568,0.41,-0.74,0.53
1584,0.41,-0.74,0.53
1600,0.41,-0.74,0.53
1616,0.41,-0.74,0.53
1632,0.41,-0.75,0.53
1648,0.41,-0.74,0.53
1664,0.41,-0.74,0.53
1680,0.41,-0.74,0.53
1696,0.41,-0.74,0.53
1712,0.41,-0.74,0.53
1728,0.41,-0.75,0.53
1744,0.41,-0.75,0.53
1760,0.41,-0.75,0.52
1776,0.41,-0.75,0.53
1792,0.40,-0.75,0.53
1808,0.41,-0.75,0.53
1824,0.41,-0.76,0.53
1840,0.41,-0.75,0.52
1856,0.41,-0.75,0.52
1872,0.41,-0.75,0.53
1888,0.41,-0.75,0.54
1904,0.41,-0.75,0.54
1920,0.40,-0.76,0.53
1936,0.41,-0.75,0.54
1952,0.41,-0.76,0.54
1968,0.41,-0.75,0.54
1984,0.40,-0.74,0.53
