timestamp,accX,accY,accZ
0,0.30,0.08,0.95
16,0.31,0.09,0.95
32,0.31,0.08,0.94
48,0.32,0.09,0.94
64,0.33,0.08,0.95
80,0.33,0.08,0.96
96,0.33,0.08,0.97
112,0.34,0.07,0.96
128,0.33,0.09,0.97
144,0.33,0.09,0.95
160,0.33,0.10,0.95
176,0.34,0.09,0.95
192,0.33,0.10,0.94
208,0.35,0.09,0.94
224,0.36,0.08,0.94
240,0.35,0.08,0.94
256,0.36,0.09,0.94
272,0.36,0.09,0.95
288,0.36,0.08,0.96
304,0.36,0.09,0.95
320,0.36,0.09,0.94
336,0.36,0.07,0.94
352,0.38,0.09,0.93
368,0.37,0.08,0.94
384,0.37,0.09,0.93
400,0.37,0.09,0.92
416,0.38,0.08,0.91
432,0.39,0.07,0.92
448,0.39,0.06,0.91
464,0.40,0.06,0.91
480,0.40,0.05,0.93
496,0.40,0.06,0.93
512,0.41,0.05,0.93
528,0.41,0.07,0.92
544,0.41,0.08,0.92
560,0.40,0.07,0.92
576,0.41,0.07,0.91
592,0.41,0.06,0.92
608,0.42,0.07,0.92
624,0.41,0.08,0.92
640,0.40,0.08,0.93
656,0.39,0.09,0.94
672,0.39,0.09,0.94
688,0.40,0.09,0.95
704,0.40,0.08,0.97
720,0.40,0.08,0.96
736,0.39,0.09,0.94
752,0.39,0.08,0.94
768,0.40,0.08,0.93
784,0.41,0.08,0.93
800,0.41,0.08,0.92
816,0.41,0.08,0.94
832,0.41,0.07,0.95
848,0.41,0.07,0.95
864,0.41,0.08,0.95
880,0.40,0.09,0.94
896,0.39,0.10,0.93
912,0.39,0.10,0.93
928,0.39,0.10,0.92
944,0.40,0.09,0.92
960,0.40,0.09,0.92
976,0.40,0.08,0.93
992,0.41,0.07,0.93
1008,0.41,0.07,0.92
1024,0.41,0.07,0.91
1040,0.41,0.07,0.91
1056,0.41,0.07,0.91
1072,0.41,0.06,0.91
1088,0.41,0.07,0.91
1104,0.42,0.07,0.92
1120,0.42,0.06,0.92
1136,0.43,0.06,0.91
1152,0.43,0.06,0.90
1168,0.43,0.05,0.90
1184,0.43,0.05,0.91
1200,0.43,0.05,0.91
1216,0.43,0.05,0.91
1232,0.43,0.04,0.91
1248,0.44,0.04,0.92
1264,0.44,0.04,0.92
1280,0.44,0.04,0.91
1296,0.44,0.04,0.91
1312,0.44,0.04,0.92
1328,0.44,0.05,0.94
1344,0.44,0.05,0.94
1360,0.43,0.05,0.94
1376,0.42,0.06,0.94
1392,0.42,0.06,0.93
1408,0.41,0.06,0.94
1424,0.40,0.07,0.94
1440,0.40,0.07,0.94
1456,0.40,0.08,0.94
1472,0.39,0.08,0.93
1488,0.39,0.09,0.93
1504,0.39,0.09,0.93
1520,0.38,0.08,0.93
1536,0.39,0.06,0.93
1552,0.39,0.07,0.93
1568,0.40,0.05,0.94
1584,0.40,0.05,0.94
1600,0.39,0.05,0.94
1616,0.38,0.06,0.94
1632,0.37,0.08,0.92
1648,0.36,0.08,0.92
1664,0.37,0.07,0.91
1680,0.38,0.06,0.91
1696,0.40,0.04,0.92
1712,0.40,0.03,0.94
1728,0.39,0.04,0.94
1744,0.38,0.05,0.93
1760,0.38,0.07,0.93
1776,0.36,0.07,0.92
1792,0.36,0.09,0.92
1808,0.36,0.08,0.93
1824,0.36,0.07,0.94
1840,0.37,0.06,0.94
1856,0.38,0.05,0.93
1872,0.38,0.05,0.93
1888,0.38,0.06,0.93
1904,0.38,0.07,0.93
1920,0.38,0.08,0.94
1936,0.38,0.08,0.94
1952,0.38,0.08,0.94
1968,0.38,0.08,0.95
1984,0.38,0.08,0.94
