timestamp,accX,accY,accZ
0,0.43,0.28,0.89
16,0.41,0.31,0.87
32,0.41,0.33,0.87
48,0.41,0.32,0.87
64,0.41,0.30,0.88
80,0.42,0.27,0.91
96,0.42,0.26,0.91
112,0.43,0.24,0.91
128,0.43,0.25,0.90
144,0.43,0.24,0.90
160,0.43,0.24,0.88
176,0.43,0.23,0.88
192,0.44,0.22,0.88
208,0.44,0.22,0.87
224,0.44,0.22,0.87
240,0.43,0.22,0.86
256,0.43,0.21,0.87
272,0.43,0.19,0.87
288,0.44,0.18,0.88
304,0.44,0.17,0.88
320,0.45,0.17,0.87
336,0.45,0.19,0.86
352,0.44,0.19,0.85
368,0.45,0.18,0.85
384,0.45,0.16,0.87
400,0.46,0.14,0.87
416,0.47,0.12,0.87
432,0.46,0.12,0.88
448,0.46,0.13,0.88
464,0.45,0.14,0.89
480,0.44,0.13,0.90
496,0.43,0.13,0.89
512,0.45,0.11,0.90
528,0.46,0.10,0.88
544,0.48,0.07,0.88
560,0.48,0.07,0.88
576,0.48,0.06,0.89
592,0.48,0.05,0.89
608,0.48,0.02,0.90
624,0.48,0.03,0.90
640,0.47,0.02,0.89
656,0.48,0.02,0.89
672,0.47,0.00,0.89
688,0.48,-0.01,0.89
704,0.49,-0.04,0.89
720,0.50,-0.05,0.89
736,0.50,-0.05,0.88
752,0.49,-0.06,0.87
768,0.50,-0.06,0.88
784,0.50,-0.08,0.88
800,0.51,-0.11,0.90
816,0.51,-0.12,0.90
832,0.51,-0.12,0.91
848,0.51,-0.13,0.91
864,0.52,-0.13,0.91
880,0.52,-0.13,0.90
896,0.52,-0.11,0.89
912,0.51,-0.09,0.88
928,0.50,-0.06,0.87
944,0.49,-0.04,0.86
960,0.48,-0.03,0.87
976,0.47,-0.04,0.88
992,0.48,-0.07,0.88
1008,0.50,-0.09,0.89
1024,0.50,-0.11,0.89
1040,0.51,-0.10,0.89
1056,0.50,-0.09,0.88
1072,0.49,-0.09,0.88
1088,0.50,-0.09,0.88
1104,0.50,-0.10,0.87
1120,0.50,-0.10,0.88
1136,0.50,-0.10,0.88
1152,0.49,-0.09,0.89
1168,0.49,-0.09,0.89
1184,0.49,-0.10,0.89
1200,0.50,-0.10,0.88
1216,0.49,-0.11,0.86
1232,0.50,-0.11,0.85
1248,0.51,-0.12,0.84
1264,0.51,-0.13,0.84
1280,0.51,-0.14,0.84
1296,0.52,-0.15,0.84
1312,0.52,-0.14,0.84
1328,0.51,-0.14,0.84
1344,0.51,-0.14,0.85
1360,0.51,-0.16,0.85
1376,0.51,-0.17,0.85
1392,0.52,-0.18,0.84
1408,0.52,-0.18,0.84
1424,0.53,-0.21,0.84
1440,0.54,-0.22,0.84
1456,0.54,-0.22,0.84
1472,0.54,-0.21,0.84
1488,0.52,-0.20,0.84
1504,0.54,-0.20,0.84
1520,0.54,-0.21,0.85
1536,0.54,-0.24,0.85
1552,0.54,-0.23,0.86
1568,0.53,-0.22,0.85
1584,0.53,-0.21,0.85
1600,0.53,-0.21,0.84
1616,0.53,-0.21,0.83
1632,0.53,-0.22,0.83
1648,0.53,-0.23,0.83
1664,0.53,-0.24,0.83
1680,0.53,-0.24,0.84
1696,0.53,-0.24,0.84
1712,0.53,-0.24,0.84
1728,0.53,-0.22,0.83
1744,0.51,-0.20,0.83
1760,0.51,-0.20,0.82
1776,0.51,-0.20,0.82
1792,0.52,-0.22,0.82
1808,0.53,-0.23,0.83
1824,0.53,-0.25,0.84
1840,0.54,-0.26,0.86
1856,0.53,-0.26,0.85
1872,0.52,-0.25,0.85
1888,0.52,-0.23,0.84
1904,0.51,-0.22,0.84
1920,0.51,-0.22,0.84
1936,0.51,-0.23,0.84
1952,0.53,-0.24,0.85
1968,0.53,-0.25,0.85
1984,0.54,-0.27,0.85
