timestamp,accX,accY,accZ
0,0.14,0.18,0.97
16,0.14,0.16,1.01
32,0.15,0.15,1.01
48,0.17,0.12,1.03
64,0.16,0.11,1.03
80,0.16,0.12,1.02
96,0.16,0.12,1.01
112,0.15,0.14,1.00
128,0.15,0.14,0.99
144,0.16,0.15,0.98
160,0.15,0.13,0.98
176,0.16,0.13,0.98
192,0.16,0.10,0.98
208,0.16,0.11,0.99
224,0.15,0.14,0.97
240,0.15,0.15,0.96
256,0.14,0.16,0.97
272,0.14,0.17,0.98
288,0.14,0.17,0.99
304,0.13,0.15,1.01
320,0.14,0.15,1.02
336,0.14,0.15,1.01
352,0.14,0.15,1.00
368,0.14,0.15,0.99
384,0.14,0.15,0.98
400,0.14,0.15,0.97
416,0.14,0.16,0.97
432,0.14,0.15,0.98
448,0.15,0.12,0.99
464,0.15,0.12,0.99
480,0.15,0.12,0.99
496,0.15,0.12,0.99
512,0.16,0.10,0.97
528,0.16,0.12,0.97
544,0.15,0.12,0.96
560,0.15,0.12,0.96
576,0.15,0.12,0.96
592,0.14,0.13,0.97
608,0.15,0.12,0.98
624,0.15,0.11,0.98
640,0.16,0.12,0.99
656,0.15,0.10,1.00
672,0.16,0.11,1.01
688,0.15,0.11,1.01
704,0.15,0.12,1.00
720,0.15,0.14,1.00
736,0.15,0.13,1.00
752,0.15,0.12,1.00
768,0.15,0.11,0.99
784,0.15,0.11,0.99
800,0.16,0.11,1.00
816,0.15,0.11,1.00
832,0.16,0.10,1.00
848,0.16,0.10,1.00
864,0.16,0.10,0.99
880,0.16,0.09,0.99
896,0.16,0.10,0.99
912,0.16,0.10,0.98
928,0.15,0.10,0.98
944,0.16,0.10,0.99
960,0.16,0.10,0.99
976,0.16,0.10,1.00
992,0.16,0.10,0.99
1008,0.16,0.10,0.99
1024,0.16,0.11,0.99
1040,0.16,0.11,0.99
1056,0.15,0.11,0.99
1072,0.16,0.11,0.99
1088,0.16,0.12,0.99
1104,0.16,0.11,0.99
1120,0.16,0.10,0.99
1136,0.16,0.11,0.99
1152,0.16,0.11,0.99
1168,0.16,0.11,0.99
1184,0.16,0.11,0.99
1200,0.16,0.11,0.99
1216,0.16,0.11,0.99
1232,0.16,0.11,0.99
1248,0.16,0.11,0.99
1264,0.16,0.11,0.99
1280,0.16,0.11,0.99
1296,0.16,0.11,0.99
1312,0.15,0.11,0.98
1328,0.16,0.11,0.98
1344,0.15,0.11,0.98
1360,0.16,0.11,0.98
1376,0.16,0.11,0.98
1392,0.16,0.11,0.98
1408,0.16,0.11,0.98
1424,0.16,0.11,0.98
1440,0.17,0.11,0.98
1456,0.17,0.10,0.98
1472,0.17,0.11,0.98
1488,0.17,0.11,0.98
1504,0.17,0.11,0.98
1520,0.18,0.11,0.98
1536,0.18,0.12,0.98
1552,0.17,0.11,0.98
1568,0.18,0.11,0.98
1584,0.18,0.11,0.98
1600,0.19,0.13,0.98
1616,0.19,0.13,0.98
1632,0.19,0.13,0.98
1648,0.19,0.13,0.98
1664,0.19,0.14,0.99
1680,0.20,0.15,0.99
1696,0.19,0.16,1.00
1712,0.19,0.16,1.01
1728,0.19,0.16,1.01
1744,0.19,0.16,1.01
1760,0.19,0.16,1.02
1776,0.20,0.15,1.04
1792,0.19,0.16,1.04
1808,0.18,0.17,1.02
1824,0.18,0.18,1.01
1840,0.17,0.17,1.03
1856,0.20,0.13,1.05
1872,0.20,0.12,1.04
1888,0.19,0.14,1.00
1904,0.18,0.17,0.98
1920,0.17,0.19,0.99
1936,0.17,0.19,1.00
1952,0.18,0.16,1.01
1968,0.20,0.14,1.01
1984,0.22,0.13,0.98
