timestamp,accX,accY,accZ
0,0.35,0.23,0.91
16,0.37,0.21,0.91
32,0.39,0.21,0.90
48,0.42,0.23,0.89
64,0.42,0.24,0.89
80,0.40,0.26,0.87
96,0.38,0.29,0.86
112,0.36,0.28,0.86
128,0.35,0.26,0.86
144,0.36,0.24,0.87
160,0.37,0.22,0.88
176,0.38,0.22,0.89
192,0.37,0.23,0.89
208,0.36,0.23,0.91
224,0.33,0.24,0.89
240,0.33,0.22,0.89
256,0.35,0.21,0.91
272,0.35,0.20,0.94
288,0.33,0.21,0.93
304,0.31,0.20,0.92
320,0.30,0.19,0.93
336,0.30,0.18,0.96
352,0.33,0.18,0.98
368,0.33,0.19,0.96
384,0.32,0.19,0.95
400,0.32,0.18,0.94
416,0.31,0.19,0.94
432,0.31,0.20,0.94
448,0.30,0.20,0.94
464,0.29,0.21,0.95
480,0.30,0.20,0.95
496,0.29,0.21,0.94
512,0.28,0.21,0.94
528,0.27,0.21,0.95
544,0.26,0.22,0.96
560,0.27,0.19,0.96
576,0.28,0.26,0.96
592,0.22,0.21,0.94
608,0.30,0.18,0.94
624,0.25,0.22,0.94
640,0.27,0.19,0.94
656,0.27,0.23,0.92
672,0.25,0.24,0.92
688,0.23,0.27,0.91
704,0.23,0.28,0.91
720,0.22,0.29,0.91
736,0.21,0.31,0.90
752,0.22,0.28,0.90
768,0.20,0.28,0.90
784,0.19,0.30,0.90
800,0.17,0.30,0.91
816,0.17,0.29,0.93
832,0.15,0.31,0.95
848,0.15,0.29,0.93
864,0.15,0.30,0.94
880,0.12,0.32,0.96
896,0.14,0.31,0.98
912,0.11,0.32,0.97
928,0.14,0.28,0.95
944,0.14,0.28,0.95
960,0.13,0.26,0.95
976,0.12,0.24,0.97
992,0.16,0.23,1.00
1008,0.18,0.23,1.03
1024,0.18,0.23,1.04
1040,0.16,0.24,1.05
1056,0.14,0.24,1.04
1072,0.17,0.22,1.03
1088,0.16,0.23,1.01
1104,0.17,0.21,0.99
1120,0.17,0.20,1.00
1136,0.15,0.18,0.99
1152,0.14,0.17,1.02
1168,0.14,0.17,1.04
1184,0.15,0.18,1.04
1200,0.15,0.19,1.02
1216,0.15,0.19,1.01
1232,0.14,0.19,1.00
1248,0.15,0.19,1.00
1264,0.15,0.19,1.00
1280,0.16,0.16,0.97
1296,0.16,0.20,0.97
1312,0.17,0.20,0.98
1328,0.17,0.18,0.96
1344,0.18,0.16,0.95
1360,0.16,0.20,0.97
1376,0.18,0.17,0.95
1392,0.17,0.21,0.97
1408,0.18,0.20,0.94
1424,0.16,0.24,0.93
1440,0.16,0.22,0.90
1456,0.14,0.22,0.93
1472,0.16,0.20,0.95
1488,0.16,0.20,0.95
1504,0.18,0.18,0.96
1520,0.17,0.19,0.95
1536,0.18,0.19,0.94
1552,0.17,0.19,0.94
1568,0.16,0.19,0.95
1584,0.15,0.19,0.96
1600,0.14,0.17,0.98
1616,0.16,0.16,1.00
1632,0.16,0.17,1.01
1648,0.16,0.17,1.02
1664,0.16,0.18,1.01
1680,0.16,0.18,0.99
1696,0.17,0.18,0.99
1712,0.17,0.18,0.98
1728,0.16,0.17,0.98
1744,0.15,0.16,0.99
1760,0.15,0.15,1.01
1776,0.16,0.15,1.01
1792,0.15,0.16,1.00
1808,0.15,0.18,1.00
1824,0.12,0.23,0.99
1840,0.19,0.06,0.99
1856,0.17,0.21,0.97
1872,0.14,0.19,0.97
1888,0.15,0.17,0.98
1904,0.15,0.16,0.97
1920,0.15,0.17,0.96
1936,0.16,0.18,0.96
1952,0.15,0.19,0.95
1968,0.14,0.19,0.96
1984,0.14,0.18,0.96
