timestamp,accX,accY,accZ
0,0.52,-0.23,0.82
16,0.52,-0.23,0.82
32,0.52,-0.24,0.83
48,0.53,-0.25,0.83
64,0.53,-0.25,0.82
80,0.53,-0.25,0.83
96,0.53,-0.24,0.82
112,0.53,-0.24,0.82
128,0.53,-0.24,0.82
144,0.53,-0.26,0.83
160,0.53,-0.26,0.83
176,0.52,-0.24,0.82
192,0.52,-0.23,0.83
208,0.52,-0.22,0.82
224,0.52,-0.24,0.82
240,0.53,-0.24,0.83
256,0.53,-0.25,0.83
272,0.53,-0.25,0.83
288,0.53,-0.25,0.83
304,0.53,-0.24,0.82
320,0.53,-0.24,0.82
336,0.52,-0.25,0.82
352,0.53,-0.24,0.83
368,0.52,-0.25,0.84
384,0.53,-0.25,0.84
400,0.53,-0.26,0.84
416,0.53,-0.25,0.85
432,0.52,-0.24,0.84
448,0.52,-0.23,0.83
464,0.51,-0.23,0.82
480,0.52,-0.23,0.83
496,0.52,-0.24,0.83
512,0.52,-0.24,0.83
528,0.52,-0.25,0.82
544,0.53,-0.24,0.82
560,0.53,-0.24,0.82
576,0.54,-0.25,0.81
592,0.53,-0.25,0.81
608,0.54,-0.26,0.81
624,0.54,-0.26,0.81
640,0.53,-0.25,0.82
656,0.53,-0.25,0.82
672,0.53,-0.25,0.83
688,0.53,-0.25,0.84
704,0.53,-0.26,0.84
720,0.54,-0.26,0.84
736,0.54,-0.26,0.85
752,0.54,-0.26,0.85
768,0.53,-0.26,0.85
784,0.54,-0.26,0.84
800,0.55,-0.26,0.82
816,0.56,-0.25,0.80
832,0.54,-0.22,0.81
848,0.53,-0.22,0.81
864,0.53,-0.22,0.82
880,0.54,-0.23,0.83
896,0.54,-0.23,0.82
912,0.52,-0.23,0.82
928,0.51,-0.21,0.83
944,0.51,-0.21,0.82
960,0.52,-0.20,0.82
976,0.52,-0.21,0.82
992,0.52,-0.20,0.82
1008,0.53,-0.20,0.82
1024,0.53,-0.21,0.82
1040,0.53,-0.21,0.83
1056,0.54,-0.21,0.83
1072,0.55,-0.23,0.84
1088,0.55,-0.23,0.83
1104,0.55,-0.23,0.83
1120,0.55,-0.23,0.83
1136,0.54,-0.24,0.83
1152,0.55,-0.24,0.83
1168,0.55,-0.23,0.82
1184,0.55,-0.22,0.81
1200,0.54,-0.23,0.79
1216,0.55,-0.22,0.80
1232,0.54,-0.22,0.82
1248,0.55,-0.22,0.83
1264,0.55,-0.22,0.84
1280,0.55,-0.23,0.83
1296,0.55,-0.23,0.83
1312,0.55,-0.21,0.82
1328,0.54,-0.20,0.82
1344,0.52,-0.19,0.82
1360,0.52,-0.18,0.83
1376,0.52,-0.16,0.85
1392,0.52,-0.18,0.81
1408,0.52,-0.17,0.85
1424,0.52,-0.17,0.84
1440,0.51,-0.17,0.84
1456,0.51,-0.16,0.85
1472,0.51,-0.17,0.84
1488,0.52,-0.16,0.83
1504,0.52,-0.16,0.82
1520,0.53,-0.16,0.82
1536,0.53,-0.17,0.82
1552,0.54,-0.18,0.81
1568,0.53,-0.17,0.81
1584,0.53,-0.16,0.81
1600,0.53,-0.16,0.81
1616,0.54,-0.17,0.80
1632,0.54,-0.18,0.80
1648,0.54,-0.19,0.81
1664,0.54,-0.19,0.81
1680,0.54,-0.19,0.81
1696,0.54,-0.19,0.81
1712,0.54,-0.20,0.81
1728,0.54,-0.20,0.82
1744,0.54,-0.21,0.82
1760,0.54,-0.22,0.83
1776,0.54,-0.21,0.83
1792,0.53,-0.20,0.83
1808,0.53,-0.20,0.83
1824,0.54,-0.20,0.83
1840,0.54,-0.19,0.83
1856,0.54,-0.19,0.84
1872,0.54,-0.20,0.84
1888,0.55,-0.22,0.85
1904,0.55,-0.23,0.86
1920,0.54,-0.23,0.86
1936,0.54,-0.22,0.85
1952,0.54,-0.22,0.85
1968,0.54,-0.21,0.85
1984,0.53,-0.21,0.85
