timestamp,accX,accY,accZ
0,0.49,-0.04,0.88
16,0.50,-0.04,0.88
32,0.50,-0.04,0.88
48,0.50,-0.05,0.88
64,0.50,-0.05,0.88
80,0.50,-0.05,0.88
96,0.50,-0.04,0.88
112,0.50,-0.04,0.88
128,0.50,-0.04,0.88
144,0.49,-0.03,0.88
160,0.49,-0.03,0.88
176,0.49,-0.03,0.88
192,0.49,-0.03,0.88
208,0.50,-0.03,0.88
224,0.49,-0.03,0.88
240,0.50,-0.03,0.88
256,0.50,-0.03,0.88
272,0.49,-0.03,0.88
288,0.50,-0.02,0.88
304,0.49,-0.02,0.89
320,0.50,-0.02,0.89
336,0.50,-0.02,0.88
352,0.49,-0.02,0.88
368,0.49,-0.02,0.88
384,0.49,-0.02,0.88
400,0.49,-0.02,0.88
416,0.49,-0.02,0.87
432,0.49,-0.02,0.87
448,0.50,-0.02,0.87
464,0.50,-0.02,0.88
480,0.49,-0.02,0.88
496,0.49,-0.02,0.88
512,0.49,-0.01,0.88
528,0.49,-0.01,0.88
544,0.49,-0.01,0.88
560,0.49,-0.01,0.88
576,0.49,-0.01,0.88
592,0.49,-0.01,0.88
608,0.49,-0.01,0.89
624,0.49,-0.01,0.89
640,0.49,-0.01,0.89
656,0.49,-0.01,0.89
672,0.48,-0.01,0.89
688,0.49,-0.01,0.89
704,0.49,-0.00,0.89
720,0.49,-0.00,0.89
736,0.48,-0.01,0.90
752,0.48,-0.00,0.89
768,0.48,-0.00,0.89
784,0.48,-0.00,0.89
800,0.48,-0.00,0.89
816,0.48,0.00,0.89
832,0.48,0.00,0.88
848,0.48,0.00,0.88
864,0.48,-0.00,0.88
880,0.48,-0.00,0.88
896,0.48,-0.00,0.88
912,0.48,-0.00,0.88
928,0.48,-0.00,0.88
944,0.48,-0.00,0.89
960,0.49,-0.01,0.89
976,0.48,-0.00,0.89
992,0.49,-0.00,0.89
1008,0.48,-0.00,0.89
1024,0.48,-0.00,0.89
1040,0.49,-0.01,0.89
1056,0.49,-0.02,0.89
1072,0.49,-0.03,0.90
1088,0.49,-0.03,0.89
1104,0.49,-0.02,0.89
1120,0.49,-0.01,0.88
1136,0.48,0.00,0.88
1152,0.48,0.02,0.88
1168,0.47,0.03,0.88
1184,0.47,0.03,0.88
1200,0.47,0.03,0.88
1216,0.47,0.03,0.87
1232,0.48,0.02,0.88
1248,0.48,0.02,0.88
1264,0.48,0.02,0.88
1280,0.48,0.02,0.88
1296,0.48,0.02,0.89
1312,0.48,0.02,0.89
1328,0.47,0.02,0.89
1344,0.47,0.03,0.89
1360,0.47,0.03,0.89
1376,0.47,0.03,0.90
1392,0.47,0.02,0.90
1408,0.47,0.02,0.91
1424,0.48,0.00,0.91
1440,0.48,0.01,0.91
1456,0.48,0.01,0.91
1472,0.47,0.02,0.90
1488,0.48,0.02,0.90
1504,0.47,0.04,0.89
1520,0.47,0.04,0.89
1536,0.47,0.04,0.89
1552,0.47,0.03,0.89
1568,0.47,0.04,0.89
1584,0.47,0.04,0.89
1600,0.47,0.02,0.90
1616,0.48,0.01,0.90
1632,0.48,0.01,0.90
1648,0.48,0.01,0.90
1664,0.47,0.03,0.89
1680,0.47,0.04,0.88
1696,0.47,0.05,0.88
1712,0.47,0.06,0.88
1728,0.46,0.06,0.88
1744,0.46,0.06,0.88
1760,0.46,0.06,0.88
1776,0.47,0.05,0.89
1792,0.47,0.04,0.90
1808,0.47,0.03,0.90
1824,0.47,0.03,0.90
1840,0.48,0.01,0.91
1856,0.48,0.02,0.91
1872,0.47,0.02,0.90
1888,0.47,0.03,0.90
1904,0.47,0.05,0.89
1920,0.46,0.05,0.90
1936,0.46,0.04,0.90
1952,0.46,0.04,0.90
1968,0.47,0.04,0.90
1984,0.46,0.04,0.90
