timestamp,accX,accY,accZ
0,0.27,0.12,0.97
16,0.29,0.12,0.95
32,0.24,0.11,0.96
48,0.31,0.10,0.94
64,0.30,0.08,0.93
80,0.32,0.06,0.91
96,0.33,0.06,0.91
112,0.31,0.04,0.92
128,0.29,0.08,0.94
144,0.28,0.06,0.96
160,0.29,0.05,0.97
176,0.28,0.05,0.98
192,0.28,0.03,0.97
208,0.28,0.05,0.95
224,0.28,0.05,0.92
240,0.29,0.06,0.91
256,0.29,0.08,0.91
272,0.31,0.07,0.92
288,0.30,0.05,0.93
304,0.29,0.06,0.96
320,0.28,0.03,0.98
336,0.27,0.03,0.98
352,0.29,0.00,0.99
368,0.25,0.05,0.99
384,0.28,0.02,1.01
400,0.14,0.19,1.15
416,0.35,-0.02,1.04
432,0.16,0.05,1.05
448,0.37,0.00,1.07
464,0.29,0.01,1.08
480,0.24,0.06,1.01
496,0.33,0.02,1.01
512,0.30,-0.01,1.00
528,0.30,-0.01,1.00
544,0.29,-0.03,1.00
560,0.30,-0.05,1.00
576,0.30,-0.04,1.00
592,0.33,-0.04,1.00
608,0.33,-0.00,0.99
624,0.32,-0.02,0.99
640,0.33,-0.02,1.01
656,0.31,-0.04,1.02
672,0.34,-0.05,1.04
688,0.32,-0.03,1.03
704,0.35,-0.04,1.00
720,0.35,-0.02,0.99
736,0.35,0.01,1.01
752,0.37,0.02,0.97
768,0.38,-0.01,0.99
784,0.36,0.01,0.98
800,0.37,-0.00,0.98
816,0.36,-0.04,0.99
832,0.38,-0.08,1.00
848,0.36,-0.05,1.00
864,0.34,-0.05,0.98
880,0.35,-0.04,0.97
896,0.35,-0.02,0.97
912,0.32,-0.02,0.98
928,0.32,-0.03,0.98
944,0.34,-0.06,0.93
960,0.37,-0.06,0.94
976,0.30,-0.04,0.95
992,0.34,-0.06,0.94
1008,0.31,-0.02,0.97
1024,0.30,0.01,0.99
1040,0.32,0.00,0.95
1056,0.32,0.01,0.94
1072,0.31,0.02,0.97
1088,0.30,0.01,0.95
1104,0.30,0.00,0.95
1120,0.31,-0.03,0.90
1136,0.33,-0.02,0.94
1152,0.32,-0.00,0.97
1168,0.33,-0.02,0.97
1184,0.34,-0.02,1.01
1200,0.32,-0.01,1.01
1216,0.31,-0.01,1.00
1232,0.29,-0.03,0.99
1248,0.33,-0.03,0.95
1264,0.34,-0.03,0.93
1280,0.33,-0.05,0.96
1296,0.33,-0.05,0.95
1312,0.32,-0.05,0.95
1328,0.32,-0.05,0.94
1344,0.33,-0.06,0.95
1360,0.33,-0.07,0.96
1376,0.33,-0.09,0.98
1392,0.34,-0.11,0.96
1408,0.34,-0.11,0.94
1424,0.34,-0.10,0.94
1440,0.33,-0.08,0.94
1456,0.33,-0.07,0.95
1472,0.32,-0.06,0.95
1488,0.33,-0.06,0.93
1504,0.33,-0.05,0.94
1520,0.34,-0.05,0.96
1536,0.35,-0.05,0.97
1552,0.36,-0.05,0.98
1568,0.37,-0.05,0.99
1584,0.38,-0.05,0.99
1600,0.39,-0.05,0.98
1616,0.39,-0.04,0.98
1632,0.39,-0.04,0.98
1648,0.39,-0.03,0.98
1664,0.38,-0.03,0.97
1680,0.37,-0.02,0.96
1696,0.36,-0.02,0.95
1712,0.36,-0.03,0.94
1728,0.36,-0.04,0.95
1744,0.36,-0.04,0.96
1760,0.35,-0.03,0.96
1776,0.34,-0.03,0.95
1792,0.34,-0.04,0.96
1808,0.33,-0.06,0.96
1824,0.36,-0.10,0.95
1840,0.36,-0.10,0.94
1856,0.35,-0.09,0.93
1872,0.35,-0.06,0.93
1888,0.35,-0.05,0.94
1904,0.34,-0.04,0.94
1920,0.35,-0.03,0.95
1936,0.35,-0.05,0.93
1952,0.36,-0.03,0.95
1968,0.36,-0.03,0.95
1984,0.30,-0.01,0.95
