timestamp,accX,accY,accZ
0,0.20,0.61,0.79
16,0.20,0.61,0.79
32,0.20,0.61,0.79
48,0.20,0.62,0.78
64,0.20,0.62,0.79
80,0.20,0.61,0.80
96,0.20,0.61,0.80
112,0.20,0.61,0.81
128,0.20,0.62,0.80
144,0.20,0.63,0.80
160,0.19,0.64,0.80
176,0.19,0.64,0.79
192,0.20,0.63,0.79
208,0.20,0.62,0.79
224,0.20,0.60,0.79
240,0.20,0.60,0.80
256,0.20,0.60,0.79
272,0.20,0.60,0.79
288,0.20,0.60,0.79
304,0.21,0.59,0.79
320,0.21,0.58,0.79
336,0.21,0.58,0.78
352,0.22,0.59,0.78
368,0.22,0.58,0.78
384,0.22,0.57,0.79
400,0.23,0.56,0.80
416,0.23,0.56,0.81
432,0.22,0.57,0.81
448,0.22,0.57,0.80
464,0.23,0.57,0.80
480,0.24,0.57,0.80
496,0.24,0.57,0.79
512,0.23,0.58,0.78
528,0.23,0.59,0.80
544,0.22,0.58,0.80
560,0.23,0.56,0.81
576,0.24,0.53,0.83
592,0.24,0.50,0.83
608,0.25,0.51,0.82
624,0.24,0.53,0.82
640,0.24,0.57,0.81
656,0.23,0.60,0.82
672,0.23,0.63,0.81
688,0.22,0.63,0.82
704,0.20,0.61,0.83
720,0.22,0.59,0.84
736,0.24,0.56,0.86
752,0.25,0.53,0.85
768,0.26,0.49,0.85
784,0.27,0.47,0.86
800,0.28,0.45,0.86
816,0.30,0.43,0.85
832,0.29,0.44,0.85
848,0.29,0.46,0.85
864,0.29,0.47,0.84
880,0.28,0.48,0.83
896,0.27,0.49,0.83
912,0.26,0.50,0.82
928,0.27,0.50,0.81
944,0.27,0.50,0.82
960,0.29,0.46,0.84
976,0.31,0.44,0.85
992,0.32,0.42,0.86
1008,0.32,0.41,0.88
1024,0.32,0.42,0.87
1040,0.32,0.43,0.87
1056,0.32,0.44,0.87
1072,0.33,0.44,0.86
1088,0.33,0.45,0.85
1104,0.33,0.48,0.84
1120,0.33,0.47,0.84
1136,0.34,0.44,0.84
1152,0.35,0.40,0.85
1168,0.35,0.37,0.86
1184,0.36,0.36,0.86
1200,0.37,0.33,0.87
1216,0.39,0.32,0.88
1232,0.39,0.30,0.89
1248,0.39,0.30,0.88
1264,0.40,0.31,0.88
1280,0.40,0.32,0.87
1296,0.40,0.32,0.85
1312,0.41,0.33,0.85
1328,0.41,0.32,0.85
1344,0.42,0.32,0.85
1360,0.42,0.31,0.85
1376,0.42,0.31,0.87
1392,0.42,0.30,0.87
1408,0.42,0.30,0.87
1424,0.42,0.30,0.87
1440,0.42,0.31,0.87
1456,0.42,0.32,0.86
1472,0.43,0.32,0.85
1488,0.42,0.33,0.86
1504,0.42,0.32,0.86
1520,0.42,0.29,0.87
1536,0.43,0.27,0.87
1552,0.44,0.26,0.86
1568,0.44,0.26,0.85
1584,0.44,0.27,0.84
1600,0.43,0.24,0.82
1616,0.43,0.25,0.82
1632,0.44,0.24,0.81
1648,0.44,0.25,0.81
1664,0.45,0.23,0.81
1680,0.45,0.22,0.81
1696,0.45,0.21,0.83
1712,0.45,0.20,0.83
1728,0.45,0.20,0.83
1744,0.45,0.21,0.85
1760,0.44,0.22,0.86
1776,0.45,0.22,0.86
1792,0.45,0.25,0.86
1808,0.35,0.27,0.87
1824,0.49,0.27,0.90
1840,0.36,0.27,0.90
1856,0.43,0.23,0.92
1872,0.43,0.24,0.92
1888,0.43,0.22,0.93
1904,0.42,0.24,0.93
1920,0.41,0.25,0.92
1936,0.41,0.25,0.92
1952,0.41,0.25,0.91
1968,0.42,0.24,0.90
1984,0.42,0.25,0.89
