timestamp,accX,accY,accZ
0,0.54,0.16,0.85
16,0.56,0.16,0.84
32,0.57,0.16,0.84
48,0.56,0.16,0.84
64,0.55,0.16,0.84
80,0.55,0.16,0.84
96,0.54,0.17,0.85
112,0.53,0.17,0.85
128,0.53,0.17,0.84
144,0.54,0.15,0.83
160,0.55,0.16,0.84
176,0.57,0.17,0.83
192,0.56,0.19,0.82
208,0.54,0.19,0.82
224,0.56,0.19,0.82
240,0.54,0.18,0.83
256,0.55,0.18,0.83
272,0.54,0.19,0.83
288,0.54,0.19,0.83
304,0.54,0.19,0.83
320,0.55,0.19,0.83
336,0.55,0.19,0.82
352,0.56,0.18,0.82
368,0.56,0.19,0.81
384,0.56,0.20,0.82
400,0.56,0.21,0.82
416,0.55,0.21,0.82
432,0.56,0.19,0.82
448,0.57,0.18,0.83
464,0.56,0.18,0.83
480,0.57,0.18,0.83
496,0.55,0.18,0.83
512,0.53,0.18,0.82
528,0.52,0.18,0.84
544,0.53,0.18,0.85
560,0.56,0.16,0.85
576,0.60,0.15,0.86
592,0.53,0.17,0.84
608,0.57,0.20,0.84
624,0.54,0.22,0.84
640,0.56,0.22,0.82
656,0.54,0.22,0.82
672,0.54,0.21,0.82
688,0.53,0.21,0.84
704,0.54,0.19,0.85
720,0.55,0.18,0.86
736,0.56,0.17,0.85
752,0.56,0.16,0.85
768,0.55,0.18,0.85
784,0.56,0.17,0.84
800,0.56,0.17,0.83
816,0.55,0.18,0.83
832,0.54,0.18,0.84
848,0.54,0.18,0.84
864,0.54,0.18,0.83
880,0.55,0.17,0.83
896,0.55,0.18,0.83
912,0.56,0.18,0.83
928,0.56,0.18,0.83
944,0.56,0.18,0.82
960,0.57,0.16,0.81
976,0.57,0.17,0.81
992,0.56,0.17,0.82
1008,0.54,0.18,0.84
1024,0.53,0.17,0.84
1040,0.54,0.18,0.84
1056,0.54,0.16,0.86
1072,0.53,0.17,0.84
1088,0.54,0.18,0.85
1104,0.54,0.18,0.84
1120,0.54,0.18,0.85
1136,0.54,0.17,0.85
1152,0.55,0.16,0.85
1168,0.56,0.16,0.85
1184,0.55,0.15,0.84
1200,0.55,0.17,0.85
1216,0.52,0.17,0.85
1232,0.54,0.17,0.85
1248,0.53,0.17,0.85
1264,0.55,0.17,0.84
1280,0.55,0.16,0.85
1296,0.54,0.15,0.85
1312,0.53,0.15,0.84
1328,0.54,0.16,0.83
1344,0.54,0.15,0.82
1360,0.53,0.16,0.82
1376,0.53,0.17,0.85
1392,0.52,0.17,0.86
1408,0.52,0.15,0.87
1424,0.52,0.17,0.88
1440,0.54,0.18,0.88
1456,0.54,0.18,0.87
1472,0.55,0.17,0.84
1488,0.54,0.17,0.82
1504,0.54,0.18,0.83
1520,0.52,0.18,0.83
1536,0.53,0.18,0.83
1552,0.53,0.19,0.83
1568,0.54,0.18,0.83
1584,0.55,0.16,0.83
1600,0.55,0.15,0.83
1616,0.55,0.16,0.83
1632,0.55,0.15,0.82
1648,0.55,0.17,0.81
1664,0.53,0.19,0.81
1680,0.52,0.20,0.82
1696,0.51,0.19,0.82
1712,0.51,0.19,0.81
1728,0.51,0.19,0.82
1744,0.52,0.20,0.83
1760,0.52,0.20,0.82
1776,0.52,0.20,0.82
1792,0.51,0.20,0.84
1808,0.50,0.19,0.85
1824,0.49,0.20,0.86
1840,0.50,0.18,0.85
1856,0.50,0.19,0.85
1872,0.49,0.19,0.84
1888,0.51,0.14,0.85
1904,0.51,0.13,0.85
1920,0.52,0.11,0.87
1936,0.54,0.10,0.87
1952,0.51,0.13,0.85
1968,0.52,0.15,0.86
1984,0.47,0.21,0.89
