timestamp,accX,accY,accZ
0,0.17,-0.59,0.79
16,0.17,-0.60,0.79
32,0.17,-0.60,0.78
48,0.17,-0.60,0.78
64,0.17,-0.61,0.79
80,0.17,-0.61,0.78
96,0.18,-0.60,0.78
112,0.18,-0.60,0.78
128,0.18,-0.60,0.79
144,0.18,-0.59,0.78
160,0.18,-0.60,0.78
176,0.18,-0.60,0.78
192,0.17,-0.60,0.78
208,0.18,-0.61,0.79
224,0.18,-0.61,0.78
240,0.18,-0.60,0.78
256,0.17,-0.60,0.77
272,0.18,-0.60,0.78
288,0.17,-0.60,0.78
304,0.17,-0.60,0.78
320,0.17,-0.60,0.78
336,0.17,-0.60,0.78
352,0.17,-0.59,0.78
368,0.17,-0.59,0.78
384,0.17,-0.60,0.78
400,0.17,-0.60,0.78
416,0.17,-0.61,0.78
432,0.17,-0.61,0.78
448,0.17,-0.60,0.78
464,0.17,-0.61,0.78
480,0.17,-0.60,0.78
496,0.17,-0.60,0.78
512,0.17,-0.60,0.78
528,0.18,-0.60,0.78
544,0.17,-0.60,0.78
560,0.17,-0.61,0.78
576,0.17,-0.61,0.78
592,0.17,-0.60,0.78
608,0.17,-0.60,0.78
624,0.17,-0.59,0.78
640,0.17,-0.59,0.78
656,0.17,-0.60,0.78
672,0.17,-0.59,0.78
688,0.17,-0.60,0.78
704,0.17,-0.60,0.78
720,0.17,-0.60,0.78
736,0.17,-0.60,0.78
752,0.17,-0.61,0.78
768,0.17,-0.61,0.78
784,0.17,-0.60,0.78
800,0.17,-0.60,0.78
816,0.17,-0.60,0.78
832,0.17,-0.59,0.78
848,0.17,-0.60,0.78
864,0.17,-0.59,0.78
880,0.17,-0.60,0.78
896,0.17,-0.60,0.78
912,0.17,-0.60,0.78
928,0.17,-0.60,0.78
944,0.17,-0.60,0.78
960,0.17,-0.60,0.78
976,0.17,-0.60,0.78
992,0.17,-0.60,0.78
1008,0.17,-0.59,0.78
1024,0.17,-0.59,0.78
1040,0.17,-0.60,0.78
1056,0.17,-0.60,0.78
1072,0.17,-0.60,0.78
1088,0.17,-0.60,0.78
1104,0.17,-0.60,0.78
1120,0.17,-0.60,0.78
1136,0.17,-0.60,0.78
1152,0.17,-0.59,0.78
1168,0.16,-0.60,0.78
1184,0.17,-0.60,0.78
1200,0.17,-0.60,0.78
1216,0.17,-0.60,0.78
1232,0.17,-0.59,0.79
1248,0.17,-0.59,0.78
1264,0.17,-0.59,0.78
1280,0.17,-0.59,0.78
1296,0.17,-0.59,0.78
1312,0.17,-0.60,0.78
1328,0.17,-0.60,0.78
1344,0.17,-0.60,0.78
1360,0.17,-0.60,0.78
1376,0.17,-0.60,0.78
1392,0.16,-0.59,0.78
1408,0.17,-0.59,0.79
1424,0.17,-0.59,0.78
1440,0.17,-0.59,0.78
1456,0.17,-0.60,0.78
1472,0.17,-0.60,0.78
1488,0.16,-0.60,0.79
1504,0.16,-0.60,0.78
1520,0.16,-0.60,0.78
1536,0.17,-0.60,0.78
1552,0.17,-0.60,0.78
1568,0.17,-0.60,0.78
1584,0.17,-0.59,0.78
1600,0.16,-0.59,0.78
1616,0.16,-0.59,0.78
1632,0.16,-0.59,0.78
1648,0.17,-0.59,0.79
1664,0.17,-0.60,0.79
1680,0.17,-0.60,0.79
1696,0.17,-0.60,0.78
1712,0.17,-0.60,0.78
1728,0.17,-0.60,0.78
1744,0.17,-0.60,0.78
1760,0.17,-0.60,0.78
1776,0.17,-0.60,0.78
1792,0.17,-0.59,0.79
1808,0.17,-0.60,0.79
1824,0.17,-0.59,0.79
1840,0.17,-0.59,0.78
1856,0.17,-0.60,0.78
1872,0.17,-0.60,0.78
1888,0.17,-0.60,0.78
1904,0.17,-0.60,0.78
1920,0.17,-0.61,0.78
1936,0.17,-0.61,0.78
1952,0.17,-0.61,0.78
1968,0.17,-0.60,0.79
1984,0.17,-0.60,0.78
