timestamp,accX,accY,accZ
0,0.07,-0.13,0.97
16,0.07,-0.15,0.97
32,0.08,-0.17,0.99
48,0.07,-0.18,0.99
64,0.07,-0.19,0.98
80,0.07,-0.18,0.98
96,0.06,-0.17,0.97
112,0.06,-0.15,0.96
128,0.05,-0.16,0.96
144,0.05,-0.16,0.97
160,0.05,-0.17,0.98
176,0.05,-0.18,0.98
192,0.06,-0.18,0.98
208,0.05,-0.17,0.98
224,0.05,-0.17,0.98
240,0.05,-0.16,0.99
256,0.04,-0.14,0.99
272,0.03,-0.14,0.99
288,0.03,-0.15,0.99
304,0.03,-0.19,1.00
320,0.05,-0.19,0.99
336,0.04,-0.19,0.98
352,0.04,-0.18,0.98
368,0.03,-0.18,0.99
384,0.02,-0.16,0.99
400,0.01,-0.16,0.98
416,0.01,-0.18,0.98
432,0.02,-0.21,0.98
448,0.02,-0.22,0.98
464,0.02,-0.23,0.97
480,0.02,-0.21,0.97
496,0.01,-0.20,0.97
512,-0.01,-0.18,0.97
528,-0.02,-0.17,0.97
544,-0.02,-0.17,0.97
560,-0.02,-0.17,0.98
576,-0.02,-0.19,0.98
592,-0.02,-0.21,0.98
608,-0.02,-0.21,0.98
624,-0.02,-0.21,0.98
640,-0.03,-0.19,0.97
656,-0.04,-0.18,0.97
672,-0.04,-0.17,0.97
688,-0.05,-0.17,0.98
704,-0.05,-0.18,0.98
720,-0.05,-0.19,0.98
736,-0.05,-0.19,0.98
752,-0.05,-0.19,0.98
768,-0.06,-0.18,0.97
784,-0.06,-0.17,0.97
800,-0.07,-0.18,0.97
816,-0.06,-0.19,0.97
832,-0.06,-0.20,0.97
848,-0.06,-0.21,0.97
864,-0.06,-0.22,0.97
880,-0.05,-0.22,0.97
896,-0.06,-0.21,0.97
912,-0.06,-0.21,0.97
928,-0.06,-0.21,0.97
944,-0.07,-0.21,0.96
960,-0.08,-0.19,0.96
976,-0.08,-0.20,0.97
992,-0.09,-0.19,0.97
1008,-0.09,-0.20,0.97
1024,-0.09,-0.20,0.96
1040,-0.08,-0.21,0.96
1056,-0.08,-0.22,0.96
1072,-0.09,-0.21,0.95
1088,-0.09,-0.20,0.96
1104,-0.10,-0.19,0.96
1120,-0.10,-0.19,0.96
1136,-0.09,-0.20,0.97
1152,-0.09,-0.22,0.97
1168,-0.09,-0.22,0.96
1184,-0.09,-0.21,0.96
1200,-0.09,-0.20,0.96
1216,-0.09,-0.20,0.96
1232,-0.10,-0.20,0.96
1248,-0.10,-0.20,0.96
1264,-0.09,-0.21,0.97
1280,-0.09,-0.22,0.97
1296,-0.09,-0.22,0.97
1312,-0.09,-0.21,0.96
1328,-0.09,-0.21,0.96
1344,-0.10,-0.20,0.97
1360,-0.10,-0.20,0.97
1376,-0.09,-0.21,0.97
1392,-0.09,-0.21,0.97
1408,-0.09,-0.20,0.97
1424,-0.09,-0.21,0.97
1440,-0.09,-0.22,0.97
1456,-0.09,-0.22,0.96
1472,-0.09,-0.22,0.97
1488,-0.09,-0.21,0.97
1504,-0.09,-0.20,0.97
1520,-0.09,-0.19,0.97
1536,-0.09,-0.19,0.97
1552,-0.10,-0.19,0.97
1568,-0.09,-0.20,0.96
1584,-0.09,-0.21,0.97
1600,-0.08,-0.22,0.97
1616,-0.09,-0.22,0.97
1632,-0.09,-0.22,0.97
1648,-0.08,-0.21,0.97
1664,-0.09,-0.20,0.97
1680,-0.09,-0.20,0.97
1696,-0.10,-0.21,0.97
1712,-0.09,-0.22,0.97
1728,-0.09,-0.22,0.97
1744,-0.09,-0.22,0.97
1760,-0.09,-0.22,0.97
1776,-0.09,-0.21,0.96
1792,-0.10,-0.20,0.96
1808,-0.10,-0.20,0.96
1824,-0.10,-0.21,0.96
1840,-0.10,-0.21,0.97
1856,-0.10,-0.21,0.97
1872,-0.10,-0.21,0.97
1888,-0.09,-0.21,0.97
1904,-0.10,-0.21,0.97
1920,-0.10,-0.20,0.97
1936,-0.10,-0.20,0.97
1952,-0.10,-0.20,0.97
1968,-0.10,-0.20,0.97
1984,-0.10,-0.21,0.97
