timestamp,accX,accY,accZ
0,0.25,0.01,1.01
16,0.27,-0.01,1.01
32,0.27,-0.01,1.01
48,0.27,-0.01,1.01
64,0.25,0.00,1.01
80,0.25,0.01,1.00
96,0.27,0.02,1.03
112,0.23,0.02,1.03
128,0.22,0.03,1.01
144,0.25,0.03,1.01
160,0.22,0.03,1.04
176,0.24,0.04,1.03
192,0.22,0.04,1.03
208,0.22,0.06,1.02
224,0.22,0.06,1.02
240,0.22,0.06,1.02
256,0.22,0.05,1.03
272,0.22,0.05,1.04
288,0.21,0.05,1.04
304,0.21,0.06,1.04
320,0.20,0.08,1.04
336,0.19,0.08,1.03
352,0.18,0.10,1.02
368,0.17,0.09,1.03
384,0.17,0.09,1.03
400,0.15,0.11,1.05
416,0.15,0.11,1.03
432,0.16,0.10,1.00
448,0.14,0.13,1.03
464,0.15,0.07,0.98
480,0.15,0.10,0.99
496,0.13,0.11,0.98
512,0.13,0.12,0.97
528,0.12,0.13,0.96
544,0.12,0.13,0.94
560,0.12,0.14,0.93
576,0.11,0.15,0.92
592,0.11,0.16,0.92
608,0.11,0.14,0.92
624,0.10,0.16,0.92
640,0.09,0.16,0.93
656,0.10,0.14,0.93
672,0.09,0.14,0.93
688,0.09,0.15,0.93
704,0.08,0.16,0.92
720,0.08,0.17,0.91
736,0.07,0.19,0.91
752,0.06,0.19,0.91
768,0.07,0.18,0.91
784,0.07,0.18,0.91
800,0.07,0.17,0.91
816,0.06,0.17,0.92
832,0.06,0.18,0.91
848,0.07,0.19,0.90
864,0.07,0.18,0.90
880,0.07,0.19,0.89
896,0.06,0.19,0.88
912,0.08,0.18,0.88
928,0.07,0.18,0.86
944,0.09,0.20,0.86
960,0.07,0.18,0.87
976,0.03,0.22,0.90
992,0.06,0.15,0.91
1008,0.05,0.12,0.93
1024,0.04,0.10,0.94
1040,0.03,0.09,0.95
1056,0.02,0.07,0.95
1072,0.02,0.08,0.97
1088,0.00,0.05,0.98
1104,-0.00,0.04,0.98
1120,-0.03,0.04,0.99
1136,0.01,-0.03,0.99
1152,-0.03,-0.03,0.99
1168,-0.06,-0.04,1.02
1184,-0.14,0.03,0.89
1200,0.07,-0.05,1.15
1216,-0.05,-0.03,0.96
1232,-0.13,-0.07,1.04
1248,-0.13,-0.08,0.93
1264,-0.12,-0.03,1.04
1280,-0.12,-0.10,0.95
1296,-0.14,-0.08,1.02
1312,-0.14,-0.10,1.00
1328,-0.02,-0.18,0.93
1344,-0.43,-0.19,0.77
1360,0.31,-0.02,0.97
1376,-0.44,-0.20,1.01
1392,-0.20,-0.11,0.97
1408,-0.19,-0.10,0.98
1424,-0.28,-0.08,0.97
1440,-0.25,-0.11,0.98
1456,-0.22,-0.14,0.97
1472,-0.23,-0.15,0.96
1488,-0.22,-0.16,0.96
1504,-0.23,-0.16,0.95
1520,-0.23,-0.15,0.95
1536,-0.22,-0.15,0.96
1552,-0.23,-0.12,0.96
1568,-0.24,-0.11,0.95
1584,-0.24,-0.10,0.94
1600,-0.24,-0.10,0.93
1616,-0.25,-0.09,0.93
1632,-0.25,-0.09,0.92
1648,-0.25,-0.10,0.92
1664,-0.24,-0.11,0.92
1680,-0.25,-0.12,0.92
1696,-0.24,-0.12,0.93
1712,-0.24,-0.13,0.94
1728,-0.24,-0.14,0.94
1744,-0.24,-0.16,0.94
1760,-0.25,-0.16,0.98
1776,-0.30,-0.18,1.14
1792,-0.29,-0.29,1.05
1808,-0.25,-0.21,1.07
1824,-0.23,-0.23,1.06
1840,-0.26,-0.19,1.03
1856,-0.25,-0.16,0.99
1872,-0.25,-0.16,0.98
1888,-0.25,-0.18,0.98
1904,-0.27,-0.20,0.97
1920,-0.23,-0.19,0.95
1936,-0.21,-0.17,0.95
1952,-0.20,-0.15,0.94
1968,-0.20,-0.13,0.94
1984,-0.21,-0.12,0.94
