timestamp,accX,accY,accZ
0,0.50,0.13,0.87
16,0.50,0.11,0.88
32,0.50,0.12,0.87
48,0.48,0.14,0.87
64,0.48,0.14,0.86
80,0.49,0.16,0.84
96,0.47,0.19,0.85
112,0.47,0.18,0.85
128,0.46,0.17,0.87
144,0.45,0.15,0.88
160,0.45,0.15,0.88
176,0.45,0.16,0.91
192,0.45,0.17,0.93
208,0.45,0.17,0.91
224,0.44,0.16,0.90
240,0.43,0.18,0.88
256,0.44,0.17,0.90
272,0.43,0.16,0.92
288,0.43,0.14,0.91
304,0.43,0.13,0.91
320,0.45,0.14,0.93
336,0.43,0.14,0.94
352,0.43,0.15,0.95
368,0.42,0.13,0.93
384,0.44,0.10,0.97
400,0.45,0.12,0.99
416,0.42,0.12,0.97
432,0.44,0.10,0.99
448,0.45,0.11,1.00
464,0.44,0.12,0.99
480,0.44,0.10,0.98
496,0.45,0.10,0.96
512,0.44,0.11,0.95
528,0.44,0.11,0.93
544,0.43,0.10,0.92
560,0.41,0.08,0.92
576,0.41,0.11,0.93
592,0.45,0.11,0.88
608,0.46,0.10,0.88
624,0.41,0.10,0.88
640,0.41,0.13,0.92
656,0.38,0.14,0.90
672,0.42,0.16,0.90
688,0.43,0.16,0.90
704,0.43,0.17,0.90
720,0.41,0.19,0.93
736,0.39,0.19,0.92
752,0.40,0.19,0.90
768,0.41,0.17,0.91
784,0.42,0.17,0.92
800,0.42,0.19,0.91
816,0.43,0.20,0.91
832,0.40,0.20,0.90
848,0.40,0.19,0.90
864,0.41,0.18,0.90
880,0.43,0.17,0.90
896,0.44,0.18,0.92
912,0.42,0.18,0.91
928,0.42,0.20,0.91
944,0.41,0.20,0.91
960,0.42,0.21,0.92
976,0.42,0.20,0.93
992,0.43,0.19,0.92
1008,0.43,0.18,0.91
1024,0.43,0.18,0.90
1040,0.43,0.19,0.90
1056,0.43,0.19,0.90
1072,0.42,0.19,0.90
1088,0.43,0.20,0.90
1104,0.43,0.20,0.92
1120,0.42,0.20,0.92
1136,0.40,0.22,0.90
1152,0.41,0.24,0.90
1168,0.42,0.21,0.91
1184,0.43,0.21,0.91
1200,0.45,0.18,0.92
1216,0.49,0.12,0.91
1232,0.48,0.12,0.90
1248,0.44,0.16,0.88
1264,0.44,0.19,0.87
1280,0.41,0.21,0.88
1296,0.39,0.27,0.87
1312,0.38,0.29,0.89
1328,0.41,0.25,0.88
1344,0.45,0.19,0.90
1360,0.47,0.16,0.91
1376,0.49,0.11,0.92
1392,0.51,0.11,0.92
1408,0.50,0.09,0.93
1424,0.50,0.10,0.91
1440,0.48,0.11,0.91
1456,0.46,0.12,0.90
1472,0.45,0.12,0.89
1488,0.46,0.14,0.86
1504,0.44,0.16,0.84
1520,0.43,0.18,0.85
1536,0.44,0.16,0.84
1552,0.46,0.16,0.85
1568,0.46,0.14,0.86
1584,0.47,0.13,0.87
1600,0.46,0.12,0.88
1616,0.46,0.12,0.88
1632,0.44,0.16,0.87
1648,0.42,0.19,0.87
1664,0.42,0.18,0.88
1680,0.44,0.17,0.89
1696,0.45,0.15,0.92
1712,0.46,0.11,0.96
1728,0.46,0.09,0.96
1744,0.50,0.05,0.92
1760,0.49,0.07,0.92
1776,0.48,0.07,0.90
1792,0.48,0.10,0.85
1808,0.46,0.12,0.85
1824,0.47,0.10,0.88
1840,0.48,0.06,0.90
1856,0.49,0.02,0.92
1872,0.51,-0.02,0.92
1888,0.53,-0.03,0.90
1904,0.54,-0.04,0.87
1920,0.54,-0.03,0.85
1936,0.53,-0.03,0.84
1952,0.53,-0.02,0.84
1968,0.51,-0.00,0.84
1984,0.52,-0.03,0.85
