timestamp,accX,accY,accZ
0,0.41,0.39,0.82
16,0.48,0.39,0.84
32,0.44,0.40,0.83
48,0.44,0.44,0.83
64,0.43,0.46,0.81
80,0.43,0.49,0.80
96,0.42,0.49,0.79
112,0.42,0.48,0.79
128,0.43,0.47,0.79
144,0.42,0.46,0.80
160,0.42,0.43,0.81
176,0.43,0.42,0.81
192,0.43,0.43,0.80
208,0.43,0.43,0.78
224,0.44,0.44,0.78
240,0.44,0.44,0.78
256,0.43,0.46,0.79
272,0.42,0.45,0.80
288,0.42,0.44,0.81
304,0.43,0.43,0.81
320,0.43,0.43,0.81
336,0.43,0.44,0.81
352,0.43,0.44,0.80
368,0.44,0.44,0.80
384,0.45,0.44,0.80
400,0.45,0.45,0.80
416,0.44,0.46,0.79
432,0.43,0.45,0.80
448,0.43,0.45,0.81
464,0.43,0.44,0.81
480,0.43,0.44,0.81
496,0.43,0.43,0.82
512,0.44,0.44,0.81
528,0.44,0.45,0.80
544,0.44,0.47,0.80
560,0.44,0.47,0.80
576,0.43,0.48,0.79
592,0.42,0.46,0.80
608,0.43,0.46,0.81
624,0.43,0.46,0.80
640,0.42,0.48,0.79
656,0.41,0.49,0.80
672,0.42,0.49,0.79
688,0.44,0.47,0.79
704,0.44,0.47,0.79
720,0.43,0.48,0.78
736,0.42,0.50,0.79
752,0.41,0.50,0.80
768,0.41,0.50,0.80
784,0.40,0.52,0.79
800,0.40,0.53,0.80
816,0.40,0.52,0.80
832,0.42,0.47,0.79
848,0.44,0.46,0.79
864,0.43,0.47,0.78
880,0.41,0.51,0.77
896,0.40,0.52,0.78
912,0.39,0.54,0.80
928,0.39,0.52,0.81
944,0.40,0.50,0.80
960,0.41,0.50,0.80
976,0.41,0.50,0.80
992,0.41,0.51,0.79
1008,0.40,0.51,0.79
1024,0.40,0.50,0.77
1040,0.39,0.51,0.74
1056,0.37,0.54,0.77
1072,0.37,0.55,0.79
1088,0.40,0.52,0.79
1104,0.42,0.49,0.79
1120,0.42,0.49,0.77
1136,0.42,0.50,0.77
1152,0.40,0.50,0.77
1168,0.41,0.51,0.77
1184,0.40,0.51,0.77
1200,0.40,0.51,0.76
1216,0.40,0.52,0.77
1232,0.40,0.50,0.77
1248,0.39,0.50,0.78
1264,0.40,0.50,0.78
1280,0.40,0.49,0.79
1296,0.42,0.49,0.79
1312,0.43,0.48,0.78
1328,0.42,0.48,0.78
1344,0.41,0.49,0.78
1360,0.41,0.50,0.81
1376,0.40,0.50,0.80
1392,0.40,0.50,0.80
1408,0.38,0.50,0.81
1424,0.39,0.50,0.81
1440,0.38,0.48,0.80
1456,0.38,0.47,0.81
1472,0.40,0.47,0.78
1488,0.42,0.49,0.78
1504,0.44,0.48,0.79
1520,0.44,0.49,0.80
1536,0.43,0.48,0.80
1552,0.42,0.48,0.79
1568,0.40,0.49,0.79
1584,0.40,0.50,0.80
1600,0.41,0.49,0.81
1616,0.40,0.50,0.83
1632,0.40,0.51,0.82
1648,0.40,0.50,0.81
1664,0.40,0.49,0.80
1680,0.41,0.47,0.83
1696,0.42,0.44,0.80
1712,0.45,0.43,0.77
1728,0.43,0.44,0.76
1744,0.41,0.45,0.75
1760,0.42,0.46,0.77
1776,0.47,0.51,0.80
1792,0.46,0.52,0.76
1808,0.42,0.52,0.73
1824,0.41,0.50,0.68
1840,0.44,0.51,0.79
1856,0.35,0.52,0.79
1872,0.36,0.47,0.82
1888,0.38,0.46,0.88
1904,0.34,0.47,0.88
1920,0.38,0.48,0.85
1936,0.42,0.46,0.81
1952,0.46,0.43,0.79
1968,0.44,0.45,0.80
1984,0.42,0.48,0.85
