timestamp,accX,accY,accZ
0,0.40,-0.14,0.92
16,0.40,-0.13,0.91
32,0.40,-0.13,0.91
48,0.41,-0.14,0.92
64,0.40,-0.14,0.92
80,0.40,-0.14,0.91
96,0.40,-0.14,0.91
112,0.40,-0.14,0.91
128,0.40,-0.14,0.91
144,0.40,-0.14,0.91
160,0.40,-0.14,0.92
176,0.40,-0.14,0.92
192,0.40,-0.13,0.92
208,0.40,-0.13,0.92
224,0.40,-0.13,0.92
240,0.40,-0.14,0.91
256,0.40,-0.14,0.91
272,0.40,-0.13,0.92
288,0.40,-0.13,0.92
304,0.40,-0.13,0.92
320,0.40,-0.13,0.92
336,0.40,-0.13,0.91
352,0.40,-0.13,0.91
368,0.40,-0.13,0.91
384,0.40,-0.12,0.91
400,0.40,-0.12,0.91
416,0.40,-0.12,0.91
432,0.40,-0.13,0.91
448,0.40,-0.13,0.91
464,0.40,-0.13,0.91
480,0.40,-0.14,0.91
496,0.40,-0.13,0.91
512,0.40,-0.13,0.91
528,0.40,-0.14,0.92
544,0.40,-0.14,0.92
560,0.41,-0.13,0.92
576,0.41,-0.13,0.92
592,0.41,-0.14,0.92
608,0.40,-0.13,0.92
624,0.40,-0.13,0.92
640,0.40,-0.13,0.92
656,0.40,-0.13,0.92
672,0.40,-0.13,0.92
688,0.40,-0.13,0.92
704,0.40,-0.13,0.91
720,0.40,-0.13,0.91
736,0.40,-0.13,0.91
752,0.40,-0.13,0.92
768,0.40,-0.13,0.91
784,0.40,-0.12,0.91
800,0.40,-0.13,0.91
816,0.40,-0.13,0.91
832,0.40,-0.13,0.91
848,0.40,-0.13,0.91
864,0.40,-0.13,0.92
880,0.40,-0.13,0.92
896,0.40,-0.13,0.92
912,0.40,-0.14,0.92
928,0.40,-0.14,0.92
944,0.40,-0.14,0.92
960,0.40,-0.13,0.92
976,0.40,-0.13,0.92
992,0.40,-0.13,0.92
1008,0.40,-0.13,0.92
1024,0.40,-0.14,0.93
1040,0.40,-0.13,0.93
1056,0.40,-0.13,0.93
1072,0.40,-0.13,0.92
1088,0.40,-0.12,0.92
1104,0.40,-0.13,0.93
1120,0.41,-0.12,0.93
1136,0.40,-0.13,0.93
1152,0.40,-0.13,0.94
1168,0.40,-0.13,0.94
1184,0.40,-0.12,0.94
1200,0.40,-0.13,0.94
1216,0.40,-0.13,0.94
1232,0.40,-0.12,0.94
1248,0.40,-0.11,0.93
1264,0.41,-0.11,0.92
1280,0.41,-0.10,0.92
1296,0.40,-0.10,0.93
1312,0.40,-0.08,0.92
1328,0.40,-0.07,0.92
1344,0.39,-0.05,0.91
1360,0.39,-0.03,0.91
1376,0.39,-0.03,0.91
1392,0.39,-0.02,0.91
1408,0.40,-0.01,0.91
1424,0.40,-0.00,0.91
1440,0.39,-0.00,0.92
1456,0.39,0.01,0.92
1472,0.39,0.02,0.92
1488,0.38,0.02,0.92
1504,0.38,0.03,0.92
1520,0.38,0.03,0.92
1536,0.38,0.03,0.92
1552,0.38,0.04,0.93
1568,0.38,0.04,0.93
1584,0.38,0.05,0.93
1600,0.38,0.06,0.92
1616,0.38,0.06,0.92
1632,0.38,0.07,0.92
1648,0.38,0.06,0.92
1664,0.39,0.07,0.92
1680,0.38,0.06,0.93
1696,0.39,0.06,0.92
1712,0.38,0.07,0.93
1728,0.38,0.07,0.93
1744,0.38,0.08,0.93
1760,0.38,0.08,0.93
1776,0.38,0.08,0.93
1792,0.38,0.07,0.94
1808,0.38,0.06,0.94
1824,0.38,0.07,0.93
1840,0.38,0.07,0.94
1856,0.38,0.07,0.94
1872,0.38,0.07,0.94
1888,0.38,0.07,0.94
1904,0.38,0.06,0.94
1920,0.38,0.06,0.94
1936,0.39,0.06,0.94
1952,0.38,0.07,0.94
1968,0.38,0.08,0.94
1984,0.37,0.09,0.94
