timestamp,accX,accY,accZ
0,0.24,-0.25,0.94
16,0.24,-0.24,0.94
32,0.24,-0.25,0.93
48,0.25,-0.25,0.93
64,0.25,-0.25,0.93
80,0.25,-0.24,0.92
96,0.26,-0.24,0.92
112,0.24,-0.24,0.92
128,0.25,-0.24,0.93
144,0.24,-0.23,0.93
160,0.25,-0.23,0.94
176,0.24,-0.23,0.94
192,0.25,-0.24,0.94
208,0.25,-0.24,0.94
224,0.26,-0.23,0.93
240,0.25,-0.23,0.93
256,0.26,-0.24,0.94
272,0.25,-0.24,0.94
288,0.25,-0.24,0.95
304,0.25,-0.24,0.95
320,0.26,-0.24,0.95
336,0.25,-0.24,0.95
352,0.25,-0.24,0.96
368,0.25,-0.24,0.96
384,0.25,-0.23,0.96
400,0.25,-0.23,0.95
416,0.25,-0.22,0.95
432,0.25,-0.22,0.94
448,0.25,-0.22,0.94
464,0.24,-0.21,0.94
480,0.25,-0.22,0.95
496,0.26,-0.22,0.96
512,0.25,-0.23,0.96
528,0.26,-0.23,0.96
544,0.25,-0.22,0.96
560,0.26,-0.22,0.96
576,0.26,-0.21,0.95
592,0.25,-0.21,0.95
608,0.26,-0.21,0.94
624,0.26,-0.21,0.94
640,0.27,-0.21,0.93
656,0.27,-0.21,0.93
672,0.26,-0.21,0.93
688,0.27,-0.21,0.94
704,0.27,-0.22,0.93
720,0.27,-0.21,0.93
736,0.27,-0.21,0.93
752,0.27,-0.21,0.93
768,0.27,-0.20,0.93
784,0.27,-0.19,0.93
800,0.27,-0.20,0.94
816,0.27,-0.20,0.94
832,0.27,-0.21,0.94
848,0.27,-0.21,0.95
864,0.27,-0.21,0.95
880,0.28,-0.21,0.95
896,0.28,-0.20,0.94
912,0.27,-0.20,0.95
928,0.27,-0.20,0.94
944,0.27,-0.20,0.94
960,0.28,-0.20,0.94
976,0.28,-0.21,0.94
992,0.28,-0.21,0.95
1008,0.28,-0.20,0.95
1024,0.28,-0.20,0.94
1040,0.28,-0.19,0.94
1056,0.28,-0.19,0.94
1072,0.28,-0.19,0.94
1088,0.28,-0.19,0.94
1104,0.28,-0.20,0.93
1120,0.28,-0.20,0.93
1136,0.29,-0.20,0.94
1152,0.29,-0.19,0.94
1168,0.29,-0.19,0.94
1184,0.29,-0.19,0.94
1200,0.29,-0.19,0.94
1216,0.29,-0.19,0.94
1232,0.29,-0.19,0.94
1248,0.28,-0.19,0.94
1264,0.28,-0.19,0.95
1280,0.29,-0.19,0.95
1296,0.28,-0.19,0.95
1312,0.29,-0.19,0.95
1328,0.28,-0.19,0.95
1344,0.28,-0.18,0.95
1360,0.28,-0.17,0.94
1376,0.29,-0.16,0.94
1392,0.29,-0.16,0.94
1408,0.29,-0.17,0.94
1424,0.29,-0.18,0.94
1440,0.29,-0.19,0.95
1456,0.29,-0.18,0.95
1472,0.28,-0.18,0.95
1488,0.29,-0.18,0.95
1504,0.29,-0.18,0.94
1520,0.30,-0.18,0.94
1536,0.29,-0.18,0.93
1552,0.30,-0.17,0.93
1568,0.30,-0.17,0.94
1584,0.30,-0.17,0.93
1600,0.30,-0.17,0.93
1616,0.30,-0.17,0.93
1632,0.30,-0.17,0.93
1648,0.30,-0.18,0.93
1664,0.30,-0.18,0.93
1680,0.30,-0.18,0.93
1696,0.31,-0.18,0.93
1712,0.31,-0.18,0.93
1728,0.31,-0.17,0.93
1744,0.31,-0.17,0.94
1760,0.31,-0.17,0.94
1776,0.30,-0.18,0.94
1792,0.30,-0.18,0.94
1808,0.30,-0.17,0.94
1824,0.30,-0.17,0.94
1840,0.30,-0.17,0.94
1856,0.31,-0.17,0.94
1872,0.30,-0.17,0.94
1888,0.29,-0.17,0.94
1904,0.29,-0.17,0.94
1920,0.29,-0.17,0.94
1936,0.29,-0.17,0.95
1952,0.29,-0.18,0.95
1968,0.29,-0.17,0.95
1984,0.29,-0.16,0.96
