timestamp,accX,accY,accZ
0,0.19,0.06,1.01
16,0.19,0.06,1.02
32,0.18,0.07,1.03
48,0.18,0.07,1.03
64,0.18,0.07,1.03
80,0.19,0.07,1.03
96,0.19,0.08,1.03
112,0.18,0.08,1.02
128,0.18,0.08,1.01
144,0.18,0.08,1.01
160,0.18,0.08,1.02
176,0.18,0.09,1.01
192,0.18,0.09,1.01
208,0.18,0.10,1.01
224,0.17,0.11,1.01
240,0.17,0.12,1.00
256,0.17,0.14,0.99
272,0.17,0.15,0.98
288,0.17,0.16,0.97
304,0.16,0.17,0.97
320,0.17,0.17,0.97
336,0.16,0.18,0.98
352,0.15,0.17,0.98
368,0.14,0.22,0.98
384,0.12,0.22,0.97
400,0.16,0.23,0.98
416,0.15,0.21,0.98
432,0.16,0.23,0.96
448,0.14,0.26,0.94
464,0.14,0.26,0.92
480,0.17,0.28,0.93
496,0.14,0.27,0.93
512,0.13,0.29,0.94
528,0.16,0.26,0.95
544,0.15,0.23,0.96
560,0.16,0.26,0.93
576,0.20,0.22,0.91
592,0.20,0.21,0.90
608,0.21,0.23,0.90
624,0.23,0.20,0.91
640,0.24,0.21,0.93
656,0.25,0.19,0.93
672,0.24,0.20,0.94
688,0.25,0.20,0.94
704,0.24,0.21,0.95
720,0.25,0.18,0.97
736,0.26,0.17,0.96
752,0.28,0.15,0.97
768,0.29,0.13,0.98
784,0.29,0.13,0.98
800,0.28,0.13,0.98
816,0.27,0.16,0.99
832,0.28,0.14,1.00
848,0.27,0.15,1.03
864,0.26,0.15,1.04
880,0.25,0.18,1.03
896,0.27,0.20,1.05
912,0.25,0.23,1.00
928,0.28,0.26,0.95
944,0.26,0.29,0.93
960,0.26,0.31,0.94
976,0.26,0.30,0.94
992,0.29,0.25,0.95
1008,0.32,0.23,0.95
1024,0.33,0.22,0.94
1040,0.33,0.22,0.92
1056,0.33,0.25,0.89
1072,0.34,0.26,0.87
1088,0.35,0.29,0.86
1104,0.37,0.31,0.85
1120,0.38,0.32,0.85
1136,0.40,0.31,0.84
1152,0.40,0.31,0.84
1168,0.41,0.29,0.83
1184,0.42,0.29,0.84
1200,0.43,0.28,0.84
1216,0.43,0.26,0.85
1232,0.43,0.27,0.86
1248,0.44,0.29,0.86
1264,0.43,0.30,0.83
1280,0.44,0.33,0.81
1296,0.46,0.33,0.82
1312,0.47,0.33,0.82
1328,0.49,0.31,0.82
1344,0.49,0.31,0.81
1360,0.48,0.32,0.80
1376,0.48,0.32,0.81
1392,0.49,0.30,0.83
1408,0.49,0.30,0.84
1424,0.45,0.41,0.80
1440,0.57,0.23,0.84
1456,0.54,0.31,0.81
1472,0.50,0.35,0.77
1488,0.53,0.32,0.79
1504,0.50,0.36,0.77
1520,0.52,0.36,0.76
1536,0.48,0.37,0.78
1552,0.54,0.37,0.78
1568,0.48,0.38,0.76
1584,0.51,0.38,0.76
1600,0.49,0.38,0.76
1616,0.52,0.36,0.76
1632,0.52,0.35,0.77
1648,0.54,0.34,0.76
1664,0.54,0.33,0.75
1680,0.54,0.33,0.75
1696,0.53,0.34,0.77
1712,0.54,0.32,0.75
1728,0.52,0.32,0.77
1744,0.52,0.32,0.78
1760,0.49,0.33,0.80
1776,0.58,0.30,0.79
1792,0.50,0.32,0.79
1808,0.56,0.31,0.79
1824,0.53,0.32,0.78
1840,0.55,0.32,0.79
1856,0.56,0.30,0.79
1872,0.57,0.30,0.81
1888,0.55,0.29,0.82
1904,0.55,0.29,0.83
1920,0.56,0.28,0.83
1936,0.57,0.28,0.82
1952,0.58,0.27,0.82
1968,0.57,0.28,0.81
1984,0.56,0.29,0.80
