timestamp,accX,accY,accZ
0,0.34,-0.25,0.91
16,0.34,-0.26,0.91
32,0.33,-0.26,0.92
48,0.33,-0.27,0.92
64,0.33,-0.27,0.93
80,0.33,-0.26,0.92
96,0.33,-0.25,0.91
112,0.33,-0.25,0.91
128,0.32,-0.24,0.91
144,0.33,-0.24,0.91
160,0.33,-0.25,0.91
176,0.33,-0.26,0.91
192,0.33,-0.27,0.92
208,0.34,-0.28,0.92
224,0.34,-0.27,0.92
240,0.34,-0.26,0.92
256,0.33,-0.25,0.92
272,0.33,-0.25,0.92
288,0.33,-0.24,0.91
304,0.33,-0.25,0.91
320,0.33,-0.26,0.92
336,0.33,-0.26,0.92
352,0.33,-0.26,0.92
368,0.34,-0.26,0.93
384,0.33,-0.25,0.93
400,0.33,-0.25,0.92
416,0.33,-0.25,0.92
432,0.33,-0.25,0.92
448,0.33,-0.25,0.92
464,0.33,-0.25,0.91
480,0.34,-0.26,0.92
496,0.34,-0.26,0.91
512,0.34,-0.26,0.91
528,0.33,-0.26,0.91
544,0.34,-0.25,0.91
560,0.33,-0.25,0.91
576,0.33,-0.26,0.92
592,0.33,-0.25,0.92
608,0.34,-0.26,0.91
624,0.33,-0.26,0.91
640,0.34,-0.26,0.91
656,0.34,-0.25,0.92
672,0.33,-0.26,0.92
688,0.33,-0.25,0.92
704,0.33,-0.25,0.91
720,0.33,-0.24,0.92
736,0.33,-0.24,0.92
752,0.34,-0.25,0.92
768,0.34,-0.26,0.92
784,0.34,-0.26,0.93
800,0.34,-0.27,0.93
816,0.34,-0.27,0.94
832,0.33,-0.28,0.95
848,0.33,-0.27,0.95
864,0.33,-0.28,0.95
880,0.34,-0.28,0.96
896,0.34,-0.29,0.96
912,0.35,-0.30,0.96
928,0.35,-0.29,0.96
944,0.35,-0.28,0.96
960,0.34,-0.27,0.96
976,0.34,-0.26,0.96
992,0.34,-0.24,0.97
1008,0.33,-0.22,0.96
1024,0.33,-0.20,0.95
1040,0.33,-0.17,0.94
1056,0.33,-0.15,0.94
1072,0.33,-0.13,0.93
1088,0.33,-0.10,0.93
1104,0.33,-0.07,0.93
1120,0.32,-0.04,0.92
1136,0.32,-0.01,0.92
1152,0.32,0.01,0.91
1168,0.32,0.04,0.91
1184,0.32,0.05,0.92
1200,0.31,0.07,0.92
1216,0.30,0.09,0.91
1232,0.30,0.10,0.92
1248,0.30,0.12,0.91
1264,0.29,0.13,0.92
1280,0.29,0.13,0.93
1296,0.30,0.13,0.94
1312,0.30,0.13,0.94
1328,0.30,0.12,0.95
1344,0.29,0.12,0.95
1360,0.29,0.13,0.95
1376,0.29,0.14,0.94
1392,0.29,0.14,0.94
1408,0.29,0.14,0.95
1424,0.28,0.15,0.95
1440,0.30,0.15,0.95
1456,0.28,0.16,0.95
1472,0.28,0.16,0.95
1488,0.28,0.15,0.95
1504,0.29,0.15,0.96
1520,0.29,0.15,0.96
1536,0.29,0.15,0.97
1552,0.28,0.16,0.96
1568,0.28,0.16,0.96
1584,0.28,0.17,0.96
1600,0.28,0.17,0.96
1616,0.29,0.15,0.96
1632,0.28,0.16,0.96
1648,0.29,0.16,0.95
1664,0.29,0.16,0.95
1680,0.28,0.18,0.95
1696,0.28,0.18,0.95
1712,0.28,0.17,0.95
1728,0.28,0.17,0.95
1744,0.28,0.16,0.95
1760,0.28,0.15,0.95
1776,0.29,0.15,0.95
1792,0.28,0.16,0.95
1808,0.28,0.16,0.95
1824,0.28,0.17,0.95
1840,0.28,0.17,0.95
1856,0.28,0.17,0.96
1872,0.28,0.16,0.96
1888,0.28,0.17,0.96
1904,0.28,0.17,0.96
1920,0.28,0.17,0.96
1936,0.28,0.17,0.95
1952,0.28,0.17,0.95
1968,0.29,0.17,0.95
1984,0.28,0.17,0.95
