timestamp,accX,accY,accZ
0,0.53,-0.21,0.85
16,0.52,-0.19,0.85
32,0.52,-0.19,0.85
48,0.53,-0.18,0.85
64,0.53,-0.19,0.84
80,0.53,-0.19,0.84
96,0.54,-0.19,0.84
112,0.53,-0.20,0.84
128,0.54,-0.20,0.85
144,0.53,-0.21,0.85
160,0.52,-0.18,0.84
176,0.52,-0.16,0.84
192,0.52,-0.16,0.84
208,0.52,-0.17,0.84
224,0.53,-0.18,0.85
240,0.53,-0.19,0.85
256,0.53,-0.20,0.86
272,0.53,-0.19,0.86
288,0.53,-0.19,0.85
304,0.53,-0.20,0.85
320,0.53,-0.20,0.86
336,0.53,-0.21,0.85
352,0.53,-0.20,0.85
368,0.52,-0.18,0.84
384,0.52,-0.17,0.83
400,0.53,-0.16,0.82
416,0.54,-0.15,0.82
432,0.54,-0.17,0.83
448,0.54,-0.17,0.84
464,0.55,-0.17,0.84
480,0.55,-0.16,0.83
496,0.55,-0.16,0.84
512,0.55,-0.15,0.84
528,0.54,-0.14,0.84
544,0.53,-0.14,0.85
560,0.52,-0.14,0.85
576,0.51,-0.13,0.84
592,0.51,-0.14,0.84
608,0.52,-0.15,0.84
624,0.52,-0.17,0.84
640,0.52,-0.17,0.84
656,0.52,-0.17,0.85
672,0.51,-0.17,0.84
688,0.51,-0.16,0.84
704,0.52,-0.15,0.83
720,0.51,-0.14,0.83
736,0.51,-0.13,0.83
752,0.51,-0.13,0.84
768,0.52,-0.13,0.85
784,0.52,-0.13,0.86
800,0.52,-0.14,0.86
816,0.52,-0.14,0.86
832,0.52,-0.14,0.86
848,0.53,-0.15,0.86
864,0.52,-0.15,0.87
880,0.51,-0.15,0.88
896,0.51,-0.15,0.88
912,0.51,-0.14,0.87
928,0.51,-0.14,0.86
944,0.52,-0.14,0.86
960,0.51,-0.13,0.87
976,0.51,-0.14,0.88
992,0.51,-0.15,0.88
1008,0.51,-0.14,0.87
1024,0.51,-0.14,0.86
1040,0.52,-0.15,0.85
1056,0.53,-0.16,0.85
1072,0.53,-0.16,0.85
1088,0.53,-0.16,0.85
1104,0.53,-0.17,0.85
1120,0.52,-0.17,0.85
1136,0.53,-0.16,0.85
1152,0.52,-0.17,0.85
1168,0.51,-0.16,0.86
1184,0.52,-0.17,0.86
1200,0.51,-0.16,0.85
1216,0.51,-0.13,0.84
1232,0.51,-0.12,0.82
1248,0.52,-0.12,0.81
1264,0.54,-0.13,0.82
1280,0.55,-0.13,0.83
1296,0.54,-0.13,0.84
1312,0.53,-0.13,0.85
1328,0.52,-0.13,0.85
1344,0.52,-0.13,0.86
1360,0.51,-0.13,0.87
1376,0.49,-0.13,0.88
1392,0.47,-0.12,0.87
1408,0.47,-0.10,0.85
1424,0.47,-0.09,0.83
1440,0.47,-0.09,0.82
1456,0.47,-0.12,0.82
1472,0.49,-0.15,0.83
1488,0.49,-0.19,0.84
1504,0.49,-0.20,0.85
1520,0.49,-0.21,0.86
1536,0.48,-0.19,0.86
1552,0.47,-0.18,0.85
1568,0.47,-0.17,0.85
1584,0.48,-0.17,0.85
1600,0.48,-0.18,0.86
1616,0.49,-0.20,0.87
1632,0.49,-0.21,0.87
1648,0.48,-0.21,0.88
1664,0.47,-0.20,0.88
1680,0.46,-0.18,0.87
1696,0.46,-0.16,0.87
1712,0.46,-0.17,0.88
1728,0.47,-0.18,0.89
1744,0.47,-0.20,0.89
1760,0.47,-0.19,0.89
1776,0.47,-0.18,0.89
1792,0.47,-0.16,0.89
1808,0.46,-0.14,0.90
1824,0.45,-0.14,0.90
1840,0.45,-0.16,0.93
1856,0.45,-0.19,0.96
1872,0.44,-0.21,0.96
1888,0.44,-0.19,0.95
1904,0.44,-0.16,0.93
1920,0.44,-0.13,0.91
1936,0.45,-0.12,0.89
1952,0.46,-0.13,0.89
1968,0.47,-0.14,0.89
1984,0.48,-0.17,0.89
