timestamp,accX,accY,accZ
0,0.41,-0.74,0.54
16,0.41,-0.74,0.53
32,0.40,-0.74,0.53
48,0.40,-0.74,0.53
64,0.40,-0.74,0.53
80,0.41,-0.75,0.54
96,0.41,-0.74,0.53
112,0.41,-0.74,0.53
128,0.40,-0.74,0.53
144,0.41,-0.74,0.54
160,0.41,-0.74,0.54
176,0.41,-0.74,0.54
192,0.40,-0.74,0.54
208,0.40,-0.72,0.53
224,0.40,-0.71,0.53
240,0.40,-0.71,0.54
256,0.40,-0.73,0.55
272,0.41,-0.74,0.55
288,0.41,-0.75,0.56
304,0.41,-0.76,0.56
320,0.41,-0.76,0.57
336,0.41,-0.76,0.57
352,0.41,-0.74,0.56
368,0.41,-0.74,0.56
384,0.40,-0.73,0.56
400,0.40,-0.73,0.56
416,0.40,-0.73,0.56
432,0.40,-0.73,0.57
448,0.40,-0.74,0.57
464,0.40,-0.74,0.57
480,0.41,-0.74,0.58
496,0.40,-0.75,0.57
512,0.40,-0.75,0.57
528,0.41,-0.75,0.57
544,0.41,-0.74,0.57
560,0.41,-0.72,0.56
576,0.40,-0.70,0.56
592,0.40,-0.68,0.56
608,0.40,-0.68,0.57
624,0.40,-0.69,0.58
640,0.40,-0.71,0.60
656,0.41,-0.73,0.61
672,0.41,-0.72,0.61
688,0.40,-0.73,0.62
704,0.41,-0.72,0.62
720,0.41,-0.73,0.62
736,0.41,-0.74,0.62
752,0.43,-0.74,0.63
768,0.40,-0.71,0.62
784,0.40,-0.68,0.62
800,0.40,-0.67,0.62
816,0.40,-0.67,0.62
832,0.41,-0.67,0.63
848,0.41,-0.69,0.64
864,0.42,-0.70,0.65
880,0.41,-0.68,0.65
896,0.41,-0.68,0.66
912,0.42,-0.65,0.65
928,0.41,-0.63,0.65
944,0.41,-0.61,0.65
960,0.41,-0.59,0.65
976,0.41,-0.59,0.66
992,0.41,-0.60,0.67
1008,0.42,-0.60,0.68
1024,0.42,-0.59,0.68
1040,0.42,-0.59,0.69
1056,0.42,-0.59,0.70
1072,0.42,-0.58,0.70
1088,0.41,-0.54,0.72
1104,0.40,-0.53,0.74
1120,0.41,-0.52,0.73
1136,0.41,-0.53,0.73
1152,0.42,-0.54,0.74
1168,0.42,-0.53,0.73
1184,0.43,-0.52,0.74
1200,0.43,-0.52,0.74
1216,0.43,-0.53,0.75
1232,0.43,-0.54,0.75
1248,0.43,-0.53,0.76
1264,0.43,-0.52,0.75
1280,0.42,-0.51,0.76
1296,0.42,-0.50,0.75
1312,0.43,-0.49,0.75
1328,0.43,-0.50,0.75
1344,0.43,-0.51,0.75
1360,0.42,-0.51,0.75
1376,0.42,-0.49,0.75
1392,0.42,-0.48,0.76
1408,0.42,-0.47,0.75
1424,0.43,-0.46,0.75
1440,0.43,-0.46,0.76
1456,0.43,-0.46,0.77
1472,0.43,-0.48,0.77
1488,0.43,-0.47,0.78
1504,0.43,-0.48,0.79
1520,0.43,-0.46,0.78
1536,0.42,-0.44,0.79
1552,0.42,-0.43,0.80
1568,0.42,-0.42,0.80
1584,0.41,-0.41,0.81
1600,0.42,-0.41,0.82
1616,0.42,-0.41,0.82
1632,0.42,-0.42,0.83
1648,0.42,-0.43,0.83
1664,0.43,-0.43,0.83
1680,0.42,-0.41,0.83
1696,0.42,-0.41,0.83
1712,0.42,-0.40,0.83
1728,0.42,-0.40,0.83
1744,0.42,-0.40,0.83
1760,0.42,-0.39,0.84
1776,0.42,-0.39,0.84
1792,0.42,-0.39,0.85
1808,0.41,-0.38,0.84
1824,0.41,-0.36,0.84
1840,0.41,-0.35,0.84
1856,0.41,-0.33,0.83
1872,0.41,-0.32,0.83
1888,0.40,-0.31,0.84
1904,0.41,-0.32,0.85
1920,0.41,-0.32,0.86
1936,0.41,-0.33,0.87
1952,0.41,-0.32,0.86
1968,0.41,-0.33,0.87
1984,0.41,-0.32,0.87
