timestamp,accX,accY,accZ
0,0.20,-0.08,0.99
16,0.20,-0.08,0.98
32,0.20,-0.08,0.98
48,0.19,-0.08,0.98
64,0.20,-0.08,0.99
80,0.20,-0.09,0.99
96,0.20,-0.09,0.99
112,0.20,-0.10,0.99
128,0.21,-0.11,1.00
144,0.21,-0.13,1.02
160,0.20,-0.12,1.04
176,0.21,-0.12,1.01
192,0.20,-0.09,1.04
208,0.20,-0.10,1.00
224,0.20,-0.08,1.00
240,0.20,-0.09,1.01
256,0.21,-0.09,1.02
272,0.20,-0.10,1.06
288,0.20,-0.14,1.06
304,0.24,-0.14,1.05
320,0.22,-0.12,1.03
336,0.22,-0.12,0.99
352,0.22,-0.09,0.96
368,0.21,-0.06,0.95
384,0.22,-0.03,0.95
400,0.21,-0.01,0.95
416,0.22,-0.00,0.96
432,0.21,-0.03,0.98
448,0.21,0.01,1.00
464,0.20,-0.01,1.01
480,0.21,-0.06,1.02
496,0.22,-0.06,1.03
512,0.22,-0.06,1.02
528,0.21,-0.05,1.00
544,0.21,-0.02,0.98
560,0.20,-0.01,0.99
576,0.20,-0.01,1.01
592,0.19,-0.01,1.01
608,0.18,0.00,1.01
624,0.19,0.00,1.01
640,0.19,0.01,1.01
656,0.19,0.00,1.00
672,0.19,0.01,1.00
688,0.19,0.03,1.00
704,0.18,0.04,1.00
720,0.18,0.06,0.99
736,0.17,0.07,0.98
752,0.17,0.08,0.98
768,0.17,0.07,0.98
784,0.18,0.06,0.99
800,0.18,0.06,1.00
816,0.17,0.08,1.00
832,0.17,0.08,0.99
848,0.16,0.09,0.98
864,0.17,0.10,0.98
880,0.17,0.11,0.97
896,0.17,0.11,0.97
912,0.18,0.12,0.97
928,0.18,0.12,0.97
944,0.18,0.12,0.97
960,0.18,0.12,0.97
976,0.18,0.12,0.96
992,0.19,0.13,0.96
1008,0.19,0.13,0.97
1024,0.19,0.14,0.97
1040,0.18,0.14,0.97
1056,0.19,0.14,0.97
1072,0.19,0.13,0.97
1088,0.20,0.12,0.97
1104,0.21,0.11,0.96
1120,0.20,0.15,0.95
1136,0.20,0.16,0.94
1152,0.20,0.17,0.93
1168,0.20,0.16,0.93
1184,0.21,0.13,0.94
1200,0.22,0.10,0.94
1216,0.23,0.09,0.93
1232,0.23,0.08,0.93
1248,0.24,0.07,0.93
1264,0.24,0.07,0.93
1280,0.24,0.04,0.95
1296,0.25,0.02,0.95
1312,0.25,0.01,0.95
1328,0.26,-0.03,0.96
1344,0.27,-0.05,0.97
1360,0.28,-0.09,0.98
1376,0.28,-0.07,0.98
1392,0.27,-0.08,0.97
1408,0.28,-0.09,0.97
1424,0.27,-0.08,0.97
1440,0.29,-0.10,0.96
1456,0.30,-0.10,0.95
1472,0.27,-0.09,0.95
1488,0.30,-0.10,0.95
1504,0.28,-0.11,0.95
1520,0.28,-0.09,0.95
1536,0.28,-0.10,0.95
1552,0.28,-0.11,0.95
1568,0.29,-0.12,0.95
1584,0.28,-0.11,0.94
1600,0.30,-0.13,0.94
1616,0.30,-0.15,0.94
1632,0.31,-0.17,0.95
1648,0.32,-0.18,0.95
1664,0.30,-0.18,0.95
1680,0.30,-0.17,0.94
1696,0.31,-0.16,0.94
1712,0.30,-0.16,0.93
1728,0.31,-0.18,0.93
1744,0.32,-0.19,0.93
1760,0.32,-0.20,0.93
1776,0.31,-0.21,0.93
1792,0.33,-0.22,0.93
1808,0.32,-0.23,0.93
1824,0.32,-0.24,0.93
1840,0.34,-0.26,0.93
1856,0.33,-0.26,0.93
1872,0.33,-0.24,0.92
1888,0.33,-0.24,0.92
1904,0.33,-0.22,0.91
1920,0.33,-0.21,0.91
1936,0.32,-0.22,0.91
1952,0.33,-0.22,0.91
1968,0.33,-0.24,0.91
1984,0.34,-0.25,0.91
