timestamp,accX,accY,accZ
0,0.16,-0.25,0.96
16,0.15,-0.25,0.96
32,0.15,-0.26,0.97
48,0.15,-0.25,0.97
64,0.15,-0.24,0.96
80,0.15,-0.23,0.96
96,0.15,-0.23,0.96
112,0.15,-0.23,0.96
128,0.16,-0.24,0.96
144,0.16,-0.24,0.97
160,0.16,-0.24,0.97
176,0.17,-0.24,0.96
192,0.16,-0.24,0.96
208,0.17,-0.23,0.96
224,0.18,-0.23,0.95
240,0.19,-0.23,0.96
256,0.18,-0.23,0.96
272,0.18,-0.23,0.96
288,0.17,-0.22,0.95
304,0.17,-0.22,0.95
320,0.18,-0.22,0.95
336,0.18,-0.23,0.94
352,0.19,-0.23,0.94
368,0.19,-0.24,0.94
384,0.19,-0.24,0.95
400,0.19,-0.22,0.95
416,0.19,-0.22,0.96
432,0.19,-0.21,0.96
448,0.19,-0.21,0.95
464,0.20,-0.21,0.95
480,0.20,-0.20,0.95
496,0.20,-0.20,0.95
512,0.20,-0.19,0.96
528,0.19,-0.20,0.97
544,0.19,-0.21,0.97
560,0.19,-0.22,0.98
576,0.19,-0.22,0.99
592,0.19,-0.22,0.99
608,0.20,-0.20,0.98
624,0.20,-0.19,0.98
640,0.19,-0.18,0.97
656,0.21,-0.19,0.97
672,0.20,-0.19,0.96
688,0.21,-0.20,0.96
704,0.21,-0.19,0.97
720,0.22,-0.19,0.96
736,0.21,-0.18,0.96
752,0.22,-0.17,0.96
768,0.22,-0.18,0.97
784,0.21,-0.16,0.98
800,0.21,-0.17,0.98
816,0.21,-0.16,0.98
832,0.22,-0.16,0.98
848,0.23,-0.17,0.98
864,0.23,-0.17,0.98
880,0.23,-0.16,0.97
896,0.24,-0.16,0.97
912,0.25,-0.15,0.96
928,0.26,-0.15,0.95
944,0.26,-0.15,0.95
960,0.26,-0.14,0.96
976,0.26,-0.14,0.96
992,0.26,-0.13,0.95
1008,0.26,-0.12,0.95
1024,0.27,-0.11,0.94
1040,0.28,-0.11,0.93
1056,0.29,-0.11,0.94
1072,0.29,-0.11,0.93
1088,0.28,-0.11,0.94
1104,0.28,-0.11,0.94
1120,0.28,-0.10,0.94
1136,0.28,-0.10,0.94
1152,0.30,-0.10,0.95
1168,0.30,-0.11,0.95
1184,0.30,-0.10,0.94
1200,0.30,-0.09,0.93
1216,0.30,-0.07,0.93
1232,0.30,-0.06,0.93
1248,0.30,-0.05,0.93
1264,0.30,-0.06,0.94
1280,0.30,-0.07,0.95
1296,0.30,-0.08,0.95
1312,0.31,-0.08,0.95
1328,0.31,-0.08,0.94
1344,0.32,-0.07,0.95
1360,0.32,-0.06,0.96
1376,0.31,-0.06,0.96
1392,0.31,-0.05,0.97
1408,0.31,-0.06,0.98
1424,0.31,-0.05,0.98
1440,0.31,-0.05,0.98
1456,0.31,-0.04,0.97
1472,0.31,-0.04,0.98
1488,0.30,-0.03,0.97
1504,0.31,-0.02,0.97
1520,0.31,-0.02,0.96
1536,0.32,-0.02,0.96
1552,0.33,-0.03,0.95
1568,0.33,-0.03,0.95
1584,0.33,-0.04,0.96
1600,0.32,-0.03,0.97
1616,0.31,-0.03,0.96
1632,0.32,-0.02,0.96
1648,0.32,-0.01,0.95
1664,0.33,-0.01,0.94
1680,0.33,-0.00,0.94
1696,0.34,0.00,0.94
1712,0.34,0.01,0.94
1728,0.34,0.02,0.94
1744,0.33,0.02,0.95
1760,0.33,0.02,0.96
1776,0.33,0.02,0.96
1792,0.33,0.02,0.97
1808,0.33,0.03,0.96
1824,0.34,0.04,0.96
1840,0.34,0.04,0.96
1856,0.35,0.04,0.96
1872,0.35,0.05,0.95
1888,0.35,0.05,0.95
1904,0.35,0.06,0.93
1920,0.35,0.06,0.93
1936,0.36,0.06,0.93
1952,0.35,0.07,0.93
1968,0.35,0.07,0.92
1984,0.34,0.08,0.92
